"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,12,158445031,32468404
2020,12,158445410,32468454
2020,12,158448547,32479059
2020,12,158448554,32479066
2020,9,158448566,32468479
2020,12,158445448,32468480
2020,9,158445486,32468507
2020,9,158445771,32468562
2020,3,158445820,32468579
2020,12,158446048,32479186
2020,12,158449283,32479248
2020,12,158451286,32468710
2020,3,158451337,32468727
2020,12,158451346,32468730
2020,12,158451406,32479286
2020,12,158451575,32468775
2020,3,158451847,32468825
2020,18,158451893,32468829
2020,12,158449983,32479378
2020,3,158449981,32479376
2020,12,158450011,32479394
2020,3,158452097,32468878
2020,3,158450067,32468890
2020,5,158452137,32479417
2020,12,158452337,32479472
2020,12,158450226,32479477
2020,17,158450229,32468969
2020,12,158450229,32479479
2020,12,158452359,32468976
2020,3,158450293,32479510
2020,12,158452444,32479511
2020,9,158450600,32479549
2020,10,158453004,32469054
2020,12,158453004,32469055
2020,20,159990639,32924557
2020,20,159990643,32924560
2020,3,159990829,32924621
2020,20,159985778,32921697
2020,20,159985801,32921706
2020,9,159990928,32924644
2020,12,159991047,32921735
2020,20,159991063,32924663
2020,12,159991272,32924697
2020,18,159991458,32926792
2020,20,159991528,32924737
2020,9,159996554,32924808
2020,12,160791760,33129141
2020,12,160791766,33129143
2020,9,161888122,33404817
2020,12,161892920,33404816
2020,12,161892938,33404825
2020,20,161888144,33404833
2020,2,161892983,33404840
2020,20,161892990,33404845
2020,18,161888195,33407365
2020,12,161893037,33404860
2020,20,161893039,33404861
2020,9,161893040,33404862
2020,9,161893047,33404863
2020,2,161893051,33404864
2020,12,161893101,33404876
2020,2,161893131,33404886
2020,20,161888267,33407388
2020,19,161893151,33404893
2020,20,161888290,33407395
2020,18,161888299,33407401
2020,20,161893213,33404915
2020,9,161888311,33407403
2020,12,161893232,33404918
2020,18,161888321,33407406
2020,12,161888321,33404921
2020,19,161888325,33407407
2020,2,161888338,33404928
2020,18,161888355,33407412
2020,20,161894196,33405087
2020,9,159990640,32924559
2020,12,159990656,32924562
2020,20,159990665,32924567
2020,3,159990667,32924568
2020,20,159990672,32924572
2020,20,159990733,32924589
2020,12,159990778,32924603
2020,2,159990821,32924620
2020,12,159985892,32921727
2020,9,159991011,32924657
2020,12,159985930,32921734
2020,12,159991043,32924660
2020,12,159985966,32921738
2020,19,159985988,32921741
2020,12,159991180,32921758
2020,12,159986087,32924680
2020,12,159991227,32926766
2020,12,159996201,32926778
2020,3,159996371,32926810
2020,12,159991872,32926834
2020,20,159996514,32924794
2020,12,159991927,32924793
2020,12,159991943,32924797
2020,18,159992003,32924813
2020,12,159992012,32924817
2020,20,159992229,32924862
2020,3,159992234,32924866
2020,20,159996710,32926860
2020,12,159992287,32924877
2020,3,159992364,32924901
2020,12,159992395,32924912
2020,10,161888114,33407349
2020,3,161888115,33404814
2020,20,161889113,33407557
2020,9,161894340,33405106
2020,3,160254489,32986646
2020,3,160260205,32989745
2020,3,160254908,32986739
2020,12,160254908,32986740
2020,9,160254918,32986745
2020,12,160260367,32986746
2020,4,160255052,32991787
2020,3,160255112,32991803
2020,3,160255140,32991813
2020,19,160255253,32991837
2020,9,160255388,32991854
2020,9,160255447,32991867
2020,12,160260588,32989824
2020,18,160255614,32991919
2020,12,160260666,32989845
2020,12,160255942,32991985
2020,18,160255976,32991993
2020,9,160261215,32992037
2020,12,160261441,32992050
2020,9,160645403,33093692
2020,3,160647266,33089282
2020,3,160645468,33093727
2020,12,160647382,33089329
2020,12,160645799,33089405
2020,19,160647878,33089419
2020,3,160651240,33093857
2020,12,160646946,33093607
2020,12,160647106,33089224
2020,12,160645311,33089227
2020,12,160645319,33093632
2020,10,160647142,33089230
2020,9,160647142,33089229
2020,12,160647187,33089249
2020,3,160645365,33093667
2020,3,160645392,33093684
2020,18,160645400,33089273
2020,3,160647267,33089283
2020,3,160647281,33089292
2020,3,160647323,33089307
2020,12,160647373,33093736
2020,12,160645513,33093740
2020,12,160647380,33089328
2020,9,160647388,33089333
2020,9,160647422,33089356
2020,2,160645589,33093772
2020,9,160645617,33089389
2020,2,160645872,33089408
2020,3,160648208,33089460
2020,3,160648213,33089463
2020,12,160791639,33129127
2020,20,159990729,32924587
2020,9,159990855,32924627
2020,12,159991002,32921729
2020,12,159991505,32924736
2020,12,159991995,32924807
2020,12,159992019,32924820
2020,12,159996602,32926845
2020,12,159992101,32924837
2020,3,160998121,33168625
2020,12,159990635,32924555
2020,12,159990690,32924576
2020,20,159990710,32924581
2020,2,159990725,32924586
2020,2,159990723,32924585
2020,20,159990772,32924601
2020,12,159990790,32924607
2020,3,159990840,32924623
2020,12,159985799,32921704
2020,3,159990901,32921711
2020,20,159985809,32921712
2020,3,159990910,32924639
2020,12,159990913,32924642
2020,9,159985855,32921722
2020,12,159990989,32924654
2020,12,159990994,32924656
2020,12,159991137,32921747
2020,12,159991151,32921751
2020,20,159991176,32921757
2020,12,159991222,32924684
2020,12,159986133,32924688
2020,20,159986142,32926768
2020,12,159986151,32926770
2020,19,159991289,32924699
2020,18,159991293,32924701
2020,12,159991320,32926775
2020,20,159996212,32926781
2020,18,159991750,32924775
2020,9,159991750,32924774
2020,2,159996436,32926823
2020,20,159991760,32926825
2020,12,159991807,32926831
2020,2,159996555,32924809
2020,12,159992059,32924831
2020,2,159992131,32924843
2020,2,159992155,32924845
2020,12,159996654,32924848
2020,12,159992279,32924874
2020,12,159996752,32924906
2020,12,161892907,33404810
2020,9,161888130,33407352
2020,12,158939282,32622138
2020,9,158939282,32622137
2020,12,160791689,33131885
2020,3,160788621,33131887
2020,20,161888210,33407373
2020,20,161888232,33407380
2020,12,161893099,33404874
2020,2,160646986,33089207
2020,12,160645253,33093624
2020,3,160645321,33093634
2020,3,160647158,33089235
2020,9,160645397,33089271
2020,3,160647256,33089275
2020,12,160645514,33089324
2020,12,160645519,33093744
2020,17,160645536,33093749
2020,22,160645612,33089385
2020,3,160645612,33089384
2020,12,160647462,33093797
2020,12,160647461,33089391
2020,3,160648165,33089444
2020,12,160648173,33089449
2020,12,159823587,32880471
2020,12,159823727,32880495
2020,18,159826343,32871388
2020,20,159826446,32871408
2020,20,159826453,32871411
2020,20,159826696,32871454
2020,18,159824094,32871458
2020,11,159826827,32871479
2020,12,159826975,32871503
2020,10,159826976,32880596
2020,12,159827072,32871515
2020,12,159827272,32871538
2020,3,159827353,32871546
2020,12,159827440,32871563
2020,10,159827660,32871593
2020,3,158449982,32479377
2020,9,158452150,32468907
2020,22,158452172,32479429
2020,22,158450099,32479431
2020,3,158452206,32468919
2020,12,158450211,32468947
2020,12,158452339,32479475
2020,12,158452358,32468975
2020,3,158452392,32479503
2020,12,158450441,32479526
2020,3,158450449,32479530
2020,2,158452720,32469022
2020,12,158452908,32469041
2020,12,158450653,32469053
2020,3,158453049,32469063
2020,12,159990664,32924566
2020,18,159990708,32924580
2020,12,159991682,32924762
2020,18,159996433,32926820
2020,12,159996440,32926826
2020,12,159996454,32926828
2020,9,159991869,32924785
2020,9,159996500,32924789
2020,12,159996583,32924826
2020,12,159992076,32924833
2020,9,159996615,32924838
2020,12,159992134,32924844
2020,20,159992233,32924864
2020,12,159992255,32924870
2020,12,159992318,32924885
2020,12,159992325,32924889
2020,12,159992340,32924892
2020,12,159992352,32924896
2020,20,159992366,32924902
2020,3,158444573,32468352
2020,12,158444693,32468355
2020,12,158444724,32468370
2020,12,158448014,32479015
2020,12,158448537,32479051
2020,12,158448558,32479068
2020,12,158448567,32479074
2020,12,158445483,32468501
2020,3,158445566,32468533
2020,12,158448902,32468575
2020,3,158450000,32479391
2020,12,158452054,32468868
2020,3,158450039,32468874
2020,4,158452111,32468884
2020,3,158452111,32468883
2020,3,158450068,32468892
2020,12,158452327,32479466
2020,18,158452647,32469009
2020,12,158452657,32479531
2020,12,158452725,32479534
2020,3,158453029,32469058
2020,12,158448935,32479151
2020,19,158445848,32479156
2020,3,158449006,32479167
2020,3,158446111,32468655
2020,3,158449177,32468654
2020,19,158446111,32468658
2020,12,158446117,32468662
2020,12,158449266,32479247
2020,12,158451230,32468700
2020,9,158451332,32468724
2020,12,158451339,32468728
2020,12,158449379,32468731
2020,12,158449409,32468739
2020,3,158451402,32479285
2020,3,158451438,32468749
2020,3,158451469,32468759
2020,3,158451537,32468766
2020,3,158449594,32479323
2020,12,158449679,32479331
2020,3,158449693,32479334
2020,12,158451819,32468820
2020,3,158444699,32468362
2020,12,158448006,32479012
2020,12,158445047,32468406
2020,12,158448226,32468417
2020,19,158445243,32468427
2020,3,158445493,32468514
2020,3,158447774,32478974
2020,12,158447870,32478977
2020,3,158447899,32468360
2020,3,158447912,32478991
2020,3,158444737,32468372
2020,2,158444748,32468377
2020,12,158445028,32468402
2020,9,158445095,32468420
2020,9,158445249,32468428
2020,9,158448796,32479133
2020,12,158445716,32468556
2020,12,158448853,32479138
2020,12,158448865,32468563
2020,3,158445778,32468564
2020,3,158448891,32479143
2020,3,158445850,32468589
2020,3,158449021,32479170
2020,12,158445925,32479171
2020,12,158449129,32479190
2020,3,158446109,32468656
2020,3,158449232,32479227
2020,12,158451205,32468689
2020,12,158451215,32479243
2020,3,158449369,32479266
2020,12,158449499,32479309
2020,12,158449779,32479349
2020,20,159823540,32880455
2020,20,159823565,32880464
2020,18,159823690,32880486
2020,18,159823691,32880487
2020,20,159823719,32880493
2020,12,159826377,32871398
2020,18,159826401,32880512
2020,12,159823816,32880528
2020,14,159823822,32880529
2020,9,159826682,32871451
2020,20,159826725,32871461
2020,9,159827477,32871566
2020,12,159827678,32871600
2020,20,159827802,32871628
2020,20,159990638,32924556
2020,3,159990679,32921675
2020,12,159990694,32924578
2020,3,159990766,32924600
2020,2,159990793,32924609
2020,20,159990806,32924614
2020,20,159990845,32924624
2020,20,159990896,32921709
2020,12,159985818,32921714
2020,20,159990911,32924640
2020,12,159991021,32921730
2020,12,159985939,32921736
2020,20,159991073,32924664
2020,3,159986038,32921748
2020,12,159986072,32921756
2020,17,159986078,32921759
2020,19,159991326,32926776
2020,12,159996205,32926779
2020,20,159991393,32926786
2020,9,159991426,32924721
2020,12,159991449,32924725
2020,9,159991490,32926795
2020,12,159991490,32926796
2020,12,159996284,32926794
2020,12,159996286,32924732
2020,12,159991628,32924753
2020,3,159991796,32926829
2020,20,159991883,32924788
2020,12,159996621,32926849
2020,20,159992398,32924914
2020,12,160254687,32986666
2020,12,160254709,32986670
2020,2,160254840,32986713
2020,12,160254900,32986735
2020,12,160254910,32986741
2020,3,160254923,32986747
2020,12,160254930,32986749
2020,12,160255026,32991782
2020,10,160255055,32991788
2020,3,160255072,32991790
2020,22,160260429,32989800
2020,12,160255420,32991859
2020,9,160255420,32989819
2020,12,160255510,32991892
2020,12,160647004,33089215
2020,12,160647092,33093625
2020,12,160647107,33089225
2020,3,160647164,33093643
2020,12,160645347,33093653
2020,3,160645366,33089255
2020,2,160647204,33093681
2020,2,160647254,33089274
2020,10,160647264,33089280
2020,3,160647332,33089313
2020,12,160647620,33093816
2020,12,160645780,33093819
2020,3,160648072,33089430
2020,12,160646106,33093838
2020,18,160651229,33093854
2020,9,160648269,33089472
2020,9,159823579,32880470
2020,3,159826256,32871370
2020,9,159826363,32871394
2020,12,159826362,32871393
2020,9,159826366,32880501
2020,19,159823807,32880522
2020,20,159823588,32880472
2020,12,159823657,32880483
2020,12,159826398,32880511
2020,20,159826629,32871441
2020,2,159824013,32880564
2020,12,159827013,32871508
2020,20,159827096,32871519
2020,12,159824451,32880619
2020,20,159827489,32880625
2020,12,159827604,32880637
2020,12,159827669,32871599
2020,3,159824670,32880660
2020,3,159990862,32924631
2020,19,159985804,32921710
2020,12,159990912,32924641
2020,12,159985970,32921739
2020,12,159991094,32924668
2020,12,159991259,32924693
2020,18,159986153,32926771
2020,20,159991451,32926791
2020,9,159996334,32926805
2020,20,159991592,32924747
2020,12,159996397,32926814
2020,20,159996576,32924823
2020,12,159996588,32924829
2020,19,159996648,32924846
2020,20,159992243,32924868
2020,20,159996735,32924887
2020,3,159992335,32926864
2020,12,159992348,32924895
2020,12,160254598,32986653
2020,3,160260214,32989749
2020,3,160254983,32991771
2020,19,160260398,32989794
2020,3,160255123,32989801
2020,3,160255135,32991812
2020,3,160255147,32991817
2020,3,160260458,32989806
2020,12,160255203,32991832
2020,12,160255820,32991964
2020,12,160256073,32992009
2020,9,160256150,32992016
2020,15,160261178,32992024
2020,3,160261178,32992023
2020,3,160261579,32992056
2020,19,160261693,32992067
2020,2,161888112,33407348
2020,2,161888116,33407350
2020,2,161888720,33407486
2020,20,161888797,33407501
2020,12,159827742,32871611
2020,20,159824430,32880613
2020,12,159827847,32871637
2020,19,159827847,32871639
2020,20,159823632,32880481
2020,20,159826210,32871354
2020,20,159823636,32880482
2020,20,159823712,32880491
2020,4,163647308,33830117
2020,20,163646101,33834044
2020,17,163647332,33830126
2020,2,163647434,33830154
2020,9,163647442,33830156
2020,2,163651317,33834105
2020,3,163647512,33830172
2020,12,163647536,33834129
2020,12,163647537,33830181
2020,12,163647532,33834128
2020,3,163647575,33830194
2020,3,163647576,33830195
2020,20,163651451,33834142
2020,12,163651449,33834141
2020,20,163647592,33830202
2020,12,163648132,33830306
2020,12,163648698,33830397
2020,9,159823573,32880469
2020,9,158445859,32468593
2020,3,158445870,32468597
2020,9,158449191,32479218
2020,12,158449209,32479224
2020,12,158449239,32479230
2020,12,158449248,32479235
2020,12,158449259,32468694
2020,12,158451305,32468719
2020,3,158451340,32468729
2020,12,158449470,32479294
2020,12,158451456,32468756
2020,3,158451583,32468780
2020,3,158451722,32468806
2020,12,158449775,32479348
2020,2,158449829,32479356
2020,11,158451932,32468831
2020,9,158449992,32479384
2020,12,158452138,32479418
2020,9,158450075,32468902
2020,3,158450100,32479432
2020,12,158450208,32479461
2020,18,158450221,32479471
2020,12,158452360,32468977
2020,19,158450245,32479496
2020,18,158450250,32468982
2020,12,158450391,32479517
2020,18,158452656,32469019
2020,9,158452907,32469040
2020,12,158452916,32469045
2020,12,158450596,32479548
2020,12,159823627,32880480
2020,20,159823675,32880484
2020,12,159823709,32880490
2020,12,159823708,32880489
2020,3,159823753,32880504
2020,12,159823764,32880506
2020,12,159823778,32871401
2020,12,158447742,32478969
2020,9,158447865,32478976
2020,12,158447900,32478981
2020,3,158448104,32479022
2020,3,158448427,32468436
2020,12,158445414,32468457
2020,12,158445437,32468470
2020,12,158448563,32479071
2020,12,158445440,32468473
2020,9,158445451,32468482
2020,3,158445478,32468494
2020,2,158448596,32468500
2020,12,158448638,32468523
2020,12,158448686,32479123
2020,18,158445569,32468534
2020,3,158445801,32468572
2020,2,158445807,32468574
2020,3,158449980,32479375
2020,12,158452047,32468865
2020,3,158452109,32468882
2020,3,158452145,32468904
2020,2,158452154,32468913
2020,20,148231227,29466931
2020,12,148216661,29476877
2020,12,148231263,29466939
2020,12,148231273,29466942
2020,12,148216702,29476886
2020,12,148227445,29482213
2020,3,148227468,29482218
2020,18,148216745,29476895
2020,18,148216746,29476896
2020,18,148231363,29466965
2020,12,148231372,29466966
2020,12,148231375,29466968
2020,20,148231405,29466970
2020,12,148227527,29482231
2020,12,148216808,29476910
2020,12,148231426,29466973
2020,12,148231447,29466976
2020,12,148227561,29482235
2020,12,148231452,29466977
2020,20,148231462,29466978
2020,12,148231471,29466979
2020,12,148231475,29466981
2020,12,148231483,29466983
2020,12,148231500,29466984
2020,10,148227980,29482305
2020,12,148227991,29482309
2020,12,148231524,29466985
2020,12,148231527,29466986
2020,9,148231541,29466987
2020,20,148228017,29482313
2020,20,148231546,29466988
2020,20,148228023,29482315
2020,12,148231555,29466989
2020,9,148231556,29466990
2020,9,148231573,29466994
2020,12,148231575,29466996
2020,12,148231597,29467000
2020,20,148231598,29467001
2020,3,148231601,29467002
2020,18,148231604,29467003
2020,2,148231616,29467004
2020,12,148228095,29482322
2020,20,148231626,29467006
2020,10,148231641,29467008
2020,9,148231643,29467009
2020,12,146275902,28907980
2020,3,148232334,29467155
2020,3,148232474,29467179
2020,3,148232473,29467178
2020,12,148232477,29467182
2020,12,148230368,29482740
2020,12,148232485,29467186
2020,3,148232494,29467188
2020,12,148232525,29482758
2020,3,148232533,29467198
2020,12,148232538,29467200
2020,12,148230453,29482763
2020,12,148232555,29467205
2020,18,148232561,29467206
2020,12,148232562,29467207
2020,12,148232570,29467209
2020,12,148232571,29467210
2020,12,148232573,29467211
2020,12,148232579,29467212
2020,12,148232580,29467213
2020,12,148232608,29467216
2020,12,148232622,29467218
2020,12,148230530,29482780
2020,12,148232626,29467221
2020,3,148230533,29482781
2020,3,148230538,29482783
2020,12,148230545,29482785
2020,12,148230550,29482788
2020,12,148232634,29467223
2020,12,148230567,29482792
2020,12,148230584,29482795
2020,12,148232673,29467228
2020,3,148232676,29467229
2020,9,148232684,29467230
2020,12,148232706,29467234
2020,12,148232725,29467236
2020,12,148232727,29467237
2020,12,148232736,29467238
2020,12,148232738,29482802
2020,12,148232744,29467239
2020,12,148232750,29467240
2020,12,148232753,29467241
2020,12,148232754,29467242
2020,9,148232759,29467245
2020,12,148232763,29467247
2020,3,148232770,29482812
2020,12,148232817,29467249
2020,12,148232851,29467252
2020,12,148232863,29467254
2020,12,148232875,29467255
2020,12,148232876,29467256
2020,12,148232877,29467257
2020,18,148232885,29467259
2020,12,148232903,29467261
2020,12,148232910,29467263
2020,3,148232914,29467264
2020,12,148232917,29467265
2020,18,148232957,29467268
2020,3,148232976,29467269
2020,3,148233009,29467271
2020,3,148230802,29482822
2020,12,148233045,29467273
2020,12,148233050,29467275
2020,12,148233077,29467278
2020,19,148230842,29482826
2020,12,155656432,31604362
2020,3,148230846,29482828
2020,10,148233097,29467282
2020,12,148233098,29467283
2020,9,148233115,29467284
2020,12,148233122,29467285
2020,3,148233123,29467286
2020,3,148233124,29467287
2020,19,148233126,29467288
2020,12,148233127,29467289
2020,12,148233128,29467290
2020,12,148233131,29467291
2020,12,148233138,29467292
2020,10,148233144,29467293
2020,3,148233153,29467294
2020,3,148233162,29467297
2020,12,148233167,29467298
2020,19,148233168,29467299
2020,3,148233176,29467300
2020,12,148233182,29467301
2020,12,148233199,29467305
2020,12,148233201,29467306
2020,12,148233210,29467308
2020,12,148233217,29467310
2020,3,148233225,29467311
2020,4,148233232,29467313
2020,22,148233232,29467312
2020,2,148233236,29467314
2020,12,148233237,29467315
2020,3,148233242,29467316
2020,19,148233250,29467317
2020,3,148233253,29467318
2020,10,148233254,29467319
2020,12,148233262,29467320
2020,3,148233264,29467321
2020,3,148233273,29467322
2020,12,148233274,29467323
2020,3,148233276,29467324
2020,3,148233294,29467328
2020,3,148233298,29467329
2020,12,148233299,29467330
2020,22,148233300,29467331
2020,9,148233318,29467332
2020,12,148233333,29467333
2020,9,148233335,29467334
2020,12,148233342,29467335
2020,12,148233347,29467336
2020,12,148233355,29467337
2020,12,148233356,29467338
2020,12,148233358,29467339
2020,12,148233363,29467340
2020,3,148233372,29467341
2020,3,148233373,29467342
2020,18,148233375,29467343
2020,10,148233377,29467344
2020,12,148233379,29467345
2020,3,148233383,29467346
2020,9,148233386,29467348
2020,9,148233385,29467347
2020,10,148233399,29467349
2020,12,148233408,29467350
2020,12,148233411,29467351
2020,9,148233416,29467352
2020,9,148233435,29467353
2020,12,148233458,29467354
2020,12,148233462,29467355
2020,12,148233532,29467356
2020,3,148233554,29467361
2020,9,148233556,29467362
2020,12,148233569,29467364
2020,12,148233572,29467366
2020,12,148233580,29467368
2020,9,148233583,29467370
2020,12,148233584,29467371
2020,12,148233588,29467372
2020,3,148233591,29467373
2020,3,148233605,29467375
2020,12,148233680,29467376
2020,12,148233681,29467377
2020,12,148233682,29467378
2020,3,148233683,29467379
2020,9,148233684,29467380
2020,12,148233687,29467381
2020,12,148233721,29467382
2020,10,148233739,29467383
2020,12,148233754,29467384
2020,12,160791699,33129134
2020,18,160788599,33131884
2020,9,148232412,29467165
2020,3,148217487,29477020
2020,12,148217537,29477029
2020,3,148217552,29477031
2020,3,148229553,29482598
2020,9,148217703,29477056
2020,12,148217707,29477057
2020,3,148229925,29482675
2020,12,148217736,29477060
2020,3,148229970,29482681
2020,12,148217767,29477067
2020,3,148217818,29477070
2020,3,148217826,29477071
2020,12,148217840,29477073
2020,12,148217842,29477074
2020,10,148217859,29477075
2020,12,148217859,29477076
2020,12,148217873,29477077
2020,10,148217880,29477079
2020,9,148217880,29477078
2020,3,153512292,30949357
2020,12,153508508,30949406
2020,12,153512946,30949455
2020,3,153508731,30952720
2020,12,153512979,30952726
2020,12,153513245,30952759
2020,12,153513255,30949527
2020,12,153508961,30952774
2020,12,153513282,30949553
2020,12,153509414,30952852
2020,12,153509440,30949669
2020,9,153514081,30949674
2020,3,153514210,30949690
2020,12,153514267,30952897
2020,3,153514370,30949771
2020,9,153509758,30952931
2020,12,153509806,30952943
2020,4,153514550,30949801
2020,3,153509881,30952954
2020,12,153509915,30952968
2020,12,153509943,30952979
2020,9,153514907,30949863
2020,12,148936534,29697434
2020,12,148936535,29697435
2020,20,148936555,29697442
2020,12,146276503,28908103
2020,12,152219679,30513446
2020,2,146276526,28908110
2020,12,146276528,28908111
2020,12,152219686,30513448
2020,20,152219702,30513456
2020,20,152219703,30513457
2020,3,146276621,28908134
2020,12,146276650,28908138
2020,20,152219706,30513458
2020,3,152219707,30513459
2020,12,146276996,28908193
2020,10,146277011,28908195
2020,19,146277016,28908196
2020,2,146277032,28908198
2020,9,152219720,30513461
2020,20,146277042,28908201
2020,9,146277046,28908202
2020,9,146277047,28908203
2020,2,146277102,28908213
2020,12,146277104,28908214
2020,12,146277119,28908215
2020,12,146277120,28908216
2020,20,152219729,30513464
2020,20,146277136,28908218
2020,12,146277139,28908219
2020,9,146277140,28908220
2020,18,146277140,28908221
2020,18,146277147,28908222
2020,12,146277192,28908227
2020,20,152219728,30513463
2020,12,146277236,28908230
2020,12,146277253,28908232
2020,9,146277270,28908235
2020,9,152219747,30513467
2020,12,146277295,28908238
2020,20,146277337,28908243
2020,20,146277358,28908246
2020,12,146277368,28908249
2020,9,146277379,28908251
2020,12,146277391,28908253
2020,12,146277393,28908255
2020,20,152219745,30513466
2020,20,146277416,28908259
2020,3,152219767,30513473
2020,12,146277420,28908261
2020,12,146277425,28908262
2020,19,146277425,28908263
2020,12,146277435,28908268
2020,12,146277437,28908269
2020,4,152219767,30513472
2020,12,146277443,28908272
2020,2,152219770,30513474
2020,20,152219788,30513478
2020,20,146277454,28908275
2020,20,146277564,28908284
2020,20,146277571,28908285
2020,10,146277591,28908287
2020,12,146277636,28908291
2020,9,146277638,28908292
2020,9,146277658,28908293
2020,12,152219819,30513485
2020,12,146277696,28908294
2020,3,146277698,28908296
2020,3,146277697,28908295
2020,20,152219828,30513487
2020,20,152219840,30513491
2020,20,152219841,30513492
2020,12,152219845,30513493
2020,12,146277730,28908303
2020,12,146277734,28908304
2020,19,146277734,28908305
2020,12,146277741,28908306
2020,12,152219849,30513495
2020,12,146277786,28908313
2020,20,152219858,30513497
2020,20,152219859,30513498
2020,20,146277819,28908316
2020,20,152219864,30513501
2020,12,152219863,30513500
2020,10,146277831,28908319
2020,20,146277837,28908320
2020,12,146277854,28908321
2020,3,152219868,30513503
2020,9,146277863,28908323
2020,12,146277867,28908324
2020,19,146277892,28908325
2020,20,146277909,28908326
2020,12,146277914,28908327
2020,12,146277917,28908328
2020,19,146277923,28908329
2020,12,146277925,28908330
2020,12,146277928,28908331
2020,20,146277935,28908333
2020,12,146277939,28908334
2020,12,146277941,28908335
2020,12,152219892,30513508
2020,12,146277945,28908337
2020,12,146277946,28908338
2020,12,146277948,28908339
2020,3,152219915,30513516
2020,19,152219922,30513519
2020,18,146277956,28908342
2020,4,152219938,30513525
2020,19,146277961,28908344
2020,12,146277967,28908345
2020,20,146277968,28908346
2020,20,152219955,30513532
2020,12,152219957,30513534
2020,12,146277975,28908349
2020,12,146277977,28908350
2020,5,146277986,28908351
2020,12,146277992,28908352
2020,12,152219963,30513535
2020,12,146277998,28908354
2020,9,146278000,28908355
2020,12,146278004,28908356
2020,18,146278012,28908357
2020,12,146278019,28908358
2020,9,146278023,28908359
2020,9,146278025,28908360
2020,12,146278036,28908361
2020,12,146278041,28908362
2020,12,146278043,28908363
2020,12,146278046,28908364
2020,12,146278047,28908365
2020,20,146278055,28908366
2020,18,146278060,28908368
2020,12,152219984,30513546
2020,12,152220000,30513549
2020,12,152220016,30513552
2020,12,146278133,28908373
2020,12,146278135,28908374
2020,20,146278136,28908375
2020,20,152220017,30513554
2020,20,146278161,28908378
2020,3,146278165,28908379
2020,12,146278184,28908380
2020,20,146278186,28908381
2020,12,146278191,28908382
2020,12,146278195,28908383
2020,12,146278198,28908385
2020,18,152220045,30513564
2020,20,146278211,28908387
2020,9,152220045,30513563
2020,20,152220076,30513567
2020,9,146278224,28908392
2020,19,146278223,28908391
2020,12,146278227,28908393
2020,18,146278229,28908394
2020,12,146278236,28908395
2020,20,146278240,28908396
2020,20,152220083,30513568
2020,20,152220117,30513571
2020,12,152220166,30513575
2020,20,152220184,30513579
2020,2,146278272,28908401
2020,20,146278283,28908402
