"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2020,133015691,131407932,7,,
2020,133019632,131404322,7,,
2020,133015808,131408039,7,1,
2020,133019662,131404343,7,,
2020,131921083,130133514,7,,
2020,131921030,130133463,7,,
2020,131916593,130138117,5,,1
2020,131916594,130138117,7,1,
2020,131916600,130138122,7,,
2020,131916608,130138129,7,,
2020,131916623,130138144,7,,
2020,131916629,130133525,7,,
2020,133420698,131847446,4,,
2020,133402026,131851180,7,,
2020,133402032,131847468,4,,
2020,133013191,131406305,7,,
2020,133008974,131402967,7,,
2020,133008973,131402967,4,,
2020,133008982,131406305,4,,
2020,133009004,131406320,7,1,
2020,133009009,131406322,7,,
2020,133009018,131406339,7,1,
2020,133013279,131406399,6,,
2020,133009126,131403062,7,1,
2020,133013315,131406453,7,1,
2020,133013321,131406458,7,1,
2020,133013329,131403084,5,,1
2020,133009150,131403084,7,1,
2020,133009155,131403090,7,1,
2020,133009181,131406488,4,,
2020,133009187,131406508,7,,
2020,133009212,131406535,7,,
2020,133009228,131406550,7,,
2020,133009231,131406557,7,,
2020,133009243,131406574,7,,
2020,133013407,131406595,7,,
2020,133009257,131406602,4,,
2020,133009261,131406609,4,,
2020,133013420,131406609,7,,
2020,133013430,131406619,4,,
2020,133009305,131406654,4,,
2020,133013464,131406663,6,,
2020,133009341,131406684,7,,
2020,133013487,131406684,4,,
2020,133009350,131403283,4,,
2020,133009356,131403283,7,,
2020,133009379,131406710,7,1,
2020,133009382,131403307,7,,
2020,133009387,131406719,7,,
2020,133013508,131406731,5,,
2020,133013509,131406731,7,,
2020,133009415,131406740,7,,
2020,133009420,131403328,5,,
2020,133013526,131403328,7,,
2020,133009423,131406752,7,,
2020,133009422,131406752,4,,
2020,133009459,131406781,7,,
2020,133013607,131403405,7,,
2020,133013605,131403405,5,,
2020,133009504,131403423,4,,
2020,133009519,131406852,5,,1
2020,133013642,131406852,7,1,
2020,133013777,131406951,7,,
2020,133013791,131406960,7,,
2020,133013809,131403578,7,,
2020,133014677,131406983,7,1,
2020,133014676,131406983,5,,1
2020,133014681,131406986,7,1,
2020,133014689,131406993,7,,
2020,133013867,131407035,4,,
2020,133014758,131407053,6,,
2020,133014763,131407059,7,1,
2020,133013894,131407072,7,,
2020,133013898,131403635,7,1,
2020,133014807,131407090,7,1,
2020,133014805,131407090,5,,1
2020,133014814,131407098,7,,
2020,133013938,131403664,7,,
2020,134235025,132767550,7,,
2020,134240110,132764483,7,,
2020,134240156,132764533,7,,
2020,134240194,132764571,4,,
2020,134240192,132764571,7,,
2020,134235091,132767634,7,,
2020,134235143,132764739,7,,
2020,134235147,132764752,7,,
2020,134240389,132764767,7,,
2020,134235155,132767717,7,,
2020,134235180,132764834,7,,
2020,134235187,132767748,7,,
2020,134240497,132764889,7,,
2020,134235229,132767784,7,,
2020,134240557,132764965,7,,
2020,134235261,132767823,7,,
2020,134240649,132767859,7,,
2020,134240661,132765088,7,,
2020,134240683,132767876,7,,
2020,134240695,132767882,7,,
2020,134235329,132767891,7,,
2020,134235333,132767899,7,,
2020,134240752,132765178,7,,
2020,134235342,132767916,7,,
2020,134240769,132765203,4,,
2020,134240790,132765227,7,,
2020,134240860,132765316,7,,
2020,134240897,132765363,7,,
2020,134235404,132767975,7,,
2020,134240914,132765386,7,,
2020,134240927,132765396,1,,
2020,134240926,132765396,4,,
2020,134240940,132765408,7,,
2020,134453287,133007268,4,,
2020,134453414,133007405,1,,
2020,134453429,133007424,7,1,
2020,134453459,133007446,4,,
2020,134449482,133007467,4,,
2020,134449483,133007467,7,,
2020,134453536,133007528,1,,
2020,134453558,133007549,7,,
2020,134453568,133007560,7,,
2020,134453627,133007625,7,,
2020,134453654,133007651,7,,
2020,134453666,133007661,4,,
2020,134453667,133007661,7,,
2020,134453739,133007716,7,,
2020,134453742,133007719,4,,
2020,134453745,133007719,7,,
2020,134453764,133007739,4,,
2020,134453786,133007753,7,,
2020,134453793,133004730,6,,
2020,134453834,133007788,4,,
2020,134453835,133007788,7,,
2020,134453865,133007813,7,,
2020,134453923,133004750,7,,
2020,134453980,133007898,7,,
2020,134454004,133007925,7,,
2020,134454640,133007942,7,1,
2020,134454671,133007994,7,,
2020,134454097,133008017,7,,
2020,134454163,133008071,7,,
2020,134454167,133008074,7,1,
2020,134454196,133008104,4,,
2020,134454254,133008152,4,,
2020,134454257,133008152,7,,
2020,134454273,133008165,4,,
2020,134454731,133004861,7,,
2020,134454322,133008203,7,,
2020,134452457,133006464,4,,
2020,134452458,133006464,7,,
2020,134449121,133006471,7,,
2020,134449129,133006511,1,,
2020,134452688,133006665,7,,
2020,134452686,133006665,4,,
2020,134453273,133007253,4,,
2020,134449438,133007275,4,,
2020,134453316,133007306,7,1,
2020,134453328,133007325,7,1,
2020,134449445,133007325,5,,1
2020,134449449,133004555,7,1,
2020,134453343,133004555,5,,1
2020,134453395,133007383,7,,
2020,134453394,133007383,4,,
2020,134453399,133007387,4,,
2020,134453406,133007397,7,,
2020,134453416,133007408,7,,
2020,134453428,133007421,4,,
2020,134453437,133007430,7,1,
2020,134453447,133007444,7,,
2020,134453528,133007509,7,,
2020,134449521,133007558,7,,
2020,134453596,133007588,7,,
2020,134453796,133007761,7,,
2020,134453824,133007783,4,,
2020,134453829,133007783,7,,
2020,134454615,133007797,4,,
2020,134453903,133007843,7,,
2020,134453931,133007859,7,,
2020,134453975,133007897,4,,
2020,134453978,133007897,7,,
2020,134454042,133007967,4,,
2020,134454044,133007967,7,,
2020,134454121,133008036,7,,
2020,134454132,133008044,7,1,
2020,134454172,133008079,7,,
2020,134454227,133008127,7,,
2020,134454249,133008144,7,1,
2020,134454351,133008225,7,1,
2020,134454746,133008233,4,,
2020,134454361,133008233,7,,
2020,134454389,133008258,4,,
2020,134454391,133008258,7,,
2020,134454421,133008277,7,,
2020,134752389,133355975,7,,
2020,134752406,133355987,7,1,
2020,134752420,133356002,7,1,
2020,134752435,133356018,7,1,
2020,134752447,133356026,7,,
2020,134752445,133356026,4,,
2020,134749340,133356043,7,,
2020,134749339,133356043,4,,
2020,134752468,133357318,4,,
2020,134749361,133356051,7,,
2020,134749372,133357334,7,,
2020,134749401,133356094,4,,
2020,134752518,133356094,7,,
2020,134752546,133357389,3,,
2020,134749434,133357389,7,,
2020,134752555,133357394,7,1,
2020,134749449,133361142,7,1,
2020,134752690,133361261,1,,
2020,134754616,133361298,4,,
2020,134754627,133361311,4,,
2020,134752756,133361347,5,,
2020,134752780,133361377,6,,
2020,134754684,133357652,6,,
2020,134752795,133361396,6,,
2020,134752794,133361396,1,,
2020,134754713,133361408,7,,
2020,134754714,133357678,5,,
2020,134754742,133361446,5,,1
2020,134754743,133361446,7,1,
2020,134754754,133357723,7,,
2020,134754773,133357740,5,,
2020,134754774,133357740,7,,
2020,134752927,133361523,7,,
2020,134752925,133361523,4,,
2020,134754842,133361533,7,,
2020,134752954,133361540,7,,
2020,134754864,133357800,7,,
2020,134754873,133361549,7,,
2020,134752972,133361556,7,,
2020,134754880,133361556,3,,
2020,134752982,133361568,8,,
2020,134752991,133361571,7,,
2020,134754904,133361576,4,,
2020,134753000,133361576,7,,
2020,134753008,133361581,7,,
2020,134754916,133357843,4,,
2020,134753028,133361592,7,,
2020,134753027,133361592,4,,
2020,134753037,133361597,7,,
2020,134754938,133361597,4,,
2020,134754952,133361603,4,,
2020,134754949,133361603,1,,
2020,134754963,133357883,7,,
2020,134754980,133361636,7,,
2020,134753082,133361636,4,,
2020,134755003,133361648,7,,
2020,134755017,133361661,7,1,
2020,134753128,133361678,7,,
2020,134755070,133361707,7,,
2020,134753163,133357982,7,,
2020,134753176,133361723,7,,
2020,134753175,133361723,4,,
2020,134753235,133361769,5,,
2020,134753236,133361769,7,,
2020,134753247,133358070,7,,
2020,134755221,133361798,7,1,
2020,134755238,133361813,7,,
2020,134753279,133358107,7,,
2020,134755260,133358111,7,,
2020,134755258,133358111,4,,
2020,134753288,133361831,7,,
2020,134753298,133361839,7,,
2020,134755286,133361845,7,,
2020,134753321,133358144,4,,
2020,134753325,133358144,7,,
2020,134753347,133361879,7,,
2020,134753345,133361879,4,,
2020,134755333,133358164,7,,
2020,134753356,133361887,4,,
2020,134755341,133361887,7,,
2020,134753369,133361895,7,,
2020,134753368,133361895,4,,
2020,134755356,133358179,4,,
2020,134755357,133358179,7,,
2020,134755362,133361904,7,,
2020,134753384,133361908,7,,
2020,134755364,133361908,4,,
2020,134755375,133358189,7,,
2020,134755373,133358189,4,,
2020,134753393,133361915,7,,
2020,134753392,133361915,4,,
2020,134753429,133361948,7,,
2020,134755424,133361948,4,,
2020,134753438,133361952,7,,
2020,134755438,133361953,7,,
2020,134755447,133358246,5,,
2020,134755448,133358246,7,,
2020,134753462,133361967,7,,
2020,134755461,133361972,5,,
2020,134753471,133361972,7,,
2020,134753530,133362022,7,1,
2020,134755529,133362022,5,,1
2020,134755601,133362078,7,,
2020,134753610,133362092,2,,
2020,134452469,133006474,7,,
2020,134452500,133006499,7,,
2020,134452534,133006527,7,1,
2020,134452549,133006539,7,,
2020,134449137,133004228,6,,
2020,134452561,133006555,7,1,
2020,134449225,133006735,7,,
2020,134452819,133006815,4,,
2020,134452833,133006829,7,,
2020,134452855,133006847,5,,
2020,134452858,133006847,7,,
2020,134452878,133006878,5,,
2020,134449283,133006878,7,,
2020,134452903,133006899,5,,
2020,134452905,133006899,7,,
2020,134449303,133006926,7,,
2020,134452951,133006933,5,,1
2020,134449305,133006933,7,1,
2020,134452968,133006942,4,,
2020,134452976,133006952,4,,
2020,134453004,133006981,6,,
2020,134449327,133006997,6,,
2020,134453081,133007061,7,,
2020,134453093,133007073,7,,
2020,134453101,133007082,7,,
2020,134453124,133007109,7,,
2020,134453140,133004480,7,,
2020,134453150,133007130,7,,
2020,134453172,133007146,7,,
2020,134449427,133007213,7,1,
2020,134453262,133004530,4,,
2020,134453281,133007255,4,,
2020,134453311,133007281,7,,
2020,134453345,133007343,4,,
2020,134453347,133007343,5,,
2020,134453348,133007343,7,,
2020,134453351,133007347,6,,
2020,134453357,133007353,7,,
2020,134449453,133007361,4,,
2020,134453367,133007361,7,,
2020,134453381,133004558,4,,
2020,134453409,133007400,4,,
2020,134453462,133007449,7,,
2020,134453554,133007542,7,,
2020,134453562,133007557,7,,
2020,134453590,133007586,7,,
2020,134453622,133007624,7,,
2020,134453620,133007624,4,,
2020,134453659,133007655,4,,
2020,134453661,133007655,7,,
2020,134449570,133007669,7,,
2020,134453694,133007682,7,,
2020,134453698,133007685,7,,
2020,134453697,133007685,4,,
2020,134453732,133007711,7,,
2020,134453731,133007711,5,,
2020,134453762,133007736,7,,
2020,134453813,133007773,7,,
2020,134453842,133007793,7,,
2020,134453840,133007793,4,,
2020,134453867,133007818,4,,
2020,134453870,133007818,7,,
2020,134453943,133007870,7,,
2020,134453949,133007876,7,,
2020,134453983,133007899,7,,
2020,134453998,133007919,7,1,
2020,134454018,133007941,7,1,
2020,134454030,133007952,7,,
2020,134454063,133007989,4,,
2020,129162516,126955800,7,,
2020,129162528,126959726,7,,
2020,129162533,126959733,7,,
2020,129165176,126959738,7,1,
2020,129162545,126955821,7,1,
2020,129162544,126955821,5,,1
2020,129162548,126955826,7,,
2020,129165200,126959761,7,,
2020,129165250,126955868,5,,1
2020,129165251,126955868,7,1,
2020,129165286,126955890,7,,
2020,129162627,126959840,4,,
2020,129165312,126959840,7,,
2020,129162635,126959851,7,,
2020,129165363,126955922,7,,
2020,129165362,126955922,4,,
2020,129165423,126955946,7,,
2020,129165421,126955946,5,,
2020,129165449,126959937,7,,
2020,129165447,126959937,4,,
2020,129165464,126955974,4,,
2020,129165466,126955974,7,,
2020,129162736,126956000,4,,
2020,129165509,126956000,7,,
2020,129165545,126956021,4,,
2020,129162759,126956021,7,,
2020,123403848,120788420,6,,
2020,123403849,120788421,7,,
2020,123403850,120788422,7,,
2020,123403851,120788423,7,,
2020,123403855,120788429,1,,
2020,123403857,120788431,7,,
2020,123403860,120788434,1,,
2020,123403863,120788438,6,,
2020,123403867,120788443,6,,
2020,123403868,120788444,7,,
2020,123403869,120788445,7,,
2020,123403870,120788446,6,,
2020,123403871,120788448,7,,
2020,123403872,120788449,6,,
2020,123403873,120788450,7,,
2020,123403874,120788451,7,,
2020,123403875,120788452,6,,
2020,123403876,120788453,7,,
2020,123403877,120788454,7,,
2020,123403879,120788457,6,,
2020,123403880,120788458,7,,
2020,123403882,120788460,7,,
2020,123403883,120788461,7,,
2020,123403884,120788462,7,,
2020,123403885,120788464,7,,
2020,123403886,120788465,6,,
2020,123403887,120788466,7,,
2020,123407220,120788472,7,,
2020,123407221,120788472,4,,
2020,123403893,120788473,4,,
2020,123403894,120788475,7,,
2020,123403895,120788477,7,,
2020,123403896,120788478,7,,
2020,123407228,120788480,7,,
2020,123403897,120788481,7,,
2020,123403899,120788483,7,,
2020,123403901,120788486,7,,
2020,123403902,120788487,7,,
2020,123403903,120788488,7,,
2020,123403904,120788489,7,,
2020,123403905,120788490,7,1,
2020,123403906,120788491,4,,
2020,123403910,120788496,6,,
2020,123403911,120788497,7,,
2020,123403912,120788498,7,,
2020,123403913,120788499,7,,
2020,123407244,120788500,7,,
2020,123403914,120788501,7,,
2020,123403915,120788502,7,,
2020,123403917,120788505,7,,
2020,123403918,120788506,7,1,
2020,123403919,120788507,7,,
2020,123403920,120788508,7,,
2020,123407252,120784005,7,,
2020,123403922,120788510,7,,
2020,123403923,120788511,7,,
2020,123403927,120788516,7,1,
2020,123403928,120788517,7,1,
2020,123403932,120788521,7,,
2020,123403933,120788522,1,,
2020,123403934,120788523,7,,
2020,123403935,120788524,7,,
2020,123403936,120788525,7,1,
2020,123403937,120788526,7,,
2020,123403938,120788527,7,,
2020,123403939,120788530,7,,
2020,123403940,120788531,7,,
2020,123403941,120788532,7,,
2020,123403943,120788534,7,,
2020,123403944,120788535,7,,
2020,123403945,120788537,7,,
2020,123403949,120788543,7,,
2020,123403951,120788545,1,,
2020,123403952,120788546,7,,
2020,123403953,120788548,1,,
2020,123403954,120788549,6,,
2020,123403956,120788553,7,,
2020,123403957,120788554,6,,
2020,123403959,120788557,7,,
2020,123403963,120788559,4,,
2020,123403962,120788559,7,,
2020,123403971,120788564,7,,
2020,123403975,120788567,7,,
2020,123407346,120788569,1,,
2020,123403978,120788571,7,,
2020,123403979,120788572,4,,
2020,123403980,120788573,6,,
2020,123403982,120788575,7,,
2020,123403983,120788577,4,,
2020,123403984,120788578,7,,
2020,123403985,120788579,7,,
2020,123403988,120788583,7,,
2020,123404003,120788597,7,,
2020,123404006,120788600,7,,
2020,123404007,120788601,7,,
2020,123404011,120788605,7,,
2020,123404013,120788607,7,,
2020,123404014,120788608,1,,
2020,123404017,120788611,7,,
2020,129165629,126960103,7,,
2020,129162837,126956092,7,,
2020,129165662,126960124,7,,
2020,129162846,126961101,4,,
2020,129165695,126960167,7,1,
2020,129165745,126960210,7,,
2020,129162911,126960210,4,,
2020,129162907,126961162,4,,
2020,129165743,126961162,7,,
2020,129165803,126961197,7,,
2020,129162961,126961197,4,,
2020,129165811,126961202,7,1,
2020,129165842,126961229,7,,
2020,129163004,126961253,3,,
2020,129165584,126960059,7,1,
2020,129163022,126960360,7,,
2020,129165940,126961320,4,,
2020,129163092,126960472,3,,
2020,129162809,126956065,7,,
2020,129163217,126960656,4,,
2020,129166187,126960665,6,,
2020,129166228,126960705,7,1,
2020,129166258,126960740,7,,
2020,129166270,126960757,7,,
2020,129166414,126961568,7,,
2020,129166444,126960899,7,,
2020,129163391,126960979,7,,
2020,129166569,126960996,7,,
2020,129163402,126960996,4,,
2020,129163414,126961623,2,,
2020,129163421,126961626,2,,
2020,127244478,124705159,7,,
2020,127244482,124705165,7,,
2020,127244497,124705182,1,,
2020,127244502,124705187,7,,
2020,127244606,124705296,7,,
2020,127244645,124705335,7,,
2020,127236972,124705370,4,,
2020,127244686,124695095,1,,
2020,127244690,124705386,7,,
2020,127244695,124705392,7,,
2020,127236999,124705400,7,,
2020,127244699,124705400,3,,
2020,127244710,124705413,7,,
2020,127237032,124695142,1,,
2020,127244751,124705462,7,,
2020,127244763,124705477,7,,
2020,127237060,124695168,7,,
2020,127237088,124705526,7,,
2020,127244798,124705530,7,,
2020,127237099,124705539,4,,
2020,127237134,124695265,1,,
2020,127244993,124695401,7,,
2020,127245015,124705746,7,,
2020,127237272,124705751,7,,
2020,127245039,124705766,7,,
2020,127245045,124705774,7,,
2020,127237355,124695514,7,,
2020,127245148,124705899,6,,
2020,127245154,124705904,7,,
2020,127245192,124695611,4,,
2020,127237444,124695620,7,,
2020,127245211,124705954,7,,
2020,127237540,124695752,7,,
2020,123404031,120788626,6,,
2020,123404032,120788627,6,,
2020,123404034,120788629,6,,
2020,123404037,120788632,7,,
2020,123404038,120788633,7,,
2020,123404040,120788635,7,,
2020,123404042,120788637,6,,
2020,123404043,120788638,6,,
2020,123404050,120788645,7,,
2020,123404052,120788647,4,,
2020,123404053,120788648,1,,
2020,123404063,120788659,7,,
2020,123404065,120788661,6,,
2020,123404066,120788662,7,,
2020,123404087,120788687,7,1,
2020,123404088,120788688,7,,
2020,123404089,120788689,6,,
2020,123404099,120788700,7,,
2020,123404101,120788703,7,,
2020,123404104,120788706,7,,
2020,123404107,120788709,7,,
2020,123404111,120788713,7,,
2020,123404112,120788713,3,,
2020,123404113,120788716,7,,
2020,123404114,120788717,7,,
2020,123404115,120788718,7,,
2020,123404120,120788723,6,,
2020,123404121,120788725,6,,
2020,123404122,120788726,7,,
2020,123404123,120788727,6,,
2020,123404124,120788728,7,,
2020,123404133,120788737,1,,
2020,123404134,120788738,6,,
2020,123404135,120788739,7,,
2020,123404137,120788741,7,,
2020,123404153,120788759,6,,
2020,123404154,120788760,7,,
2020,123404161,120788769,7,,
2020,123404170,120788780,7,,
2020,123404171,120788781,6,,
2020,123404173,120788783,7,,
2020,123404174,120788784,6,,
2020,123404176,120788787,7,,
2020,123404177,120788788,7,,
2020,123404178,120788790,4,,
2020,123404184,120788797,7,,
2020,123404186,120788799,6,,
2020,123404189,120788803,6,,
2020,123404190,120788804,7,,
2020,123404192,120788806,7,,
2020,123404198,120788812,6,,
2020,123404199,120788813,4,,
2020,123404206,120788820,7,,
2020,123404207,120788821,7,,
2020,123404210,120788823,7,1,
2020,123404211,120788824,7,,
2020,123404217,120788831,7,,
2020,123404218,120788832,7,,
2020,123404224,120788837,7,,
2020,123404226,120788839,7,,
2020,123404227,120788840,7,,
2020,123404230,120788843,4,,
2020,123404232,120788845,6,,
2020,123404234,120788847,7,,
2020,123404235,120788847,1,,
2020,123404236,120788848,7,,
2020,123404238,120788850,7,,
2020,123404239,120788850,4,,
2020,123404240,120788851,7,,
2020,123404242,120788853,6,,
2020,123404243,120788854,7,,
2020,123404244,120788855,6,,
2020,123404253,120788864,7,1,
2020,123404261,120788873,7,,
2020,123404262,120788873,4,,
2020,123404272,120788886,7,,
2020,123404273,120788887,7,,
2020,123404275,120788889,7,,
2020,123404276,120788890,7,,
2020,123404278,120788892,7,,
2020,123404279,120788893,7,,
2020,123404280,120788894,7,,
2020,123404288,120788902,7,,
2020,123404289,120788903,4,,
2020,123404291,120788905,6,,
2020,123404292,120788906,7,,
2020,123404298,120788913,7,,
2020,123404299,120788914,7,,
2020,123404306,120788922,1,,
2020,123404307,120788923,6,,
2020,123404308,120788924,6,,
2020,123404310,120788926,7,,
2020,123404311,120788927,6,,
2020,123404316,120788933,4,,
2020,123404318,120788935,1,,
2020,123404319,120788937,7,,
2020,123404320,120788938,7,,
2020,123404327,120788945,7,,
2020,123404330,120788949,4,,
2020,123404339,120788959,7,,
2020,123404343,120788965,6,,
2020,123404344,120788966,7,,
2020,123404345,120788967,6,,
2020,123404347,120788969,7,,
2020,123404348,120788970,7,,
2020,123404350,120788972,1,,
2020,123404351,120788973,7,,
2020,123404353,120788975,7,,
2020,123404354,120788976,7,,
2020,123404358,120788982,7,,
2020,123404360,120788984,7,,
2020,123404362,120788986,4,,
2020,123404363,120788988,7,,
2020,123404368,120788994,7,1,
2020,123404370,120788996,7,,
2020,123404374,120789000,7,,
2020,123404375,120789001,1,,
2020,123404377,120789003,6,,
2020,123404378,120789004,4,,
2020,123404379,120789006,4,,
2020,123404380,120789007,7,,
2020,123404390,120789017,7,,
2020,123404392,120789019,7,,
2020,123404414,120789049,6,,
2020,123404416,120789053,6,,
2020,123404418,120789056,1,,
2020,123404422,120789062,7,,
2020,123404423,120789063,6,,
2020,123404425,120789065,4,,
2020,123404426,120789066,7,,
2020,123404438,120789081,7,,
2020,123404440,120789083,7,,
2020,123404442,120789086,7,,
2020,123404443,120789087,7,,
2020,123404456,120789100,7,,
2020,123404458,120789102,6,,
2020,123404460,120789104,7,,
2020,123404461,120789105,7,,
2020,123404462,120789106,7,,
2020,123404464,120789108,4,,
2020,123404466,120789111,7,,
2020,123404467,120789112,7,,
2020,123404468,120789113,7,,
2020,123404470,120789115,6,,
2020,123404471,120789116,7,,
2020,123404473,120789119,7,,
2020,123404474,120789120,6,,
2020,123404477,120789124,7,,
2020,123404478,120789125,7,,
2020,123404480,120789127,7,,
2020,123404481,120789128,7,,
2020,123404483,120789130,6,,
2020,123404487,120789134,4,,
2020,123404499,120789146,7,,
2020,123404500,120789147,7,,
2020,123404502,120789149,1,,
2020,123404503,120789150,7,,
2020,123404510,120789158,7,,
2020,123404512,120789160,7,,
2020,123404514,120789162,7,,
2020,123404516,120789164,7,,
2020,123404518,120789166,6,,
2020,123404520,120789168,6,,
2020,123404521,120789169,7,,
2020,123404526,120789175,1,,
2020,123404527,120789176,7,,
2020,123404532,120789182,6,,
2020,123404551,120789201,4,,
2020,123404552,120789202,6,,
2020,123404554,120789204,6,,
2020,123404555,120789205,7,,
2020,123404558,120789208,6,,
2020,123404560,120789210,6,,
2020,123404566,120789218,7,,
2020,123404567,120789219,7,,
2020,123404569,120789221,7,,
2020,123404570,120789222,7,,
2020,123404574,120789226,7,,
2020,123404575,120789227,6,,
2020,123409577,120789229,7,,
2020,123409578,120789230,7,,
2020,123409579,120789231,7,,
2020,123409581,120789233,7,,
2020,123409586,120789240,6,,
2020,123409587,120789241,7,,
2020,123409588,120789242,1,,
2020,123409595,120789248,4,,
2020,123409596,120789249,7,,
2020,123409598,120789251,7,,
2020,123409599,120789252,4,,
2020,123409600,120789253,6,,
2020,123403152,120787607,4,,
2020,123403158,120787615,7,,
2020,127244351,124705009,7,,
2020,127244398,124705061,8,,
2020,127236724,124705061,7,,
2020,127236729,124705072,7,,
2020,127244427,124705096,7,,
2020,127244440,124705114,4,,
2020,127244445,124705120,7,,
2020,127244475,124694875,4,,
2020,127244476,124694875,1,,
2020,127244481,124705164,7,,
2020,127236795,124705170,4,,
2020,127236806,124694900,4,,
2020,127236813,124705194,7,,
2020,127244532,124705215,7,,
2020,127244550,124705235,7,1,
2020,127244600,124705289,6,,
2020,127244646,124705338,6,,
2020,127236962,124695069,7,,
2020,127244672,124705371,1,,
2020,127244698,124705399,7,,
2020,127237002,124705408,7,,
2020,127244723,124705427,7,,
2020,127244731,124705435,7,,
2020,127237055,124705479,4,,
2020,127244773,124705492,6,,
2020,127237065,124705503,7,,
2020,127244815,124705545,7,,
2020,127244823,124705552,7,,
2020,127237123,124695244,6,,
2020,127244838,124705562,7,,
2020,127237142,124705592,7,,
2020,127237161,124695300,1,,
2020,127244960,124705686,7,,
2020,127237222,124695369,6,,
2020,127237244,124705716,7,,
2020,127237256,124705738,6,,
2020,127245014,124705744,7,,
2020,127245026,124695427,7,,
2020,127245036,124695434,7,,
2020,127237349,124695508,1,,
2020,127245131,124705874,7,,
2020,127245181,124695597,7,,
2020,127237443,124705946,4,,
2020,127237478,124695669,7,1,
2020,127237496,124705997,4,,
2020,127245289,124706033,4,,
2020,127244410,124705076,7,,
2020,127244407,124705073,1,,
2020,127236735,124694821,7,,
2020,127236742,124694831,6,,
2020,127244457,124705135,7,,
2020,127244466,124705145,6,,
2020,127244507,124694908,7,,
2020,127244523,124705205,7,,
2020,127244555,124705239,7,,
2020,127244577,124705264,1,,
2020,127244597,124705283,7,,
2020,127236898,124695006,7,,
2020,127236900,124705298,1,,
2020,127236923,124695036,7,,
2020,127236946,124705341,7,,
2020,127244660,124705357,7,,
2020,127244670,124705367,7,,
2020,127244685,124705381,7,,
2020,127244702,124705402,7,,
2020,127244712,124705415,7,,
2020,127244713,124705415,4,,
2020,127244715,124705417,1,,
2020,127244728,124705432,4,,
2020,127244742,124705449,7,,
2020,127244771,124705490,7,,
2020,127237102,124705540,7,,
2020,127237103,124705540,3,,
2020,127237115,124705554,7,,
2020,127244906,124705624,7,,
2020,127244943,124705666,7,,
2020,127244966,124695370,4,,
2020,127237243,124705714,7,,
2020,127237261,124695412,7,,
2020,127245017,124705748,7,,
2020,127245028,124705757,7,,
2020,127245047,124695447,6,,
2020,127237311,124705795,7,,
2020,127245112,124695483,7,,
2020,127237348,124695507,6,,
2020,127245132,124705875,7,,
2020,127237373,124705878,7,,
2020,127245146,124705891,7,,
2020,127237409,124695569,1,,
2020,127237421,124705918,7,,
2020,124920109,122486822,7,,
2020,127245237,124705977,4,,
2020,124920121,122486836,7,,
2020,127245245,124705982,7,,
2020,124904877,122491457,7,,
2020,124920161,122486880,6,,
2020,124920160,122486880,7,,
2020,124914867,122471481,6,,
2020,124920198,122486931,7,1,
2020,124920211,122486944,7,,
2020,124920225,122486962,1,,
2020,124920227,122486967,1,,
2020,124920232,122486976,1,,
2020,127237493,124695689,7,,
2020,124920246,122486997,6,,
2020,124920256,122487006,7,,
2020,124920258,122487007,1,,
2020,127245306,124695747,7,,
2020,127245308,124695749,1,,
2020,124920269,122487019,7,,
2020,124920286,122491496,7,,
2020,124920289,122487034,7,,
2020,124920304,122487053,7,,
2020,124920305,122487053,6,,
2020,124920307,122487054,7,,
2020,124914907,122471538,1,,
2020,124920317,122487067,7,,
2020,124920322,122487073,6,,
2020,124920324,122471544,7,,
2020,124920325,122487077,7,,
2020,124920328,122487079,7,,
2020,127245325,124706078,1,,
2020,124920489,122487259,7,1,
2020,127245345,124695798,7,,
2020,127237602,124706134,7,,
2020,124920491,122487261,3,,
2020,124905048,122487265,4,,
2020,124905051,122487267,7,,
2020,124920497,122487268,6,,
2020,127244370,124705033,4,,
2020,127244412,124705078,7,,
2020,127244431,124705101,6,,
2020,127244437,124705109,7,,
2020,127236749,124705122,7,,
2020,127244515,124705201,7,,
2020,127244517,124705201,3,,
2020,127244529,124705211,4,,
2020,127236836,124705225,7,,
2020,127244543,124705229,7,,
2020,127244549,124705234,7,,
2020,127236856,124705255,7,,
2020,127244578,124705265,6,,
2020,127236871,124694978,6,,
2020,127244586,124705272,7,,
2020,127236901,124705300,7,,
2020,127244622,124705314,7,,
2020,127236914,124695024,7,,
2020,127244649,124705343,7,,
2020,127244669,124705365,7,,
2020,127244693,124705389,4,,
2020,127244721,124705426,4,,
2020,127244735,124705440,7,,
2020,127244772,124705491,1,,
2020,127237063,124695173,7,,
2020,127244776,124705501,4,,
2020,127244828,124695239,7,,
2020,127244834,124705560,6,,
2020,127244836,124695252,7,,
2020,127244849,124705572,7,,
2020,127244913,124705631,7,,
2020,127244929,124695346,3,,
2020,127244927,124695346,7,,
2020,127244949,124705674,7,,
2020,127244953,124705680,7,,
2020,127237223,124705696,8,,
2020,127244983,124695390,7,,
2020,127237275,124705755,7,,
2020,127245062,124705797,7,,
2020,127237314,124705805,7,,
2020,127245103,124705840,7,,
2020,124916446,122472966,7,,
2020,124916449,122472968,7,,
2020,124916448,122472968,4,,
2020,124916456,122472973,7,,
2020,124916462,122472978,4,,
2020,124916465,122472980,4,,
2020,124923315,122490071,7,,
