"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,134861013,9.6,1,16110975
2020,17,134861013,3,9,16110976
2020,2,133014059,17,1,15808061
2020,1,133014059,20.5,1,15808060
2020,18,133014059,,,15808062
2020,2,133015081,7,1,15808067
2020,5,133015081,1,1,15812944
2020,5,133015264,31,1,15812968
2020,5,133015470,26,1,15812972
2020,4,133402034,34,1,15877764
2020,5,132604974,1,9,15707484
2020,5,132609921,136.4,1,15712489
2020,1,133008842,6,1,15812881
2020,5,133009312,1,1,15812899
2020,1,133019676,1,1,15808105
2020,5,132605103,1,11,15712498
2020,5,132610303,2,9,15712505
2020,16,132605304,1,11,15707508
2020,2,132610637,1,11,15712521
2020,5,132610637,1,11,15707513
2020,17,132610637,1,11,15712522
2020,5,132605573,1,9,15707526
2020,7,132605573,6,9,15707528
2020,7,132605573,1,11,15707527
2020,4,132611155,1,11,15712549
2020,16,132611155,1,11,15712550
2020,2,132611047,1,9,15712540
2020,5,132610203,1,11,15712502
2020,5,132610719,1,1,15712526
2020,17,132609640,1,11,15712476
2020,8,132609671,4,9,15712477
2020,5,132605107,1,11,15707491
2020,1,132610377,1,1,15712513
2020,5,132610734,1,11,15712528
2020,5,132611070,1,11,15712543
2020,5,132605603,29,1,15707532
2020,5,132610121,,,15712495
2020,12,132605456,1,11,15712533
2020,5,132610906,1,11,15712535
2020,5,132611075,1,9,15712545
2020,5,132605608,1,9,15707534
2020,5,132605375,1,11,15707512
2020,5,133007760,30,1,15812811
2020,5,133008039,150,1,15807956
2020,5,133008509,26,1,15812852
2020,1,133008509,5,1,15812853
2020,5,133008642,83.6,1,15812859
2020,5,133008806,42,1,15812879
2020,8,133009383,473,5,15812908
2020,5,133009383,16.5,1,15812907
2020,5,133013767,12.1,1,15808054
2020,8,133013834,1,9,15812925
2020,5,133014041,3,1,15812932
2020,10,133014041,1,1,15812933
2020,8,133014041,2,9,15812934
2020,5,133014995,12.6,1,15812937
2020,5,133015096,55,1,15808071
2020,5,133014131,25.5,1,15812955
2020,5,132611007,1,11,15712538
2020,5,132609742,1.5,1,15712481
2020,3,132609742,2,1,15712480
2020,1,132605427,1,11,15707515
2020,12,132605208,5,9,15712511
2020,5,132610449,1,11,15712516
2020,5,132605365,1,11,15707511
2020,5,132609619,1,11,15712475
2020,5,132609762,10,1,15707478
2020,2,132609815,1,11,15712485
2020,2,132610408,1,9,15707497
2020,5,132610911,1,11,15712536
2020,5,132605519,1,11,15707523
2020,4,132611027,1,11,15712539
2020,5,132610839,10.8,1,15707517
2020,8,132610839,837.1,1,15707518
2020,5,132610515,11.5,3,15712517
2020,5,132611071,1,11,15712544
2020,5,132609726,3,9,15712478
2020,5,132609809,1,11,15712483
2020,1,132604914,1,11,15707479
2020,7,132604914,1,11,15707480
2020,5,132609877,1,11,15707483
2020,5,132609906,1,11,15712488
2020,2,132609906,1,11,15712487
2020,8,132610160,3,9,15712500
2020,5,132610359,1,9,15712509
2020,5,132610421,1,11,15707498
2020,1,132610941,0.5,1,15707522
2020,5,132610191,1,11,15712501
2020,12,132610257,1,11,15712504
2020,5,132610433,1,11,15707501
2020,5,132610790,1,1,15712531
2020,7,132611052,1,11,15707531
2020,5,132611052,1,11,15707530
2020,5,132609607,1,11,15712474
2020,5,132610360,1,11,15712508
2020,15,132610360,1,11,15712510
2020,4,132605258,1,1,15707499
2020,5,132605285,1,11,15707505
2020,4,132605458,1,11,15707516
2020,5,132610130,3,9,15712496
2020,5,132610611,1,9,15712519
2020,5,132610621,1,11,15712520
2020,5,132605429,1,11,15712530
2020,16,132610232,1,11,15712503
2020,5,132605385,1,9,15707514
2020,5,132610845,1,11,15712534
2020,10,133007941,1,9,15812828
2020,17,133007977,9,9,15812834
2020,10,133012830,1,5,15807976
2020,5,133008606,5,1,15812857
2020,12,133008606,1,1,15807979
2020,5,133007944,63,1,15812833
2020,10,133008034,2,7,15812838
2020,5,133008034,5,1,15812839
2020,5,133008676,3.5,1,15812865
2020,5,133014939,2,1,15812928
2020,5,133014125,78,1,15812950
2020,16,133015120,8,3,15812957
2020,7,133015120,60,9,15812956
2020,1,133015779,2.5,1,15812978
2020,5,133011995,3,1,15807929
2020,18,133011995,,,15807931
2020,8,133011995,21,9,15807930
2020,10,133014576,0.1,7,15808033
2020,5,133014072,1.7,1,15808063
2020,5,133015447,30,1,15812971
2020,5,132605262,1,11,15707500
2020,5,132605616,5,1,15707536
2020,1,133014192,0.5,1,15808086
2020,5,133014192,8,1,15808085
2020,10,133007938,1,1,15812827
2020,2,133007998,2,1,15812835
2020,5,133012310,90,1,15807952
2020,5,133012709,7,1,15807966
2020,5,133012782,5,1,15807975
2020,1,133013500,6.9,1,15812906
2020,5,133013500,20.9,1,15808028
2020,8,133013696,1419,5,15808035
2020,5,133013696,4.5,1,15808036
2020,2,133014626,4.5,1,15812922
2020,5,133014626,36.5,1,15812920
2020,12,133014626,59.5,1,15812921
2020,10,133013756,1,9,15808045
2020,10,133015072,0.3,7,15808066
2020,5,133013316,415,1,15812892
2020,8,133014621,14,9,15812918
2020,10,133014621,0.01,7,15812916
2020,17,133014621,3,1,15812917
2020,16,133009081,4,9,15808011
2020,8,133009081,3,9,15808010
2020,1,133009081,0.1,1,15808009
2020,5,133009416,14,1,15812909
2020,5,133013744,63,1,15808038
2020,5,133014943,85,1,15812929
2020,5,133014126,178,1,15808072
2020,8,133014126,164,9,15808073
2020,5,133014137,30,1,15808079
2020,5,133014242,30,1,15812969
2020,4,133014346,3,1,15812970
2020,8,133420705,184,1,15887605
2020,11,133420705,28,1,15887606
2020,5,133420705,20,1,15887607
2020,8,133013276,1,9,15808006
2020,5,133013276,10,1,15808007
2020,5,133009180,3,1,15812896
2020,8,133013762,231,9,15808047
2020,1,133013762,2,1,15808048
2020,5,133013762,11,1,15808049
2020,5,133014996,40,1,15812936
2020,2,133015021,18.2,1,15812939
2020,5,133015555,51,1,15812973
2020,5,133007939,150,1,15807944
2020,16,133008852,0.5,1,15812882
2020,5,133008852,46.5,1,15807999
2020,17,133008852,5.3,1,15812883
2020,8,133009132,6.25,6,15808018
2020,5,132605079,1,11,15707489
2020,5,132610454,1,11,15707504
2020,5,132605575,1,11,15707529
2020,2,132605588,1,9,15712542
2020,5,133008021,256,1,15807954
2020,11,133008021,19,9,15812836
2020,8,133014095,946,5,15808065
2020,8,133015124,0.5,9,15812958
2020,5,133015124,1.5,1,15812959
2020,5,133014194,9.9,1,15808087
2020,11,131921067,5,9,15573922
2020,17,131921067,4,9,15577741
2020,5,131921067,2,1,15573921
2020,5,134106074,1,11,16002985
2020,2,134103210,0.8,1,16002996
2020,5,134106637,1,11,16001179
2020,8,134106090,1,1,16001161
2020,5,134106090,1,11,16001160
2020,5,134102826,1,11,16002989
2020,1,134106227,1,11,16001165
2020,5,134103333,1,11,16002999
2020,1,134103971,1,9,16003023
2020,2,134234793,1,11,16020531
2020,1,134239679,1,11,16035735
2020,2,134239733,1,11,16020528
2020,5,134239756,1,11,16035739
2020,5,134239842,1,11,16020534
2020,10,134240073,1,11,16035757
2020,1,134239794,1.3,1,16035741
2020,5,134240310,1,11,16020549
2020,5,134240310,7.2,3,16020548
2020,5,134864750,40,1,16113734
2020,1,134749475,0.1,1,16094951
2020,4,134749475,0.2,1,16094952
2020,5,134752766,13,1,16094969
2020,5,134752778,107,1,16098004
2020,5,134754688,457,1,16098023
2020,5,134754688,5,9,16095001
2020,2,131757787,1,11,15492332
2020,12,131758417,1,9,15492361
2020,5,131758686,1,11,15492373
2020,5,134102687,1,11,16002978
2020,14,134102687,1,11,16002980
2020,7,134102687,1,11,16002979
2020,5,134102794,1,11,16001158
2020,10,134106244,1,11,16001166
2020,5,134103167,1,11,16002994
2020,5,134103207,1,11,16001174
2020,4,134103397,1,1,16001178
2020,16,134103480,1,11,16003002
2020,5,134103480,1,11,16003001
2020,5,134103810,1,11,16003012
2020,8,134103810,1,11,16003013
2020,5,134106833,1,11,16003016
2020,5,134106833,1,3,16003017
2020,12,134106833,7,9,16003018
2020,1,134103963,3,9,16003021
2020,5,134104025,1,11,16001190
2020,5,127244372,1,5,14583545
2020,1,127236870,1,11,14578425
2020,5,127236968,1,9,14578433
2020,5,127244736,10,1,14583568
2020,5,127244933,1,9,14583583
2020,5,127237286,1,11,14583594
2020,5,127237336,1,11,14583600
2020,5,127237341,1,11,14578468
2020,5,127245121,1,11,14578470
2020,5,127237360,1,11,14578474
2020,5,127237407,1,11,14578478
2020,5,127237434,1,11,14578481
2020,13,127237516,1,9,14578495
2020,5,127237516,1,9,14583624
2020,4,127237516,1,9,14578494
2020,4,127245285,1,9,14583625
2020,4,127237577,1,11,14578501
2020,1,124914861,1,11,13947528
2020,4,124914880,1,11,13947532
2020,5,124914884,16,1,13947533
2020,5,124920261,1,11,13952638
2020,5,124914902,1,1,13947534
2020,5,124920326,1,1,13952644
2020,1,124904947,1,9,13937553
2020,8,124920383,1,1,13952654
2020,4,124914951,1,11,13947536
2020,5,124914965,1,11,13947537
2020,5,124914968,3,1,13947538
2020,5,124914996,1,11,13947539
2020,5,124905028,1,11,13937568
2020,5,124915028,1,11,13947540
2020,5,124920496,4,9,13952675
2020,2,124920496,1,9,13952673
2020,4,124920496,1,9,13952674
2020,5,124915052,20,4,13952729
2020,5,124915053,1,11,13947542
2020,5,124915054,1,11,13947543
2020,5,124915080,1,11,13947544
2020,10,124915081,1,11,13947545
2020,5,124915090,1,11,13947546
2020,2,124915094,1,11,13947547
2020,5,124915106,4,1,13947549
2020,5,124915112,1,9,13947550
2020,5,124915114,2,9,13947551
2020,5,124915117,1,11,13947552
2020,5,124915119,1,11,13947553
2020,5,124915122,1,11,13947554
2020,1,124915123,1,9,13947555
2020,5,124915125,1,11,13947556
2020,5,124920898,100,1,13952744
2020,5,124915143,1,11,13947557
2020,5,124915157,1,11,13947558
2020,12,124915165,5,9,13947560
2020,5,124915165,1,11,13947559
2020,5,124920927,1,11,13952754
2020,12,124915180,5,9,13947562
2020,5,124915186,1,9,13947564
2020,5,124915193,1,11,13947565
2020,5,124915194,1,11,13947566
2020,5,124915198,1,11,13947567
2020,5,124915199,2,9,13952759
2020,5,124915209,14,1,13937642
2020,11,124915209,24,1,13947568
2020,5,124922896,1,1,13947626
2020,5,124916037,21,1,13947647
2020,11,124916111,6,1,13952989
2020,5,124916111,32,1,13952988
2020,5,124916319,57.2,1,13947669
2020,11,124916337,2,9,13947670
2020,5,124916337,1,1,13947672
2020,8,124916337,23.5,9,13947671
2020,5,124916348,2,1,13947673
2020,5,124916436,6,1,13947677
2020,2,124922828,2,1,13952962
2020,5,124915982,47,1,13947627
2020,4,124915982,1,1,13947629
2020,1,124915982,5,1,13947628
2020,5,124916000,6.9,1,13947637
2020,10,124916003,1,7,13947638
2020,4,124916008,20,1,13947640
2020,5,124916008,0.2,1,13947639
2020,12,124916010,16,1,13947642
2020,16,124916010,10,1,13947643
2020,5,124916010,32,1,13947641
2020,5,124916044,5.4,1,13947648
2020,5,124916061,20,1,13947649
2020,8,124916213,10,9,13947657
2020,5,124916213,79,1,13947658
2020,2,124916238,1,1,13947662
2020,2,124916246,12,1,13947665
2020,5,124916246,14,1,13947663
2020,1,124916246,18,1,13947664
2020,17,124916284,2,1,13947666
2020,10,124916370,0.01,3,13947674
2020,5,124916374,169,1,13947675
2020,1,124923282,0.25,2,13952998
2020,5,124916441,35,1,13947678
2020,10,124916496,0.25,7,13947681
2020,5,124916496,560,1,13947682
2020,12,124916498,4,1,13947685
2020,10,124916498,2.84,7,13947683
2020,5,124916498,100,1,13947684
2020,5,124916512,89.3,1,13947686
2020,5,124916513,30,1,13947687
2020,2,124916544,7,1,13947689
2020,12,124916577,10.5,1,13947690
2020,5,124916579,35,1,13947691
2020,11,124916579,1,1,13947692
2020,1,124916589,4.2,1,13947693
2020,18,124916589,,,13947695
2020,10,124916589,2,7,13947694
2020,5,124916595,5.6,1,13947697
2020,1,124916595,1,1,13947696
2020,5,124916600,10,1,13947698
2020,12,124916601,5,1,13947699
2020,5,124916602,28,1,13947700
2020,5,124916625,42.5,1,13947701
2020,2,124916634,0.25,1,13947702
2020,10,124916634,0.5,1,13947703
2020,5,124916641,55,1,13947704
2020,4,124916662,0.2,1,13947706
2020,5,124916666,13,1,13947707
2020,1,124916675,5.2,1,13947708
2020,5,124916683,135,1,13947710
2020,15,124916683,6,9,13947709
2020,5,124916691,930,1,13947711
2020,2,124916702,8,1,13947716
2020,1,124916702,22,1,13947717
2020,5,124916702,70,1,13947715
2020,5,124916705,33.2,1,13947718
2020,5,124916729,59.7,1,13947719
2020,12,124916729,2.8,1,13947720
2020,10,124916751,0.5,7,13947721
2020,5,124916754,12.4,1,13947722
2020,5,124916775,474,1,13947723
2020,1,124916778,12.8,1,13947725
2020,2,124916778,24.4,1,13947724
2020,5,124916779,21,1,13947726
2020,5,124916783,60,1,13947727
2020,2,124916796,1.7,1,13947729
2020,4,124916796,3,1,13947728
2020,5,124916830,34,1,13947730
2020,5,124916831,14,1,13947731
2020,5,124916931,35,1,13947732
2020,5,124916943,68,1,13947733
2020,5,124916944,158.1,1,13947734
2020,2,124916948,5,1,13947735
2020,2,124916959,0.7,1,13947736
2020,2,124916963,3,1,13947737
2020,5,124916965,21,1,13947738
2020,5,124916966,105,1,13947739
2020,2,124916975,1.3,1,13947742
2020,4,124916975,14,1,13947741
2020,5,124916987,3.5,1,13947743
2020,1,124916988,7.3,1,13947744
2020,5,124917057,18,1,13947746
2020,2,124917057,2,1,13947745
2020,5,124917058,91.2,1,13947747
2020,5,124917062,41,1,13947748
2020,8,124917062,1.6,1,13947749
2020,1,124917062,6.5,1,13947750
2020,5,124917091,2,1,13947751
2020,10,127237051,1,11,14578441
2020,5,127237167,2,9,14578454
2020,5,127245030,1,11,14583593
2020,8,124915878,26,9,13947614
2020,7,124914852,1,9,13947527
2020,10,124915225,3.1,1,13947569
2020,5,124915229,48,1,13947570
2020,5,127244589,1,11,14583558
2020,5,127245196,1,9,14583611
2020,5,127237452,1,11,14578483
2020,5,127245227,1,9,14583613
2020,5,123407369,10,9,13583198
2020,5,123407369,1,11,13583199
2020,5,123407374,2,1,13583201
2020,5,123407386,1,10,13583202
2020,5,123407404,1,11,13583204
2020,2,123407407,1,11,13583205
2020,5,123407408,1,9,13583206
2020,5,123407411,1,11,13583207
2020,5,123407414,1,11,13583208
2020,5,123407447,1,11,13583211
2020,17,123407447,1,11,13583212
2020,2,123407447,1,11,13583210
2020,2,123406884,3,9,13583122
2020,5,123406913,4,9,13583128
2020,5,123406932,1,11,13583129
2020,5,123406959,1,11,13583130
2020,11,123406970,1,11,13583132
2020,5,123406984,,,13583134
2020,5,123403525,1,11,13578546
2020,5,123407041,1,3,13583138
2020,4,123407053,23,9,13583139
2020,5,123407067,1,9,13583141
2020,5,123407097,1,9,13583147
2020,5,123407117,1,11,13583148
2020,5,123407122,1,9,13583151
2020,5,123403765,1,9,13578581
2020,5,123407127,1,9,13583152
2020,5,123407145,1,11,13583154
2020,5,123407151,1,9,13583156
2020,5,123407152,1,11,13583157
2020,5,123403823,3,9,13578590
2020,5,123407156,1,11,13583158
2020,17,123407156,1,11,13583159
2020,1,123407160,1,11,13583160
2020,5,123407169,1,11,13583163
2020,5,123407180,1,9,13583164
2020,8,123407182,13,9,13583166
2020,5,123407182,1,11,13583165
2020,5,123407186,1,1,13583169
2020,5,123407193,1,11,13583170
2020,5,123407214,1,11,13583172
2020,5,123407217,3,9,13583173
2020,5,123407250,8,1,13583177
2020,5,123407254,1,11,13583178
2020,2,123407263,1,11,13583179
2020,5,123407289,1,11,13583182
2020,5,123407291,1,9,13583183
2020,2,123407303,1,11,13583185
2020,2,123407303,9.3,1,13583184
2020,5,123407314,1,11,13583187
2020,9,123407314,1,11,13583188
2020,2,123407314,1,11,13583186
2020,5,123407317,1,11,13583189
2020,5,123407324,1,11,13583190
2020,5,123407333,7,1,13583191
2020,5,123407342,3,9,13583192
2020,5,123407347,1,11,13583193
2020,5,123407355,1,11,13583196
2020,5,123407355,88,1,13583195
2020,1,134103967,1,9,16003022
2020,5,134104006,1,9,16003029
2020,5,134752443,34,1,16094945
2020,10,134752452,2,5,16097974
2020,1,134752590,0.1,1,16097983
2020,10,134752590,1,11,16097984
2020,5,134749485,131,1,16097985
2020,5,134754679,61,1,16094993
2020,10,134754665,0.5,7,16098001
2020,10,134754693,1,9,16095007
2020,5,134106386,1,11,16001171
2020,14,134106869,2,9,16001186
2020,16,134234770,1,11,16035742
2020,5,134234770,1,11,16035740
2020,5,134240510,1,11,16020554
2020,5,134235266,1,11,16020557
2020,1,134239617,1,11,16035732
2020,1,134240060,2,9,16035754
2020,10,134240074,1,11,16035758
2020,10,134240318,2,9,16035767
2020,5,134754682,0.02,1,16098017
2020,10,134752763,0.5,7,16094966
2020,5,134752763,12.7,1,16094965
2020,5,134754661,18341.6,1,16094973
2020,18,134754673,,,16094986
2020,5,134754673,205,1,16094985
2020,2,134754673,43.01,1,16098003
2020,5,134235092,1,11,16020546
2020,17,134235165,1,11,16035773
2020,17,134240819,1,9,16035792
2020,2,134240819,1,9,16020563
2020,5,134752775,19,1,16098000
2020,4,134752796,1,9,16095014
2020,5,134752783,276,1,16098010
2020,1,134752796,0.1,1,16095013
2020,8,134752769,14,7,16097994
2020,5,134752769,344,1,16097993
2020,10,134754666,1,2,16098002
2020,1,134752784,91.7,1,16098011
2020,18,134752784,,,16098013
2020,8,134752784,12,9,16098012
2020,12,134752798,270,9,16095016
2020,12,134752798,5.6,1,16095015
2020,12,134752798,1.5,7,16095017
2020,4,134754748,4.7,1,16095027
2020,5,134755540,70,1,16098046
2020,5,134752776,360.01,1,16094977
2020,15,134749479,7,9,16094954
2020,5,134749479,284,1,16097982
2020,12,134752764,4,9,16094967
2020,5,134754695,104,1,16095009
2020,8,134754695,46,9,16095010
2020,5,134755482,33.6,1,16098045
2020,10,134754659,1,7,16094972
2020,5,134754672,36,1,16094984
2020,17,134754672,38,9,16094982
2020,10,134754685,2,9,16098021
2020,1,134753083,0.5,1,16095030
2020,9,134749487,0.25,1,16094959
2020,5,134749487,5.5,1,16094958
2020,5,134754662,9.5,1,16094974
2020,5,134754674,23,1,16098005
2020,8,134754691,1,9,16095005
2020,5,134754691,32,1,16095004
2020,1,134752799,26.4,1,16095018
2020,2,134752799,16,1,16095019
2020,4,134752799,4,1,16095020
2020,5,134754736,14,1,16098034
2020,5,134754664,18,1,16094976
2020,5,134752791,323,1,16098024
2020,7,134861001,3,9,16113735
2020,5,134861001,14,1,16110974
2020,5,135744590,1,1,16263642
2020,17,137054990,1,9,16500716
2020,10,137055189,,,16500735
2020,4,134102793,1,11,16001157
2020,12,134106085,1,11,16002987
2020,17,134106085,2,9,16002988
2020,5,134106085,0.5,1,16002986
2020,12,135749892,1,11,16259255
2020,5,134106770,1,9,16003014
2020,5,134234692,1,11,16020524
2020,5,134234981,1,11,16035755
2020,5,134240701,1,11,16020560
2020,5,134240851,5,9,16035797
2020,5,134234533,1,11,16035731
2020,2,134239808,1,11,16035744
2020,5,134240094,1,11,16020542
2020,1,134240513,1,9,16020555
2020,5,134240605,1,11,16035777
2020,4,134235296,3,9,16035785
2020,5,134240314,10,1,16020550
2020,5,134240708,1,11,16035786
2020,5,134754675,56.01,1,16094987
2020,14,134754683,41,9,16094996
2020,5,134754683,148,1,16094994
2020,5,134754694,20,1,16095008
2020,1,134753084,5,1,16095032
2020,10,134754658,1,3,16094968
2020,8,134754680,3.2,1,16098015
2020,5,134754692,2282,1,16095006
2020,5,134752838,22,1,16098036
2020,8,134749481,24,9,16094955
2020,5,134749481,3.5,1,16094957
2020,5,134754677,18,1,16098014
2020,10,134752797,0.5,7,16098030
2020,10,134754740,1,7,16095024
2020,2,134752731,2,1,16097988
2020,5,134752768,56,1,16097991
2020,5,134752772,96.5,1,16094975
2020,5,134754690,8,1,16098025
2020,5,134752937,45,1,16098040
2020,8,134752937,28,7,16098041
2020,5,135743923,1,11,16259215
2020,12,137050326,1,1,16503465
2020,8,137050583,1,11,16500742
2020,2,128098539,1,11,14748409
2020,5,128099079,1,9,14748425
2020,5,128097992,1,11,14748360
2020,16,128098003,1,11,14748362
2020,14,128098018,1,11,14748365
2020,6,128098018,1,11,14748363
2020,2,128098108,1,11,14748384
2020,5,128098977,2,9,14748422
2020,5,128099908,1,11,14748458
2020,12,128098143,4,9,14748386
2020,8,128098143,1,9,14748385
2020,16,128098568,,,14748410
2020,1,128099126,139,1,14748426
2020,5,128098039,1,11,14748374
2020,2,128098039,1,11,14748373
2020,5,128099834,1,9,14748449
2020,5,128098042,6,9,14748375
2020,5,128098089,1,11,14748383
2020,5,128098587,1,11,14748411
2020,5,128098735,1,11,14748417
2020,5,128098971,1,11,14748420
2020,5,128099281,1,9,14748434
2020,2,128099923,1,11,14748462
2020,5,128097979,1,11,14748357
2020,5,128098175,1,11,14748391
2020,5,128099256,1,11,14748430
2020,16,128098023,1,11,14748368
2020,5,128098023,1,11,14748367
2020,5,128098307,1,11,14748400
2020,5,128098417,1,11,14748405
2020,5,128099680,2,9,14748441
2020,5,128099896,1,11,14748456
2020,5,128099933,1,9,14748464
2020,5,128099886,1,11,14748454
2020,2,128098239,1,11,14748395
2020,5,128098255,1,9,14748396
2020,5,128098295,1,11,14748398
2020,8,128098295,1,11,14748399
2020,5,128098309,1,11,14748401
2020,7,128099880,1,11,14748452
2020,1,128099880,1,11,14748451
2020,5,128098030,1,11,14748370
2020,5,128098365,1,11,14748402
2020,8,128098368,1,9,14748403
2020,10,128099566,1,11,14748440
2020,16,128099918,1,11,14748460
2020,4,128099918,1,11,14748459
2020,5,128100015,4,1,14748469
2020,5,131753371,30,1,15492287
2020,5,131757697,1,11,15498427
2020,12,131758744,1,11,15498444
2020,16,128097981,1,11,14748359
2020,5,128097981,1,11,14748358
2020,2,128098038,1,11,14748371
2020,4,128098038,1,11,14748372
2020,5,128098059,1,11,14748378
2020,5,128098184,10,1,14748393
2020,16,128098537,1,11,14748408
2020,5,128098975,1,11,14748421
2020,5,128099016,1,9,14748423
2020,5,128100025,1,9,14748470
2020,5,128099800,1,11,14748446
2020,5,128099898,1,11,14748457
2020,5,128099988,2,9,14748468
2020,2,128099988,4,9,14748467
2020,1,128099988,1,9,14748466
2020,5,128098049,1,11,14748377
2020,5,128098085,1,1,14748382
2020,10,128098214,1,11,14748394
2020,5,128099932,1,9,14748463
2020,5,128099945,1,9,14748465
2020,5,128098000,1,11,14748361
2020,17,128099163,1,11,14748429
2020,5,128099163,1,11,14748427
2020,11,128099163,1,11,14748428
2020,5,128099706,6,1,14748442
2020,5,128097977,1,11,14748355
2020,8,128097977,1,11,14748356
2020,5,128098017,1,11,14748364
2020,17,128098025,1,11,14748369
2020,5,128098025,1,11,14748366
2020,5,128098391,1,11,14748404
2020,5,128099345,1,11,14748437
2020,12,128099345,1,11,14748438
2020,5,128098178,1,11,14748392
2020,17,128098277,1,11,14748397
2020,5,128099922,1,11,14748461
2020,2,128098460,1,11,14748406
2020,5,128098523,5,1,14748407
2020,5,128098786,1,11,14748418
2020,5,128099297,1,11,14748435
2020,5,128098686,,,14748416
2020,4,128098873,1,11,14748419
2020,2,128099881,1,9,14748453
2020,2,128099891,1,11,14748455
2020,4,128098605,1,1,14748412
2020,17,128098644,1,11,14748414
2020,5,128098644,1,11,14748413
2020,1,128099823,1,9,14748447
2020,5,128098657,1,11,14748415
2020,5,128099278,1,11,14748433
2020,5,128099833,1,11,14748448
2020,17,128098161,1,11,14748389
2020,5,128098161,1,11,14748388
2020,5,135739502,1,11,16263636
2020,5,135744002,1,11,16259217
2020,5,135744002,1,1,16259216
2020,5,128099311,1,9,14748436
2020,5,128099841,1,11,14748450
2020,5,135744009,40.5,1,16259218
2020,5,135739559,1,11,16263641
2020,2,135739559,1,11,16263640
2020,16,135744616,1,11,16263644
2020,5,135744616,100,1,16263643
2020,5,135744616,1,11,16259220
2020,5,135744190,,,16259230
2020,2,137056336,1,9,16500816
2020,5,130141949,1,11,15132397
2020,5,130142065,1,9,15132563
2020,5,131758720,1,11,15492380
2020,12,131758720,1,11,15492381
2020,10,131758772,1,9,15492387
2020,5,130141368,10,9,15132381
2020,5,130142098,0.25,1,15132402
2020,12,130142629,1,11,15132590
2020,2,130142629,1,11,15132425
2020,2,130142635,1,9,15132432
2020,8,130142643,1,11,15132433
2020,5,130142003,1,9,15132399
2020,2,130138699,1,11,15132401
2020,4,130138699,1,11,15132560
2020,4,130142026,2,9,15132558
2020,2,130138202,1,11,15132533
2020,4,130138202,1,11,15132535
2020,5,130141686,21.3,1,15132543
2020,5,130138512,1,9,15132546
2020,5,130141867,1,11,15132394
2020,5,130141872,1,11,15132395
2020,5,130138853,1,11,15132408
2020,5,130138850,1,9,15132407
2020,5,130142427,1,11,15132581
2020,5,124922452,30,1,13952949
2020,5,124922529,42,1,13952953
2020,5,124922610,28,1,13952955
2020,5,124922635,30,1,13952956
2020,5,134234711,1,11,16020525
2020,5,134239787,1,11,16020529
2020,5,134239824,2,3,16035746
2020,5,134234948,1,11,16020540
2020,2,134235012,2,9,16035760
2020,5,134235015,1,11,16020543
2020,10,134240247,1,11,16035762
2020,5,134235190,1,11,16020552
2020,1,134240494,0.4,1,16035774
2020,5,134240611,1,9,16035778
2020,5,134240800,1,11,16035790
2020,10,129623032,1,3,15029180
2020,5,129623313,11,4,15029197
2020,2,129630244,3,9,15029200
2020,5,129630663,1,11,15037524
2020,5,129630722,1,9,15029227
2020,2,129629681,1.5,1,15029168
2020,2,129629724,1,11,15037478
2020,5,129622847,1,11,15029171
2020,2,129622847,1,11,15029170
2020,5,129623399,1,9,15029202
2020,2,129623743,1,11,15037516
2020,5,129623810,4,9,15029216
2020,4,129623838,1,11,15029224
2020,2,129630751,1,9,15037531
2020,5,129630751,1,9,15037532
2020,5,124920204,1,11,13952630
2020,5,124904899,1,11,13937548
2020,17,124920241,1,11,13952635
2020,5,124920241,1,11,13952634
2020,10,124920312,1,3,13952641
2020,5,124920316,1,11,13952642
2020,5,124920342,1,11,13952651
2020,5,124920381,1,9,13952653
2020,5,124904963,30,1,13937556
2020,5,124914947,1,9,13947535
2020,2,124920413,1,11,13952658
2020,5,124920424,1,1,13952659
2020,16,124920434,1,11,13952662
2020,12,124920434,1,11,13952661
2020,5,124920440,1,11,13952663
2020,5,124920442,1,11,13937564
2020,5,124920444,1,11,13952664
2020,10,124920445,,,13952665
2020,4,124920450,,,13952666
2020,5,124920457,1,11,13952667
2020,5,124920458,1,9,13952668
2020,5,124920459,1,11,13952669
2020,5,124920465,2,9,13952671
2020,5,124920484,3,9,13952672
2020,5,124920497,1,11,13952676
2020,16,124920502,1,11,13952678
2020,5,124920502,1,11,13952677
2020,5,124920521,1,9,13952683
2020,5,124920522,1,11,13937575
2020,5,124920529,1,11,13952684
2020,12,124920529,1,11,13952685
2020,5,124905099,1,11,13952686
2020,5,124920533,1,11,13952687
2020,2,124920536,1,9,13952688
2020,5,124920546,1,11,13952693
2020,5,124905121,2,9,13952694
2020,5,124905123,1,11,13952696
2020,2,124920555,1,11,13952698
2020,5,124905132,1,11,13937586
2020,5,124920564,1,1,13952700
2020,5,124920573,1,11,13952701
2020,5,124920598,1,11,13952705
2020,5,124920600,1,11,13952706
2020,5,124920606,1,11,13952707
2020,5,124920608,2,9,13952708
2020,5,124920616,1,1,13952709
2020,5,124920620,1,11,13952710
2020,5,124905207,1,9,13937603
2020,5,124920632,1,11,13952711
2020,5,124920638,1,9,13952712
2020,5,124920639,2,9,13952713
2020,5,124920667,1,9,13952715
2020,5,124920669,4,4,13952716
