"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,134103983,26,100,,150223286
2020,134103986,8,32,,150219055
2020,134103993,16,199,,150219062
2020,134864729,19,2347,,151282844
2020,134860905,51,0,,151275456
2020,134860905,9,0,,151275458
2020,134860917,20,400,,151275471
2020,134860930,63,600,,151282861
2020,134102701,10,,,150217414
2020,134105944,3,1,,150207127
2020,134102734,20,1,,150217458
2020,134102757,21,1,,150217498
2020,134102765,20,4618,,150217507
2020,134102765,63,1,,150217509
2020,134106073,38,1500,,150207306
2020,134106081,3,45000,,150207312
2020,134106082,11,2,,150207314
2020,134106082,10,,,150207316
2020,134106082,63,1,,150207315
2020,134106089,21,1,,150207329
2020,134102808,20,7340,,150217566
2020,134102817,63,1000,,150217580
2020,134102821,3,5000,,150217586
2020,134106122,3,1,,150222372
2020,134106125,6,571,,150222375
2020,134106125,63,1300,,150217610
2020,134106125,25,62,,150217611
2020,134106125,2,1,,150217612
2020,134106125,17,1545,,150222378
2020,134106125,26,530,,150222377
2020,134106125,8,9,,150222376
2020,134102841,38,150,,150217614
2020,134106132,20,2000,,150222387
2020,134102982,8,2,,150217793
2020,134102982,63,270,,150222539
2020,134102986,8,300,,150217800
2020,134103018,63,1,,150217831
2020,134106320,63,10,,150222613
2020,134106327,3,1,,150222620
2020,134103042,63,0,,150222629
2020,134103042,9,0,,150217855
2020,134106353,9,0,,150222649
2020,134103065,6,300,,150222664
2020,134103065,63,20,,150222662
2020,134106373,6,150,,150222670
2020,134103075,20,25,,150222675
2020,134103075,9,0,,150217907
2020,134103075,25,125,,150222676
2020,134103075,6,500,,150217908
2020,134103075,63,101,,150222677
2020,134103089,36,450,,150217923
2020,134103095,63,10,,150217929
2020,134103101,63,82,,150217935
2020,134103101,9,0,,150222701
2020,134103101,25,1,,150217937
2020,134103101,3,35000,,150222702
2020,134103122,20,20,,150217953
2020,134103136,10,,,150217971
2020,134103253,63,180,,150218113
2020,134103271,20,50,,150222827
2020,134103284,63,1,,150218150
2020,134103284,38,3,,150218152
2020,134106491,63,1,,150222835
2020,134103299,8,3,,150218163
2020,134106517,20,12996,,150222869
2020,134103320,63,1,,150218197
2020,134103359,38,1,,150218245
2020,134106553,3,9000,,150222917
2020,134103402,63,1,,150222923
2020,134106581,9,0,,150222947
2020,134103490,10,,,150218409
2020,134103494,63,1,,150218414
2020,134103518,63,245,,150218441
2020,134106591,63,595,,150218455
2020,134103539,10,,,150218470
2020,134103544,20,200,,150218476
2020,134106606,20,5,,150218519
2020,134106606,63,2,,150222970
2020,134106606,25,20,,150218521
2020,134106614,20,11000,,150222977
2020,134103606,20,200,,150218556
2020,134103618,10,1,,150218573
2020,134103671,6,1380,,150223049
2020,134106681,63,15,,150218674
2020,134103692,36,7000,,150218690
2020,134103692,20,550,,150223067
2020,134103699,10,,,150218698
2020,134103715,26,560,,150218715
2020,134103737,38,800,,150218741
2020,134103781,38,300,,150223136
2020,134103791,8,2,,150218787
2020,134103801,3,3000,,150218797
2020,134103820,17,7000,,150218823
2020,134103820,6,700,,150218822
2020,134106802,3,25000,,150223211
2020,134103881,20,3,,150218900
2020,134106814,63,1100,,150218911
2020,134752923,38,2400,,151126075
2020,134753055,3,11000,,151126228
2020,134753063,3,25001,,151126242
2020,134753062,3,25001,10-DEC-20,151126239
2020,134754988,16,1500,,151126279
2020,134755007,38,1400,,151126304
2020,134753131,63,172,,151126336
2020,134753153,3,30000,,151126359
2020,134753207,20,372,,151126418
2020,134753218,38,300,,151128414
2020,134753219,36,9000,,151126432
2020,134755158,38,300,,151128432
2020,134755159,27,30,,151128434
2020,134755175,38,300,,151126470
2020,134755178,16,10,,151126475
2020,134755178,25,400,,151128452
2020,134755178,20,520,,151128450
2020,134755178,63,300,,151126473
2020,134753249,38,250,,151128472
2020,134755195,20,100,,151128477
2020,134755195,7,900,,151128476
2020,134755210,38,100,,151128507
2020,134755211,36,1900,,151128508
2020,134753272,3,3000,,151126511
2020,134755239,27,20,,151128546
2020,134753284,3,25000,,151126531
2020,134753290,38,800,,151128567
2020,134755325,51,0,,151126575
2020,134755325,9,0,,151128642
2020,134755323,38,70,,151128639
2020,134755455,63,800,,151128857
2020,134755466,17,4200,,151128876
2020,134755464,38,200,,151128874
2020,134755466,27,30,,151128877
2020,134755510,38,20,,151126834
2020,134753519,3,7000,,151126849
2020,134753540,3,500,,151128959
2020,134753537,3,500,30-NOV-20,151126870
2020,134755536,3,5000,30-NOV-20,151128969
2020,134755537,38,20,,151128972
2020,134755537,3,5000,,151128971
2020,134754787,51,0,,151127931
2020,134754787,3,1,,151126019
2020,134752882,3,1,11-NOV-20,151126016
2020,134752903,24,10000,,151126048
2020,134752902,24,10000,23-MAY-20,151126045
2020,134754863,20,312,,151128023
2020,134753004,23,100,,151126166
2020,134754907,63,800,,151126165
2020,134753004,26,600,,151128089
2020,134754919,23,1,,151128114
2020,134754919,20,150,,151128113
2020,134753019,63,50,,151126180
2020,134754940,3,10000,,151128134
2020,134754940,17,5000,,151128136
2020,134753043,3,10000,,151128149
2020,134754948,3,10000,24-OCT-20,151128147
2020,134752722,61,900,,151125830
2020,134752722,63,50,,151125832
2020,134752722,6,480,,151125831
2020,134752728,38,500,,151127720
2020,134754634,3,10000,,151127740
2020,134754664,10,100,,151127783
2020,134752791,10,,,151127809
2020,134754768,3,8000,,151127907
2020,134754803,6,200,,151127952
2020,134754807,25,500,,151126042
2020,134754807,9,0,,151126044
2020,134754807,20,100,,151126043
2020,134752901,38,300,,151126041
2020,134752924,3,5000,01-OCT-20,151126076
2020,134752929,61,600,,151126082
2020,134752929,3,5000,,151126079
2020,134754876,20,257,,151126126
2020,134752977,16,1700,,151126139
2020,134754890,63,70,,151128055
2020,134754891,36,5000,,151128056
2020,134752998,38,150,,151126160
2020,134752999,63,200,,151126161
2020,134754971,36,1900,,151128176
2020,134754971,63,260,,151128177
2020,134753075,38,10000,,151126261
2020,134754983,38,250,,151128197
2020,134753085,36,475,,151126276
2020,134755000,38,300,,151126286
2020,134755001,38,2500,,151128213
2020,134753100,38,200,,151126298
2020,134753105,38,4000,,151126301
2020,134753105,25,50,,151126303
2020,134755028,16,200,,151128246
2020,134753126,38,400,,151126330
2020,134749398,13,600,,151127371
2020,134749398,3,20000,,151127369
2020,134752532,38,135,,151125562
2020,134752548,3,15000,,151125584
2020,134749486,20,396,,151127519
2020,134752634,63,200,,151125701
2020,134749541,61,1000,,151127606
2020,134752681,24,9000,,151125755
2020,134752742,38,450,,151127737
2020,134754712,3,5000,,151127844
2020,134752806,3,7000,05-SEP-20,151125920
2020,134754715,3,7000,,151125921
2020,134752830,10,300,,151127868
2020,134752849,3,24895,,151125974
2020,134752847,3,24895,16-NOV-20,151125973
2020,134752851,51,0,,151125977
2020,134752851,61,200,,151127891
2020,134752851,25,20,,151125976
2020,134754771,3,15000,,151127913
2020,134752869,3,15000,13-NOV-20,151127911
2020,134754792,3,5000,,151127936
2020,134754791,3,5000,06-NOV-20,151127935
2020,134752893,8,135,,151127945
2020,134752906,61,26,18-NOV-20,151126050
2020,134752907,6,74,,151126051
2020,134752907,61,26,,151126053
2020,134752906,6,74,18-NOV-20,151126049
2020,134754828,38,250,,151127988
2020,134754829,38,13000,,151127989
2020,134754846,36,9900,,151128004
2020,134754846,63,80,,151128007
2020,134754844,3,999,23-OCT-20,151128003
2020,134754846,3,999,,151126098
2020,134754846,61,300,,151128006
2020,134754846,38,2500,,151128005
2020,134752948,20,200,,151128010
2020,134753054,3,10000,,151126227
2020,134753079,20,208,,151128184
2020,134754973,63,800,,151128181
2020,134753079,43,200,,151128185
2020,134753079,16,20,,151126265
2020,134753096,38,3000,,151126294
2020,134753093,38,6000,,151126291
2020,134755033,61,2400,,151128253
2020,134753138,63,340,,151128271
2020,134753138,8,176,,151126341
2020,134753179,52,0,,151126395
2020,134755111,36,1400,,151128352
2020,134753184,38,1500,,151126402
2020,134753189,21,1000,,151126406
2020,134755132,38,700,,151128383
2020,134753202,9,0,,151126417
2020,134753208,5,5000,,151128398
2020,134753208,20,500,,151128400
2020,134755137,5,5000,16-NOV-20,151128395
2020,134753208,21,1,,151128401
2020,134753208,9,0,,151128402
2020,134753213,38,100,,151126424
2020,134753217,51,0,,151126431
2020,134753217,63,5,,151126429
2020,134753217,25,200,,151126426
2020,134753217,9,0,,151126430
2020,134755152,9,0,,151128422
2020,134755151,38,300,,151128420
2020,134755152,20,10000,,151128421
2020,134755174,25,2500,,151126467
2020,134755174,38,3000,,151128448
2020,134755179,3,8000,,151128457
2020,134753250,51,0,,151128474
2020,134753250,3,5000,,151128473
2020,134755197,25,200,,151128478
2020,134755197,20,80,,151128481
2020,134755194,38,600,,151128475
2020,134755197,51,0,,151128484
2020,134755197,47,0,,151128488
2020,134755197,63,100,,151128480
2020,134755204,51,0,,151128501
2020,134755204,63,1,,151126494
2020,134753257,38,200,,151128499
2020,134755204,20,300,,151126491
2020,134755219,3,1200,,151128517
2020,134755225,8,70,,151128526
2020,134755225,60,500,,151128523
2020,134755223,38,300,,151128522
2020,134755225,63,200,,151128525
2020,134755278,38,1000,,151128580
2020,134755312,63,15,,151128618
2020,134755312,38,3500,,151126571
2020,134753328,38,800,,151128622
2020,134753328,36,400,,151128623
2020,134753338,38,200,,151128650
2020,134753339,13,550,,151126578
2020,134753339,61,700,,151126577
2020,134753354,9,0,,151126600
2020,134753354,25,400,,151126598
2020,134755346,36,750,,151128670
2020,134755345,63,100,,151128669
2020,134753375,38,100,,151126626
2020,134753376,15,140,,151126627
2020,134753376,36,100,,151126628
2020,134753405,26,250,,151126669
2020,134753405,6,150,,151126670
2020,134753421,38,100,,151126692
2020,134753423,36,1950,,151126695
2020,134753425,36,199,,151128792
2020,134755420,38,300,,151128790
2020,134753435,38,20,,151126717
2020,134753523,3,5000,,151126854
2020,134753569,61,900,,151129010
2020,134753569,7,700,,151129011
2020,134755566,38,300,,151129009
2020,134755570,19,8,,151129014
2020,134753582,27,1,,151129039
2020,134106797,7,1,,150223201
2020,134106811,9,0,,150223223
2020,134106811,20,80,,150218899
2020,134106811,26,850,,150223225
2020,134103911,27,1,,150218942
2020,134103934,26,60,,150218979
2020,134103934,63,6,,150218976
2020,134103963,10,,,150219024
2020,134106878,2,18,,150219050
2020,134102702,3,70825,,150217415
2020,134102716,3,35000,,150217430
2020,134105971,27,40,,150207164
2020,134105971,25,50,,150207161
2020,134105971,20,100,,150207160
2020,134105971,26,200,,150207165
2020,134105971,4,1500,,150207163
2020,134105971,63,500,,150207162
2020,134102733,63,300,,150217455
2020,134102733,36,2180,,150217456
2020,134102733,26,110,,150217457
2020,134102775,36,4600,,150217523
2020,134240668,38,70,,150443987
2020,134240676,63,1,,150443999
2020,134240700,20,1400,,150441246
2020,134240700,63,1,,150441248
2020,134240746,6,250,,150444088
2020,134235376,63,44776,,150444183
2020,134240932,16,30,,150444310
2020,134454025,20,75,,150722371
2020,134860911,16,294,,151275462
2020,134860911,6,40,,151282809
2020,134860911,19,80,,151282808
2020,134234577,63,3,,150440315
2020,134234577,9,0,,150440316
2020,134234577,25,5,,150440314
2020,134234581,63,1,,150440320
2020,134234589,63,1,,150442582
2020,134234589,20,539,,150442579
2020,134234589,9,0,,150440331
2020,134452464,3,3000,,150715271
2020,134452497,20,200,,150715307
2020,134452496,38,600,,150715306
2020,134452515,52,0,,150715329
2020,134452548,8,220,,150718098
2020,134452548,16,270,,150718097
2020,134452548,62,30,,150715370
2020,134452548,66,50,,150715366
2020,134452548,17,40,,150715369
2020,134452581,15,5000,,150715419
2020,134452807,20,2,21-FEB-20,150715731
2020,134452808,20,2,,150715732
2020,134452828,6,165,11-SEP-20,150718236
2020,131753650,25,80,,147177256
2020,131753650,63,419,,147179500
2020,131753650,9,0,,147177258
2020,131757983,63,5500,,147177271
2020,131757985,63,1000,,147177275
2020,131753679,20,130,,147182341
2020,131753679,22,0,,147182343
2020,131753679,63,2,,147182347
2020,131753679,25,30,,147179523
2020,131753679,9,0,,147182350
2020,131753685,38,2000,,147179533
2020,131758063,6,385,,147182379
2020,131758166,63,40,,147179575
2020,131758192,6,2,,147182557
2020,131758192,63,979,,147182556
2020,131758213,20,200,,147182583
2020,131758222,3,1,,147182591
2020,131758257,63,25,,147182636
2020,131758331,38,500,,147182741
2020,131758383,63,1,,147179664
2020,131758561,20,25,,147183018
2020,131758624,38,2,,147183080
2020,131758663,63,1,,147183140
2020,131758674,6,170,,147183156
2020,131758674,26,750,,147183157
2020,131758674,25,4400,,147183154
2020,131758674,63,900,,147183155
2020,131753870,63,25,,147179771
2020,131758746,63,1400,,147183243
2020,131758765,63,1000,,147183264
2020,131758783,63,3,,147179799
2020,131758783,20,564,,147183287
2020,131758783,10,,,147183288
2020,131758783,13,1,,147183286
2020,128741239,20,300,,143405869
2020,128746101,38,150,,143405867
2020,128746141,38,500,,143405909
2020,128741285,16,150,,143405921
2020,124905142,63,26,,138758036
2020,124905143,38,1350,,138758039
2020,124905144,10,,,138758042
2020,124905145,10,,,138758043
2020,124905146,63,63,,138758044
2020,124905147,63,5,,138758045
2020,124920575,10,,,138758041
2020,124905150,10,,,138773679
2020,124920583,25,1000,,138773682
2020,124920583,9,0,,138773684
2020,124920583,20,20,,138773681
2020,124920583,63,2,,138773683
2020,124905152,25,60,,138758048
2020,124905153,38,2,,138758049
2020,124905154,20,1,,138758050
2020,124920587,6,210,,138773691
2020,124920587,25,25,,138773690
2020,124905155,38,1,,138758051
2020,124905156,38,1,,138758052
2020,124905157,3,34000,,138758053
2020,124905158,63,1,,138758054
2020,124905159,6,270,,138758055
2020,124905160,63,2,,138758056
2020,124905161,63,1,,138758057
2020,124905161,9,0,,138758058
2020,124905162,10,,,138773701
2020,124905164,10,,,138758064
2020,124905165,6,40,,138758066
2020,124905165,63,36,,138758065
2020,124905165,8,200,,138758067
2020,124905166,10,,,138758068
2020,124905167,63,10,,138758069
2020,124905168,38,272,,138758070
2020,124905169,16,530,,138758071
2020,124905170,10,,,138758072
2020,124905173,25,1,,138758074
2020,124905175,63,1,,138758076
2020,124905176,63,3,,138758077
2020,124905176,36,1,,138758078
2020,124905177,10,,,138758079
2020,124905178,63,1,,138758080
2020,124905179,25,12,,138758082
2020,124905179,9,0,,138758084
2020,124905179,20,200,,138758081
2020,124905179,63,0,,138758083
2020,124905180,10,,,138758085
2020,124905181,9,0,,138758086
2020,124905182,63,1,,138758087
2020,124905183,16,200,,138758088
2020,124905184,25,50,,138758090
2020,124905184,20,200,,138758089
2020,124905185,10,,,138758091
2020,124905186,10,,,138758092
2020,124905188,10,,,138758095
2020,124905191,63,460,,138758099
2020,124905193,63,3,,138758103
2020,124905193,25,115,,138758102
2020,124905193,9,0,,138758104
2020,124905195,63,50,,138758106
2020,124905196,63,163,,138758107
2020,124905198,63,700,,138758109
2020,124905199,63,1,,138758110
2020,124905201,63,1,,138758111
2020,124905201,10,,,138758112
2020,124905202,25,300,,138758113
2020,124905205,6,330,,138758116
2020,124905206,63,1,,138758117
2020,124905209,10,,,138758120
2020,124905210,10,,,138758121
2020,124920644,10,,,138773779
2020,124920644,11,4,,138773778
2020,124920643,25,2,,138773777
2020,124920643,16,337,,138773776
2020,124905211,20,17000,,138758122
2020,124905212,3,1,,138758123
2020,124905214,10,,,138758125
2020,124905215,10,,,138758126
2020,124905216,63,39,,138758127
2020,124905217,63,1,,138758129
2020,124905217,8,10,,138758130
2020,124905218,63,1,,138758131
2020,124905219,63,0,,138758132
2020,124905220,63,50,,138758133
2020,124905220,7,900,,138758134
2020,124905221,27,180,,138758135
2020,124905223,10,,,138758137
2020,124905224,10,,,138758138
2020,124905226,7,1000,,138758142
2020,124905227,10,,,138758143
2020,124905228,63,1,,138758144
2020,124920666,3,1,,138773806
2020,124920666,63,1,,138773807
2020,124905230,10,,,138758147
2020,124920671,20,22,,138773811
2020,124905232,38,200,,138758149
2020,124905233,3,1,,138758150
2020,124920678,25,30,,138773818
2020,124920678,20,100,,138773817
2020,124905237,63,0,,138758157
2020,124905239,16,117,,138758158
2020,124920686,36,700,,138773825
2020,124905240,3,1,,138758159
2020,124905242,10,,,138758161
2020,124905243,63,46,,138758162
2020,124905244,38,1,,138758163
2020,124905247,63,1,,138758168
2020,124905248,10,,,138758169
2020,124905249,63,0,,138758170
2020,124905250,6,995,,138758171
2020,124920701,3,700,,138773845
2020,124905252,63,2,,138758173
2020,124905254,63,206,,138758175
2020,124905255,8,213,,138758176
2020,124905256,8,432,,138758177
2020,124905257,10,,,138758178
2020,124905259,63,700,,138758180
2020,124905261,38,200,,138758182
2020,124905260,7,3000,,138758181
2020,124905262,15,1000,,138758183
2020,124905263,63,1,,138758184
2020,124905264,10,,,138758185
2020,124905266,63,0,,138758187
2020,124905267,10,,,138758188
2020,124905269,10,,,138758190
2020,124905270,9,0,,138758191
2020,124905271,10,,,138758192
2020,124905272,63,10,,138758193
2020,124905274,10,,,138758198
2020,124905276,8,339,,138758200
2020,124905277,10,,,138758201
2020,124905278,21,1,,138758202
2020,124905279,63,5000,,138758203
2020,124905280,63,2,,138758206
2020,124905280,9,0,,138758207
2020,124905281,63,200,,138758208
2020,124905280,25,150,,138758205
2020,124905280,20,500,,138758204
2020,124905282,63,1,,138758209
2020,124905283,20,3,,138758210
2020,124905284,3,1,,138758211
2020,124905285,10,,,138758212
2020,124905287,20,15,,138758216
2020,124905287,63,10,,138758217
2020,124905288,20,330,,138758218
2020,124905288,9,0,,138758221
2020,124905288,63,5,,138758220
2020,124905288,25,30,,138758219
2020,124905290,10,,,138758223
2020,124905291,3,1,,138758224
2020,124905292,63,66,,138758226
2020,124905292,9,0,,138758227
2020,124905292,25,1,,138758225
2020,124905293,22,0,,138758228
2020,124905294,63,1,,138758229
2020,124905295,10,,,138758232
2020,124905295,20,680,,138758230
2020,124905295,63,0,,138758231
2020,124920740,21,1,,138773891
2020,124905296,63,1,,138758233
2020,124905298,36,2100,,138758235
2020,124905299,63,1,,138758236
2020,124905300,63,2,,138758239
2020,124905300,25,1,,138758238
2020,124905300,9,0,,138758240
2020,124905300,20,88,,138758237
2020,124905301,10,,,138758241
2020,124905302,63,1,,138758242
2020,124905303,10,,,138758245
2020,124905303,11,1,,138758244
2020,124905305,20,1125,,138758247
2020,124905305,63,1000,,138758248
2020,124905305,10,,,138758249
2020,124905306,63,27,,138758250
2020,124905306,6,80,,138758251
2020,124905306,7,80,,138758252
2020,124905307,6,488,,138758254
2020,124905307,16,95,,138758253
2020,124905309,10,,,138758256
2020,124905310,63,57,,138758257
2020,124905311,6,5000,,138758258
2020,124905312,38,500,,138758259
2020,124920759,63,0,,138773913
2020,124905314,63,1,,138758263
2020,124905315,63,500,,138758264
2020,124905317,10,,,138758267
2020,124920762,63,0,,138773916
2020,124905318,3,1,,138758268
2020,124905319,17,50,,138758269
2020,124905320,25,20,,138758270
2020,124905320,63,0,,138758271
2020,124905322,11,2,,138758273
2020,124905322,10,,,138758274
2020,124920767,63,1,,138773924
2020,124920768,63,2,,138773925
2020,124905325,7,872,,138758277
2020,124920775,63,2,,138773932
2020,124920780,3,1,,138773938
2020,124905329,63,0,,138758281
2020,124905330,63,51,,138758282
2020,124905331,10,,,138758283
2020,124905332,3,1,,138758284
2020,124905333,9,0,,138773941
2020,124905334,6,31,,138758285
2020,124920783,25,20,,138773942
2020,124905335,8,4,,138758286
2020,124905337,63,1,,138758289
2020,124905338,63,10,,138758290
2020,124905338,6,55,,138758291
2020,124905339,10,,,138758292
2020,124905340,63,50,,138758293
2020,124905341,63,20,,138758294
2020,124905342,9,0,,138758295
2020,124905343,10,,,138758296
2020,124905344,63,10,,138758297
2020,124905355,20,6000,,138758318
2020,124905354,20,6000,04-JAN-20,138758317
2020,124905363,20,101307,,138758327
2020,124921724,10,,,138775075
2020,124905394,38,135,,138758374
2020,124905766,16,50,,138758881
2020,124905766,63,100,,138758880
2020,124904870,6,5549,,138757687
2020,124914837,16,23,,138777592
2020,124914837,6,156,,138777593
2020,124914837,8,99,,138777594
2020,124905397,38,600,,138758377
2020,124905396,38,200,,138758376
2020,124921815,38,5000,,138775199
2020,124905426,6,500,,138758419
2020,124905426,63,2500,,138758418
2020,124905445,36,540,,138758441
2020,124905444,38,250,,138758440
2020,124905452,36,2000,,138758448
2020,124905451,38,200,,138758447
2020,124905462,38,300,,138758459
2020,124905463,36,4080,,138758460
2020,124905465,25,5,,138758464
2020,124905465,20,24,,138758463
2020,124905464,38,160,,138758461
2020,124905465,63,150,,138758462
2020,124905490,38,500,,138758506
2020,124905491,63,1,,138758507
2020,124905492,38,900,,138758508
2020,124905493,9,0,,138758509
2020,124905495,51,0,,138758513
2020,124905495,20,600,,138758511
2020,124905495,9,0,,138758514
2020,124905495,25,50,,138758512
2020,124905772,3,20000,,138758890
2020,124905797,3,1000,,138758918
2020,124905822,36,1400,,138758939
2020,124905826,25,65,,138758944
2020,124905826,20,160,,138758943
2020,124905826,19,10,,138758945
2020,124905826,9,0,,138758946
2020,124922480,38,50,,138776129
2020,124905831,20,3000,,138758956
2020,124905832,64,1900,,138758957
2020,124905836,57,500,,138758968
2020,124905836,54,2000,,138758967
2020,124905839,19,347,,138758977
2020,124905838,19,347,09-JAN-20,138758976
2020,124922501,38,500,,138776152
2020,124905851,19,65,,138758990
2020,124905853,38,550,,138758992
2020,124905858,61,600,,138758999
2020,124905858,20,200,,138759000
2020,124905860,47,0,,138759004
2020,124905860,16,100,,138759003
2020,124905859,47,0,15-JAN-20,138759001
2020,124905860,7,300,,138759002
2020,124922515,63,100,,138776164
2020,124905864,2,10,18-JAN-20,138759011
2020,124905865,2,10,,138759012
2020,124922517,38,200,,138776166
2020,124922518,61,1,,138776168
2020,124922518,20,505,,138776167
2020,124922518,10,,,138776169
2020,124905870,25,50,,138759019
2020,124905871,3,31370,,138759020
2020,124905872,3,5000,,138759021
2020,124905873,6,200,,138759023
2020,124905873,26,300,,138759022
2020,124905879,63,500,,138759029
2020,124905881,20,200,,138759032
2020,124905881,21,382,,138759031
2020,124905881,51,0,,138759033
2020,124905885,7,2000,,138759037
2020,124905885,25,50,,138759038
2020,124905884,38,150,,138759036
2020,124905887,63,200,,138759042
2020,124905887,31,250,,138759041
2020,124922554,3,25000,04-JAN-20,138776211
2020,124922555,3,25000,,138776212
2020,124922558,3,15000,,138776215
2020,124905892,3,5000,,138759049
2020,124905893,3,26100,02-JAN-20,138759050
2020,124905895,38,200,,138759052
2020,124922567,38,225,,138776228
2020,124905898,38,500,,138759056
2020,124905899,63,700,,138759057
2020,124905900,20,183,,138776237
2020,124905900,8,14,,138776238
2020,124905905,3,2500,02-JAN-20,138759061
2020,124905906,3,2500,,138759062
2020,124905912,38,200,,138759069
2020,124905915,63,800,,138759075
2020,124905916,20,3919,,138759076
2020,124905917,20,491,,138759077
2020,124922587,38,250,,138776263
2020,124905919,38,400,,138759079
2020,124905922,3,10000,,138759084
2020,124905923,20,950,,138759085
2020,124922597,38,2500,,138776274
2020,124905927,38,500,,138759097
2020,124905927,36,50,,138759098
2020,124905928,36,2000,,138759099
2020,124905930,38,250,,138759102
2020,124922602,37,8000,,138776280
2020,124905935,63,500,,138759112
2020,124905942,63,50,,138759121
2020,124905943,26,1600,,138759122
2020,124905943,17,240,,138759123
2020,124922620,61,300,,138776304
2020,124922623,7,177,08-JAN-20,138776308
2020,124922624,7,177,,138776309
2020,124905951,3,5000,15-JAN-20,138759135
2020,124905952,3,5000,,138759136
2020,124905953,36,500,,138759137
2020,124905953,16,10,,138759138
2020,124905955,51,0,,138759143
2020,124905955,61,500,,138759140
2020,124905954,38,200,,138759139
2020,124905955,9,0,,138759144
2020,124905955,6,500,,138759141
2020,124905955,25,300,,138759142
2020,124905963,7,1000,,138759157
2020,124905963,63,100,,138759158
2020,124905967,47,0,,138759163
2020,124905968,10,408,,138759164
2020,124905969,16,500,,138759165
2020,124905969,38,300,,138759166
2020,124905971,20,1700,,138759170
2020,124905368,10,,,138758337
2020,124921761,38,500,,138775121
2020,124905384,7,8000,,138775122
2020,124905384,25,500,,138775125
2020,124905384,36,2000,,138775124
2020,124905400,38,2500,,138758382
2020,124905409,38,150,,138758395
2020,124905417,38,500,,138758403
2020,124905418,38,500,,138758404
2020,124905424,16,50,,138758415
2020,124905424,6,205,,138758413
2020,124905424,38,300,,138758412
2020,124905424,20,20,,138758416
2020,124905424,8,80,,138758414
2020,124905425,36,3500,,138758417
2020,124915256,36,2000,,138778125
2020,124905440,51,0,,138758435
2020,124905440,63,10,,138758434
2020,124905439,38,400,,138758432
2020,124905440,25,40,,138758433
2020,124905441,7,300,,138758437
2020,124905442,38,200,,138758438
2020,124905443,20,15,,138758439
2020,124905468,63,50,,138758468
2020,124905468,22,0,,138758469
2020,124905467,38,275,,138758466
2020,124905468,17,500,,138758467
2020,124905469,61,1000,,138758470
2020,124905469,6,500,,138758471
2020,124905475,20,105,,138758480
2020,124905475,25,230,,138758479
2020,124905475,9,0,,138775293
2020,124905474,25,110,13-JAN-20,138758477
2020,124905475,63,10,,138758481
2020,124905475,51,0,,138775294
2020,124905474,63,10,13-JAN-20,138758478
2020,124921884,7,1500,,138775296
2020,124921884,20,150,,138775298
2020,124921884,6,400,,138775297
2020,124921884,49,20,,138775300
2020,124921884,48,50,,138775299
2020,124905480,63,100,,138758488
2020,124905977,11,1,,138759181
2020,124905979,3,98000,,138759183
2020,124905981,8,10,,138759185
2020,124905980,8,10,06-JAN-20,138759184
2020,124905990,63,836,,138759196
2020,124905991,3,22000,,138759197
2020,124905995,3,30000,,138759202
2020,124905994,3,30000,02-JAN-20,138759201
2020,124906000,3,9000,04-JAN-20,138759207
2020,124906001,3,9000,,138759208
2020,124906008,20,5032,,138759217
2020,124906009,3,8000,,138759218
2020,124906010,10,,,138759219
2020,124906011,25,10,,138759221
2020,124906011,13,1,,138759222
2020,124906011,6,100,,138759220
2020,124906016,38,150,,138759233
2020,124922698,63,400,,138776414
2020,124906019,3,10000,,138759237
2020,124906021,63,100,,138759242
2020,124922705,3,30000,,138776427
2020,124922732,6,700,,138776459
2020,124906085,20,15000,,138759330
2020,124906094,6,400,,138759338
2020,124906094,63,730,,138759336
2020,124906094,25,580,,138759337
2020,124906094,7,1200,,138759335
2020,124906093,38,900,,138759334
2020,124906093,16,1000,,138759333
2020,124906099,63,300,,138759344
2020,124905508,20,5,,138758531
2020,124905517,63,500,,138758545
2020,124905516,38,1500,,138758544
2020,124905528,3,10000,,138758562
2020,124905528,38,500,,138758563
2020,124905530,7,2000,,138758565
2020,124905556,19,14,28-JAN-20,138758607
2020,124905557,19,14,,138758608
2020,124905561,19,135,21-JAN-20,138758613
2020,124905561,63,3,21-JAN-20,138758614
2020,124905562,19,135,,138758617
2020,124905562,63,3,,138758619
2020,124905565,8,686,,138758623
2020,124905568,19,566,,138758626
2020,124905571,56,150,,138758630
2020,124905587,63,1,,138758652
2020,124905586,38,250,,138758651
2020,124905598,3,1000,,138758670
2020,124906078,6,557,22-FEB-20,138759320
2020,124906078,63,8,22-FEB-20,138759321
2020,124922728,63,8,,138778964
2020,124922728,6,557,,138759322
2020,124906096,63,500,,138759341
2020,124906097,63,30,,138759342
2020,124922760,59,150,,138776493
2020,124906126,63,1,,138759381
2020,124906126,47,0,,138759382
2020,124922805,38,20,30-JAN-20,138776563
2020,124906130,64,400,,138776564
2020,124922805,64,400,30-JAN-20,138776562
2020,124906130,38,20,,138776565
2020,124905497,20,450,,138758516
2020,124905514,58,400,,138758541
2020,124905514,63,100,,138758542
2020,124905514,7,1500,,138758540
2020,124905520,6,65,,138758550
2020,124905520,20,4,,138758551
2020,124905536,25,250,,138758574
2020,124905536,7,1000,,138758573
2020,124905535,38,500,,138758572
