"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,149846477
2020,4,149842245
2020,4,149842249
2020,4,149846486
2020,4,149846487
2020,4,149846488
2020,4,149846489
2020,4,149846490
2020,1,149846494
2020,4,149846495
2020,3,149846496
2020,4,149846497
2020,4,149846499
2020,4,149846500
2020,4,149846501
2020,4,149846502
2020,4,149846504
2020,4,149846503
2020,4,149846505
2020,4,149846506
2020,4,149846507
2020,4,149846508
2020,4,149846509
2020,4,149846511
2020,4,149846512
2020,4,149846513
2020,4,149846517
2020,1,149846518
2020,4,149846519
2020,1,149846521
2020,4,149846522
2020,4,149846523
2020,4,149846527
2020,4,149846528
2020,4,149846529
2020,4,149846530
2020,4,149846532
2020,4,149846533
2020,4,149846534
2020,4,149846535
2020,4,149846536
2020,1,149846537
2020,4,149846539
2020,4,149846538
2020,4,149846540
2020,4,149846541
2020,4,149846542
2020,3,149846543
2020,4,149846544
2020,1,149846546
2020,1,149846545
2020,4,149846547
2020,4,149846548
2020,4,149846549
2020,4,149846550
2020,4,149846551
2020,4,149846552
2020,4,149846553
2020,4,149846554
2020,1,149846555
2020,4,149846556
2020,4,149846558
2020,4,149846559
2020,4,149846560
2020,4,149846562
2020,4,149846561
2020,3,149846563
2020,4,149846565
2020,4,149846566
2020,4,149846567
2020,4,149846568
2020,4,149846569
2020,4,149846572
2020,4,149846573
2020,4,149846574
2020,4,149846575
2020,4,149846576
2020,4,149846577
2020,4,149842319
2020,4,149846578
2020,4,149846579
2020,4,149846580
2020,4,149846581
2020,4,149846582
2020,4,149846583
2020,4,149846585
2020,4,149846586
2020,4,149846587
2020,4,149846588
2020,4,149846589
2020,4,149846591
2020,4,149846592
2020,4,149846593
2020,4,149846594
2020,4,149846595
2020,4,149846596
2020,1,149846597
2020,4,149846599
2020,4,149846600
2020,4,149846601
2020,4,149846602
2020,4,149846604
2020,4,149846605
2020,4,149846606
2020,4,149846607
2020,4,149846608
2020,4,149846609
2020,4,149846610
2020,1,149846612
2020,4,149846613
2020,4,149846614
2020,4,149846615
2020,4,149846616
2020,4,149846617
2020,4,149846618
2020,4,149846619
2020,4,149846620
2020,4,149846621
2020,4,149846624
2020,4,149846625
2020,4,149846627
2020,4,149846628
2020,4,149846630
2020,4,149846631
2020,4,149846632
2020,4,149846633
2020,4,149846634
2020,4,149846635
2020,4,149846636
2020,4,149846637
2020,4,149846638
2020,4,149846639
2020,4,149846640
2020,4,149846641
2020,4,149846642
2020,4,149846643
2020,4,149846644
2020,4,149846645
2020,4,149842393
2020,4,149846648
2020,4,149846649
2020,4,149846650
2020,4,149846651
2020,4,149846652
2020,1,149846653
2020,3,149846654
2020,4,149846655
2020,4,149846657
2020,4,149846658
2020,4,149846659
2020,4,149846660
2020,4,149846661
2020,4,149846662
2020,4,149846663
2020,1,149846664
2020,4,149846665
2020,4,149846666
2020,4,149846667
2020,4,149846668
2020,4,149846670
2020,4,149846669
2020,4,149846671
2020,4,149842413
2020,4,149846672
2020,4,149846673
2020,4,149846674
2020,4,149846675
2020,4,149846676
2020,4,149846677
2020,4,149846678
2020,4,149846679
2020,4,149846680
2020,4,149846681
2020,4,149846684
2020,4,149846685
2020,4,149846686
2020,4,149846687
2020,4,149846688
2020,4,149846689
2020,4,149846690
2020,4,149846691
2020,4,149846693
2020,4,149846694
2020,4,149846696
2020,4,149846697
2020,4,149846698
2020,4,149846699
2020,4,149846701
2020,4,149846702
2020,4,149846703
2020,4,149846705
2020,4,149846706
2020,4,149846707
2020,4,149846708
2020,4,149846709
2020,4,149846710
2020,4,149846711
2020,4,149846712
2020,4,149846713
2020,4,149846714
2020,4,149846715
2020,4,149846716
2020,2,149846717
2020,4,149846718
2020,4,149846719
2020,4,149846720
2020,2,149846721
2020,1,149846722
2020,4,149842465
2020,4,149846723
2020,4,149846283
2020,4,149846302
2020,4,149846311
2020,4,149846327
2020,4,149846724
2020,2,149846725
2020,4,149846726
2020,4,149846727
2020,3,149846728
2020,4,149846729
2020,4,149846730
2020,4,154104589
2020,1,149846732
2020,2,149846734
2020,4,149846736
2020,4,149846735
2020,4,154108800
2020,4,154108852
2020,4,154104617
2020,4,154104621
2020,4,154104634
2020,4,154104643
2020,4,154104650
2020,4,154108879
2020,4,154108897
2020,4,154108898
2020,4,154104698
2020,4,154104701
2020,4,154104831
2020,4,154104864
2020,4,154104880
2020,4,154109096
2020,4,154109104
2020,4,154104938
2020,4,154104936
2020,4,154109116
2020,4,154104966
2020,4,154104974
2020,4,154104990
2020,4,154104997
2020,1,154109153
2020,4,154105010
2020,2,154109154
2020,2,154105023
2020,4,154105029
2020,4,154105032
2020,4,154109185
2020,4,154105042
2020,4,154109190
2020,4,154109195
2020,3,154105050
2020,1,154105050
2020,4,154109201
2020,4,154109214
2020,4,154105074
2020,4,154109230
2020,4,154109231
2020,4,154105094
2020,4,154105096
2020,4,154109242
2020,4,154109251
2020,4,154105146
2020,3,154105142
2020,4,154109294
2020,4,154105162
2020,4,154105167
2020,1,154109327
2020,4,154105178
2020,4,154105179
2020,4,154105188
2020,3,154105186
2020,1,154105186
2020,4,154109347
2020,4,154109350
2020,4,154105200
2020,4,154109362
2020,4,154105209
2020,4,154105219
2020,4,154105216
2020,1,154109386
2020,4,154109389
2020,4,154109390
2020,3,154105231
2020,4,154109397
2020,4,154105236
2020,4,154105245
2020,4,154109408
2020,4,154105252
2020,4,154105253
2020,4,154105259
2020,4,154109424
2020,4,154109423
2020,4,154105267
2020,4,154105279
2020,4,151637951
2020,4,151637976
2020,4,151637999
2020,4,152222024
2020,4,152222109
2020,4,152222210
2020,4,152222226
2020,4,155169115
2020,4,155172925
2020,4,155172922
2020,4,155169123
2020,3,155172943
2020,1,155172950
2020,4,155172951
2020,4,155172967
2020,4,155169157
2020,4,155169162
2020,4,155169176
2020,4,155169182
2020,4,155169183
2020,4,155169191
2020,4,149846287
2020,2,161892903
2020,3,161888111
2020,2,161892911
2020,4,161888132
2020,4,161888145
2020,4,161892953
2020,4,161892962
2020,4,161892964
2020,4,161892978
2020,4,161892979
2020,4,161888172
2020,4,161888173
2020,4,161892986
2020,4,161892987
2020,4,161892992
2020,4,161892993
2020,4,161892996
2020,4,161893002
2020,4,161893009
2020,4,161893012
2020,4,161893018
2020,4,161893019
2020,4,161888199
2020,4,161893042
2020,3,161888203
2020,4,161893045
2020,4,161893049
2020,4,161893050
2020,4,161893053
2020,4,161893055
2020,4,161893056
2020,4,161893054
2020,4,161893066
2020,3,161893061
2020,3,161893063
2020,4,161893060
2020,4,161893067
2020,4,161893068
2020,4,161888217
2020,4,161893071
2020,4,161893072
2020,4,161893075
2020,4,161893077
2020,3,161893079
2020,4,161893080
2020,4,161893097
2020,1,161893102
2020,4,161893105
2020,4,161888244
2020,4,161893133
2020,4,161893137
2020,4,161893136
2020,3,161893138
2020,4,161893142
2020,4,161893154
2020,4,161893153
2020,4,161893157
2020,4,161888275
2020,4,161893158
2020,4,161893167
2020,4,161893168
2020,4,161893171
2020,4,161893190
2020,4,161893189
2020,4,161893194
2020,1,161888291
2020,4,161888295
2020,4,161888297
2020,4,161893199
2020,4,161888298
2020,4,161893201
2020,3,161888300
2020,4,161888302
2020,4,161893208
2020,4,161888305
2020,4,161893214
2020,4,161893218
2020,4,161893220
2020,4,161893230
2020,4,161893233
2020,4,161888322
2020,4,161888324
2020,4,161888329
2020,4,161893252
2020,4,161893259
2020,4,161888342
2020,4,161893267
2020,4,161893283
2020,4,161888368
2020,4,149841672
2020,4,149841692
2020,4,149846293
2020,1,149841731
2020,4,149846310
2020,4,149841739
2020,4,149841752
2020,4,149841756
2020,4,149841770
2020,1,149841781
2020,4,149841789
2020,4,149841799
2020,4,149846345
2020,4,149841805
2020,4,149841806
2020,4,149846347
2020,4,149841809
2020,4,149841813
2020,4,149841821
2020,4,149841831
2020,4,149846359
2020,4,148229021
2020,4,148229020
2020,4,148229022
2020,4,148229028
2020,4,148229042
2020,4,148229081
2020,4,148230131
2020,4,148230162
2020,4,148230163
2020,4,148232373
2020,4,148217992
2020,4,148217993
2020,4,148217995
2020,4,148217994
2020,4,148230187
2020,3,149841675
2020,4,149841679
2020,4,149841684
2020,4,149841714
2020,1,149841758
2020,4,149841760
2020,4,149841765
2020,4,149841780
2020,4,149841790
2020,4,149841803
2020,4,149841811
2020,3,149846351
2020,1,149841830
2020,4,149841866
2020,4,149841871
2020,4,146269472
2020,4,146275996
2020,1,149841665
2020,4,149841669
2020,3,149841708
2020,4,149841717
2020,4,149841721
2020,4,149841737
2020,4,149841755
2020,4,149841767
2020,4,149841768
2020,4,149841782
2020,4,149841784
2020,4,149841794
2020,4,149841795
2020,4,149841796
2020,4,149841801
2020,4,149841804
2020,4,149841810
2020,4,149841816
2020,4,149841825
2020,4,149841827
2020,4,149841836
2020,4,149841846
2020,4,149841855
2020,4,149841854
2020,4,149841877
2020,4,149841882
2020,4,149841889
2020,4,149841891
2020,4,149841894
2020,4,149841900
2020,4,149841903
2020,4,149841906
2020,4,149841920
2020,4,149841921
2020,4,149841929
2020,4,149846369
2020,4,149841935
2020,4,149841937
2020,4,149841942
2020,4,149841941
2020,4,149846374
2020,4,149841946
2020,4,149841948
2020,4,149841949
2020,4,149846377
2020,4,149841956
2020,4,149841953
2020,4,149841954
2020,4,149841964
2020,4,149841965
2020,4,149841967
2020,4,149841966
2020,1,149841968
2020,4,149841969
2020,4,149841971
2020,1,149841979
2020,4,149841983
2020,3,149841992
2020,1,149841991
2020,4,149841996
2020,4,149841998
2020,4,149842003
2020,4,149842007
2020,4,149842012
2020,4,149842016
2020,4,149842021
2020,4,149842030
2020,4,149842032
2020,4,149842038
2020,4,149842039
2020,4,149842043
2020,4,149842044
2020,1,149842046
2020,1,149842049
2020,4,149842055
2020,3,149842059
2020,4,149842064
2020,4,149842066
2020,4,149842065
2020,4,149842072
2020,4,149842083
2020,4,149842087
2020,4,149842088
2020,4,149842090
2020,4,149842092
2020,4,149842095
2020,4,149842096
2020,4,149842097
2020,4,149842098
2020,4,149842102
2020,3,149842106
2020,3,149842110
2020,4,149842112
2020,4,149842120
2020,4,149842123
2020,2,149842125
2020,4,149842128
2020,4,149842127
2020,4,149842130
2020,2,149842133
2020,4,149842135
2020,4,149842136
2020,4,149842143
2020,4,149846437
2020,4,149846438
2020,4,149842147
2020,4,149842152
2020,4,149842153
2020,4,149842157
2020,4,149842158
2020,4,149842162
2020,4,149842161
2020,4,149842163
2020,4,149842168
2020,4,149842169
2020,2,149842171
2020,4,149842172
2020,4,149842174
2020,3,149842176
2020,4,149846455
2020,3,149842183
2020,1,149842183
2020,4,149842190
2020,4,149842193
2020,4,149842194
2020,1,149842196
2020,4,149842200
2020,4,149842201
2020,4,149842203
2020,3,149846464
2020,3,149846465
2020,3,149846466
2020,4,149842204
2020,4,149842205
2020,4,149842206
2020,4,149842209
2020,4,149842210
2020,4,149842215
2020,4,149842220
2020,4,149842226
2020,4,149842227
2020,4,149842229
2020,4,149842228
2020,4,149842230
2020,4,149842232
2020,4,149842236
2020,4,149842237
2020,4,149842239
2020,4,149846483
2020,4,149842480
2020,4,149842481
2020,4,149842483
2020,3,149842484
2020,4,149842485
2020,4,149842486
2020,4,149842490
2020,4,149842492
2020,4,149842493
2020,4,149842494
2020,4,149842496
2020,4,149842500
2020,4,149842507
2020,4,149842510
2020,3,149842514
2020,4,149842515
2020,4,149842516
2020,4,149842517
2020,4,149842522
2020,4,149842525
2020,4,149842530
2020,3,149842531
2020,3,149842532
2020,4,149842534
2020,4,149842533
2020,4,149842540
2020,4,149842544
2020,4,149842551
2020,4,149842552
2020,4,149842553
2020,4,149842561
2020,4,149842564
2020,4,149842567
2020,4,149842569
2020,1,149842570
2020,4,149842573
2020,4,149842577
2020,4,149842578
2020,4,149842579
2020,4,149842581
2020,4,149842582
2020,4,149842584
2020,4,149842586
2020,4,149842587
2020,4,149842588
2020,1,149842592
2020,4,149842591
2020,4,148231201
2020,4,148227150
2020,4,148231216
2020,4,148227163
2020,3,148227167
2020,3,148227164
2020,4,148227178
2020,3,148227182
2020,4,148227186
2020,4,148227197
2020,3,148216659
2020,4,148227216
2020,1,148227229
2020,4,148231256
2020,3,148227238
2020,4,148227244
2020,4,148231260
2020,4,148227255
2020,4,148227256
2020,4,148227266
2020,4,148227268
2020,4,148227273
2020,4,148227305
2020,1,148227307
2020,4,148227313
2020,4,148227316
2020,4,148231281
2020,3,148227328
2020,4,148227331
2020,3,148227332
2020,4,148227335
2020,4,148216689
2020,4,148227352
2020,4,148227355
2020,4,148227356
2020,4,148227367
2020,3,148227368
2020,4,148216694
2020,4,148227372
2020,4,148231302
2020,4,148227380
2020,4,148231316
2020,1,148227011
2020,4,148227005
2020,4,148216618
2020,4,148227106
2020,4,148227172
2020,4,148227175
2020,4,148227181
2020,4,148227184
2020,4,148227195
2020,1,148227200
2020,4,148227201
2020,4,149842594
2020,4,149842595
2020,3,149842597
2020,4,149842600
2020,4,149842598
2020,4,149842599
2020,4,149842601
2020,4,149842602
2020,4,149842604
2020,4,149842607
2020,4,149842608
2020,4,149842609
2020,4,149842610
2020,4,149842611
2020,4,149842612
2020,4,149842614
2020,4,149842619
2020,4,149842620
2020,4,149842621
2020,4,149842625
2020,3,149842626
2020,4,149842627
2020,4,149842629
2020,4,149842630
2020,4,149842631
2020,3,149842639
2020,1,149842639
2020,4,149842645
2020,4,149842646
2020,4,149842647
2020,4,149842649
2020,4,149842650
2020,4,149842653
2020,4,149842656
2020,4,149842661
2020,4,149842662
2020,4,149842663
2020,4,149842664
2020,3,149842666
2020,3,149842667
2020,1,149842668
2020,3,149842669
2020,4,149842673
2020,4,149842677
2020,4,149842679
2020,4,149842680
2020,4,149842688
2020,4,149842689
2020,4,149842691
2020,4,149842698
2020,4,149842699
2020,4,149842701
2020,4,149842704
2020,4,149842709
2020,4,149842711
2020,4,149842715
2020,4,149842716
2020,4,149842717
2020,4,149842718
2020,4,149842719
2020,4,149842720
2020,4,149842721
2020,4,149842723
2020,4,149842724
2020,4,149842725
2020,4,149842726
2020,4,149842727
2020,4,149842729
2020,4,149842728
2020,4,149842730
2020,4,149842731
2020,4,149842732
2020,4,149842733
2020,4,149842734
2020,4,149842735
2020,1,149842736
2020,4,149842737
2020,4,149842738
2020,4,149842739
2020,1,149842740
2020,4,149842741
2020,3,149842742
2020,1,149842743
2020,4,149842744
2020,4,149842745
2020,4,149842746
2020,4,149842747
2020,4,149842748
2020,4,149842749
2020,4,149842750
2020,4,149842751
2020,4,149842752
2020,4,149842753
2020,4,149842754
2020,4,149842756
2020,2,149842757
2020,4,149842758
2020,4,149842760
2020,4,149842761
2020,4,149842762
2020,4,149842763
2020,4,149842764
2020,4,149842765
2020,4,149842766
2020,4,149842767
2020,4,149842768
2020,4,149842769
2020,4,149842770
2020,4,149842774
2020,3,149842775
2020,3,149842773
2020,4,149842776
2020,4,149842777
2020,4,149842778
2020,4,149842779
2020,4,149842780
2020,4,149842781
2020,4,149842782
2020,4,149842784
2020,4,149842785
2020,4,149842786
2020,4,149842787
2020,4,149842788
2020,4,149842789
2020,4,149842790
2020,4,149842791
2020,3,149842792
2020,4,149842793
2020,2,149842794
2020,4,149842795
2020,2,149842796
2020,4,149842797
2020,3,149842798
2020,4,149842799
2020,4,149842800
2020,4,149842801
2020,4,149842802
2020,4,149842803
2020,4,149842804
2020,4,149842807
2020,4,149842808
2020,4,149842809
2020,4,149842810
2020,4,149842811
2020,4,149842812
2020,4,149842813
2020,4,149842814
2020,4,149842815
2020,4,149842816
2020,1,149842817
2020,4,149842819
2020,4,149842820
2020,4,149842821
2020,4,149842822
2020,4,149842823
2020,4,149842824
2020,4,149842825
2020,4,149842826
2020,4,149842827
2020,4,149842828
2020,4,149842829
2020,4,149842830
2020,4,149842831
2020,4,149842832
2020,4,149842834
2020,4,149842835
2020,4,149842836
2020,4,149842837
2020,3,149842838
2020,4,149842839
2020,4,149842840
2020,4,149842841
2020,4,149842842
2020,4,149842843
2020,4,149842844
2020,4,149842845
2020,4,149842846
2020,4,149842847
2020,4,149842848
2020,4,149842849
2020,4,149842850
2020,4,149842851
2020,4,149842852
2020,4,149842853
2020,4,149842854
2020,4,149842855
2020,4,149842856
2020,4,149842857
2020,4,149842858
2020,3,149842859
2020,4,149842860
2020,4,149842861
2020,4,149842862
2020,1,149842863
2020,4,149842864
2020,4,149842865
2020,1,149842866
2020,3,149842867
2020,1,149842867
2020,1,149842868
2020,4,149842869
2020,4,149842870
2020,4,149842873
2020,4,149842875
2020,4,149842876
2020,4,149842877
2020,4,149842878
2020,4,149842879
2020,4,149842880
2020,4,149842881
2020,4,149842882
2020,4,149842883
2020,4,149842884
2020,4,149842885
2020,4,149842886
2020,4,149842887
2020,4,149842888
2020,3,149842889
2020,4,149842891
2020,4,149842892
2020,4,149842893
2020,4,149842894
2020,4,149842895
2020,4,149842896
2020,4,149842897
2020,4,149842898
2020,4,149842899
2020,4,149842900
2020,4,149842901
2020,4,149842902
2020,4,149842903
2020,4,149842904
2020,2,149842905
2020,3,149842906
2020,4,149842907
2020,4,149842908
2020,4,149842912
2020,4,149842913
2020,4,149842914
2020,4,149842916
2020,4,149842918
2020,4,149842917
2020,3,149842919
2020,3,149842920
2020,4,149842921
2020,3,149842922
2020,3,149842923
2020,4,149842924
2020,4,149842925
2020,4,149842926
2020,2,149842927
2020,2,149842928
2020,4,149842929
2020,4,149842930
2020,4,149842931
2020,4,149842932
2020,4,149842933
2020,4,149842934
2020,4,149842935
2020,4,149842936
2020,3,149842937
2020,4,149842938
2020,4,149842939
2020,4,149842940
2020,4,149842941
2020,4,149842943
2020,4,149842944
2020,4,149842945
2020,4,149842948
2020,4,149842949
2020,4,149842950
2020,4,149842952
2020,3,149842953
2020,4,149842954
2020,4,149842955
2020,4,149842957
2020,4,149842956
2020,4,149842958
2020,4,149842959
2020,4,149842960
2020,4,149842961
2020,4,149842962
2020,4,149842963
2020,4,149842965
2020,4,149842966
2020,4,149842967
2020,4,149842968
2020,4,149842969
2020,4,149842970
2020,4,149842973
2020,4,149842974
2020,4,149842975
2020,4,149842977
2020,4,149842978
2020,4,149842979
2020,4,149842980
2020,4,149842982
2020,4,149842987
2020,4,149842988
2020,4,149842989
2020,4,149842990
2020,4,149842991
2020,1,149842992
2020,4,149842994
2020,4,149842998
2020,4,149843001
2020,4,149843002
2020,4,149843004
2020,4,149843003
2020,4,149843006
2020,4,149843007
2020,4,149843008
2020,4,149843011
2020,4,149843012
2020,4,149843013
2020,4,149843014
2020,4,149843015
2020,4,149843016
2020,4,149843017
2020,4,149843018
2020,4,149843019
2020,4,149843020
2020,4,149843021
2020,4,149843022
2020,4,149843023
2020,4,149843024
2020,4,149843025
2020,4,149843026
2020,4,149843027
2020,4,149843028
2020,4,149843029
2020,1,149843030
2020,1,149843031
2020,4,149843032
2020,4,149843033
2020,4,149843034
2020,4,149843035
2020,4,149843036
2020,4,149843037
2020,4,149843038
2020,4,149843039
2020,4,149843040
2020,4,149843042
2020,4,149843044
2020,4,149843045
2020,4,149843049
2020,4,149843051
2020,4,149843055
2020,4,149843057
2020,4,149843058
2020,3,149843059
2020,1,149843060
2020,1,149843061
2020,4,149843062
2020,4,149843063
2020,4,149843064
2020,4,149843065
2020,4,149843067
2020,4,149843068
2020,4,149843069
2020,4,149843070
2020,4,149843071
2020,4,149843072
2020,4,149843076
2020,4,149843077
2020,4,149843078
2020,4,149843079
2020,4,149843080
2020,4,149843081
2020,4,149843082
2020,4,149843083
2020,4,149843084
2020,4,149843085
2020,4,149843086
2020,4,149843087
2020,4,149843088
2020,4,149843089
2020,4,149843090
2020,3,149843091
2020,4,149843092
2020,4,149843093
2020,4,149843094
2020,4,149843096
2020,4,149843097
2020,4,149843098
2020,4,149843099
2020,4,149843101
2020,4,149843104
2020,4,149843103
2020,4,149843105
2020,3,149843107
2020,3,149843106
2020,4,149843108
2020,1,149843109
2020,4,149843110
2020,4,149843111
2020,4,149843112
2020,4,149843113
2020,4,149843114
2020,4,149843115
2020,4,149843116
2020,4,149843117
2020,4,149843119
2020,4,149843120
2020,4,149843121
2020,4,149843122
2020,4,149843123
2020,4,149843124
2020,4,149843125
2020,4,149843127
2020,4,149843126
2020,4,148227399
2020,4,148216708
2020,4,148227412
2020,4,148227417
2020,4,148227418
2020,4,148216716
2020,4,148227437
2020,4,148216718
2020,4,148227447
2020,4,148227448
2020,4,148227452
2020,4,148227455
2020,4,148227456
2020,3,148227458
2020,4,148227465
2020,4,148216738
2020,4,148216739
2020,4,148216741
2020,4,148227470
2020,3,148227471
2020,4,148227472
2020,4,148227473
2020,4,148227474
2020,4,148227475
2020,4,148227479
2020,4,148227478
2020,4,148216753
2020,4,148231367
2020,4,148231368
2020,3,148227482
2020,3,148231370
2020,3,148227486
2020,3,148227488
2020,3,148227489
2020,3,148227490
2020,4,148227491
2020,4,148227492
2020,4,148216770
2020,3,148227494
2020,4,148216779
2020,4,148227502
2020,3,148227507
2020,4,148227508
2020,4,148227509
2020,3,148231389
2020,4,148227510
2020,4,148231390
2020,4,148231394
2020,4,148227513
2020,3,148216791
2020,4,148227518
2020,4,148231399
2020,3,148227520
2020,4,148227522
2020,4,148227523
2020,4,159985669
2020,4,159990651
2020,4,159990649
2020,4,159990660
2020,4,159990671
2020,4,159990669
2020,4,159990670
2020,4,159990673
2020,4,159990686
2020,4,159990685
2020,4,159990692
2020,4,159990696
2020,3,159990714
2020,1,159990714
2020,1,159990721
2020,4,159990741
2020,4,159990750
2020,4,159990749
2020,4,159990759
2020,4,159990762
2020,4,159985730
2020,4,159990784
2020,4,159990794
2020,4,159990791
2020,4,159985739
2020,4,159990812
2020,4,159985760
2020,4,159990838
2020,4,159990844
2020,4,159990862
2020,4,159985804
2020,4,159985811
2020,1,159990912
2020,4,159985834
2020,4,159985837
2020,4,159990936
2020,4,159990934
2020,4,159990938
2020,4,159990939
2020,4,159985865
2020,4,159990943
2020,4,159990942
2020,4,159990946
2020,4,159990948
2020,4,159990952
2020,1,159990962
2020,4,159990964
2020,2,159990966
2020,4,159990972
2020,4,159985883
2020,4,159990979
2020,4,159990986
2020,4,159985891
2020,4,159985896
2020,4,159991007
2020,4,159991012
2020,4,159991022
2020,2,159985924
2020,4,159985929
2020,4,159991049
2020,4,159985950
2020,3,159985951
2020,4,159991072
2020,4,159991071
2020,3,159991065
2020,4,159991085
2020,4,159985970
2020,4,159991093
2020,4,159991094
2020,4,159991130
2020,4,159991134
2020,4,159991139
2020,4,159986049
2020,4,159991145
2020,4,159991161
2020,4,159991164
2020,4,159991165
2020,4,159986073
2020,4,159991177
2020,4,159991186
2020,4,159991200
2020,4,159986103
2020,4,159991216
2020,4,159986129
2020,4,159991259
2020,4,159986153
2020,4,159986160
2020,4,159986169
2020,4,159991297
2020,4,154732585
2020,4,154732595
2020,4,154732600
2020,4,154732611
2020,4,154732656
2020,4,154737418
2020,4,154737422
2020,4,154737430
2020,4,154732699
2020,4,154737449
2020,4,154732708
2020,4,154732738
2020,4,154737492
2020,4,154737497
2020,4,154732772
2020,4,154732832
2020,4,154737527
2020,4,154732980
2020,4,154737643
2020,4,154737642
2020,4,154733028
2020,4,154737652
2020,4,154737655
2020,4,154733051
2020,4,154737664
2020,4,154733059
2020,4,154737682
2020,4,154737717
2020,4,154737726
2020,4,154737728
2020,4,154737741
2020,4,154737745
2020,4,154733121
2020,4,154737786
2020,4,154737793
2020,4,154737795
2020,4,154733138
2020,4,154733142
2020,4,154733141
2020,4,154737803
2020,4,154733154
2020,4,154733170
2020,3,154737847
2020,4,154737850
2020,4,154737851
2020,2,154737857
2020,3,154737865
2020,4,154737860
2020,4,154737859
2020,4,154733223
2020,4,154737881
2020,4,154733246
2020,4,154733251
2020,4,154733259
2020,3,154737910
2020,3,154733263
2020,4,154737907
2020,4,154733273
2020,4,154737927
2020,4,154733284
2020,4,154737928
2020,4,154733283
2020,4,154737937
2020,4,154737948
2020,4,156828621
2020,4,156832831
2020,4,156832832
2020,4,156828753
2020,4,156832861
2020,4,156828817
2020,4,156828825
2020,4,156828834
2020,1,156832877
2020,1,156832894
2020,3,156828902
2020,4,156832902
2020,4,156832903
2020,4,156828940
2020,2,156832952
2020,4,156829095
2020,4,156829117
2020,4,156829125
2020,4,156829138
2020,4,156829147
2020,4,156829196
2020,4,156829250
2020,4,156829285
2020,4,156829293
2020,4,156833006
2020,4,156833016
2020,4,156829396
2020,4,156829397
2020,4,156829417
2020,2,156829447
2020,4,156829473
2020,2,156829487
2020,4,156829510
2020,2,156829571
2020,4,156829588
2020,4,156833079
2020,1,156829614
2020,2,156829643
2020,4,156829706
2020,4,156829756
2020,4,156829777
2020,4,156833154
2020,4,156829807
2020,1,156829814
2020,4,156829872
2020,4,156829915
2020,4,156829944
2020,4,156830028
2020,4,156833227
2020,4,156830068
2020,3,156830079
2020,3,156830088
2020,3,156830087
2020,4,156833252
2020,4,156830160
2020,4,156833270
2020,4,156830205
2020,4,156830217
2020,4,156830238
2020,4,156830250
2020,4,156830286
2020,4,156833317
2020,4,156830401
2020,4,156830461
2020,4,156830503
2020,4,156830550
2020,4,156833407
2020,4,156830574
2020,4,156830617
2020,1,156830639
2020,1,156830640
2020,4,156830744
2020,4,156830788
2020,4,156830811
2020,3,156828732
2020,4,156828812
2020,4,156828811
2020,4,156832875
2020,4,156832874
2020,4,156828851
2020,3,156828954
2020,4,156828957
2020,4,156828967
2020,4,156828968
2020,4,156828976
2020,4,156829058
2020,4,156829066
2020,4,156829080
2020,4,156832957
2020,4,156829105
2020,4,156829110
2020,4,156829119
2020,4,156829186
2020,4,156829252
2020,1,156833007
2020,4,156829324
2020,4,156829356
2020,4,156829365
2020,4,156833022
2020,4,156829799
2020,2,156833155
2020,4,156829813
2020,4,156829832
2020,4,156829834
2020,4,156833164
2020,4,156829870
2020,4,156829878
2020,4,156829886
2020,4,156829899
2020,4,156829898
2020,4,156829951
2020,4,156833205
2020,4,156829965
2020,4,156830001
2020,4,156830009
2020,4,156833228
2020,4,156830078
2020,4,156830109
2020,4,156830159
2020,4,156830170
2020,4,156833282
2020,4,156830255
2020,4,156830275
2020,4,156833316
2020,4,156833326
2020,4,156833355
2020,4,156830431
2020,1,156833371
2020,4,156830485
2020,4,156830501
2020,4,156830511
2020,4,156830541
2020,4,156830549
2020,4,156830562
2020,4,156833408
2020,3,156830609
2020,4,156833432
2020,4,156830643
2020,3,156830672
2020,3,156830753
2020,3,156830754
2020,4,156833470
2020,4,156830778
2020,4,156833475
2020,4,156830807
2020,4,156828610
2020,4,156828623
2020,4,156828661
2020,4,156828660
2020,4,156828689
2020,4,156832965
2020,4,156832972
2020,4,156829233
2020,4,156829235
2020,4,156829259
2020,4,156829368
2020,3,156829444
2020,4,156829463
2020,4,156829474
2020,4,156829502
2020,4,156829499
2020,4,156829523
2020,2,156833070
2020,3,156829569
2020,4,156829581
2020,4,156833080
2020,4,156833086
2020,4,156829669
2020,4,156829720
2020,4,156829754
2020,4,156829755
2020,4,156833145
2020,4,156833149
2020,4,156829811
2020,3,156829828
2020,1,156829828
2020,4,156829843
2020,4,156833171
2020,4,156833204
2020,4,156829960
2020,4,156829974
2020,2,156829981
2020,4,156830032
2020,4,156833237
2020,4,156830097
2020,4,156830139
2020,4,156830163
2020,4,156833279
2020,4,156830222
2020,4,156830292
2020,4,156833311
2020,4,156830318
2020,4,156830339
2020,2,156830385
2020,4,156830486
2020,4,156830504
2020,4,156830566
2020,4,156830603
2020,3,156830651
2020,3,156830650
2020,1,156833444
2020,4,156830686
2020,4,156830767
2020,4,156832825
2020,3,156828667
2020,3,156828663
2020,4,156829411
2020,4,156829434
2020,3,156829450
2020,3,156829456
2020,4,156829485
2020,4,156833060
2020,4,156829513
2020,4,156833076
2020,4,156833087
