"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,134447173,9,
2020,134447091,1,
2020,134447405,2,
2020,134447492,1,
2020,134447496,1,
2020,134447618,10,
2020,140016306,9,
2020,140017400,9,
2020,140015948,1,
2020,140011630,9,
2020,140016996,1,
2020,140017337,10,
2020,140017336,10,
2020,140017347,10,
2020,140012627,1,
2020,140012716,1,
2020,140011252,9,
2020,140015981,8,
2020,140016063,1,
2020,140017354,1,
2020,140012584,1,
2020,146653754,6,
2020,146653754,1,
2020,146653783,1,
2020,134443724,1,
2020,134447145,1,
2020,134447145,6,
2020,134447324,1,
2020,134429772,10,
2020,134447413,9,
2020,140309339,6,
2020,140309339,9,
2020,140309382,1,
2020,140309383,1,
2020,140309412,10,
2020,140309411,10,
2020,140309424,9,
2020,140309425,9,
2020,140011519,9,
2020,140011916,1,
2020,140016651,1,
2020,140012059,10,
2020,134446642,2,
2020,134443928,9,
2020,134434450,6,
2020,134434452,6,
2020,134434451,6,
2020,134434449,6,
2020,134446874,10,
2020,134446936,1,
2020,137581763,1,
2020,139420356,6,
2020,139420461,1,
2020,139415793,1,
2020,139416204,1,
2020,139421233,1,
2020,139421233,6,
2020,139416388,1,
2020,140011324,9,
2020,140016067,1,
2020,140016196,1,
2020,140016663,1,
2020,140017056,10,
2020,137005182,10,
2020,137003974,1,
2020,137005180,10,
2020,145839591,10,
2020,145836983,10,
2020,145841432,1,
2020,146508463,10,
2020,146506454,1,
2020,146506461,10,
2020,146506571,6,
2020,146506571,1,
2020,146507254,1,
2020,146507253,1,
2020,146864146,1,
2020,146653813,1,
2020,146653814,1,
2020,141533447,1,
2020,143758717,10,
2020,143749773,1,
2020,146508720,9,
2020,146506479,10,
2020,146506478,10,
2020,146508851,1,
2020,146507145,1,
2020,146509354,10,
2020,146507181,10,
2020,146507241,10,
2020,146507263,1,
2020,144804421,1,
2020,144804421,6,
2020,145661579,1,
2020,145657678,9,
2020,145662626,9,
2020,145657698,10,
2020,145656879,1,
2020,145662598,10,
2020,143749779,1,
2020,143758038,1,
2020,143758085,1,
2020,143750997,1,
2020,143757991,1,
2020,143758585,1,
2020,142880346,1,
2020,143758202,1,
2020,143751262,1,
2020,143751523,6,
2020,143751523,1,
2020,143758138,1,
2020,143758981,1,
2020,143758055,10,
2020,143758203,1,
2020,143757941,1,
2020,143757963,12,1
2020,143750510,1,
2020,143758420,1,
2020,143750950,1,
2020,145661547,9,
2020,145661695,1,
2020,145662533,1,
2020,143749964,10,
2020,143758629,1,
2020,142880345,10,
2020,145656951,9,
2020,145656953,9,
2020,145657338,10,
2020,145657169,1,
2020,145839877,9,
2020,145840514,1,
2020,145837663,1,
2020,145841061,1,
2020,145657506,1,
2020,145662657,1,
2020,137004036,1,
2020,137004630,10,
2020,137004003,1,
2020,137009609,1,
2020,137009820,9,
2020,137004253,6,
2020,137004253,1,
2020,140639811,10,
2020,140645402,10,
2020,140645439,10,
2020,140646269,1,
2020,140641452,1,
2020,140641454,1,
2020,140646799,1,
2020,137004336,10,
2020,137005030,10,
2020,137004900,1,
2020,137010019,1,
2020,138109524,6,
2020,138107748,10,
2020,138107821,10,
2020,138110006,10,
2020,138108256,6,
2020,138107725,9,
2020,138108256,1,
2020,138108499,1,
2020,138108850,1,
2020,138108610,1,
2020,135123485,1,
2020,135123792,1,
2020,135123807,9,
2020,135128096,1,
2020,135123826,1,
2020,135123842,10,
2020,135123947,2,
2020,135123987,3,
2020,135123987,1,
2020,135124084,10,
2020,135124126,10,
2020,135124286,1,
2020,135128822,1,
2020,135124579,1,
2020,135124674,1,
2020,135124691,1,
2020,135124694,9,
2020,135124707,9,
2020,135124710,10,
2020,135124806,1,
2020,135127969,1,
2020,138107567,9,
2020,138107847,6,
2020,138107877,1,
2020,138107878,1,
2020,138108922,9,
2020,138108929,9,
2020,138108927,9,
2020,139419271,10,
2020,139419472,9,
2020,139415083,9,
2020,139415134,1,
2020,139419660,1,
2020,139415170,1,
2020,139415170,6,
2020,139415172,1,
2020,139419840,6,
2020,139420031,1,
2020,139420052,1,
2020,139420051,1,
2020,139415566,1,
2020,139420236,9,
2020,139420247,9,
2020,139420238,9,
2020,139420240,9,
2020,139420245,9,
2020,139415771,1,
2020,139415786,9,
2020,139415900,6,
2020,139415900,1,
2020,139415993,6,
2020,139416069,1,
2020,139416072,1,
2020,139416148,1,
2020,139416146,1,
2020,139416197,1,
2020,139421198,6,
2020,139416291,10,
2020,139421237,10,
2020,139421288,9,
2020,139416305,9,
2020,139416338,1,
2020,139421317,1,
2020,139416336,1,
2020,139416355,1,
2020,139421407,10,
2020,139416407,1,
2020,139421484,1,
2020,139416477,1,
2020,139416630,6,
2020,139421903,10,
2020,138108491,10,
2020,138109825,1,
2020,138107864,1,
2020,138107975,9,
2020,138108067,10,
2020,138109975,1,
2020,138107583,1,
2020,138107763,1,
2020,138108492,10,
2020,135771656,10,
2020,135771911,1,
2020,135771966,1,
2020,135771973,1,
2020,135771978,9,
2020,135772000,9,
2020,135772002,9,
2020,135772467,12,7
2020,135772546,9,
2020,135772578,9,
2020,135772619,1,
2020,135772868,1,
2020,135777910,1,
2020,135777923,1,
2020,135778039,10,
2020,135778165,1,
2020,135778173,1,
2020,135778183,1,
2020,135778184,1,
2020,135778238,1,
2020,135778265,1,
2020,135778301,10,
2020,138107869,2,
2020,138108799,1,
2020,135771935,2,
2020,142697809,9,
2020,142702180,9,
2020,142697800,9,
2020,142702478,9,
2020,138107740,9,
2020,138108048,1,
2020,138108047,1,
2020,138110120,9,
2020,138107873,1,
2020,138108805,10,
2020,138109240,1,
2020,138109857,10,
2020,138107788,9,
2020,138107788,1,
2020,138108119,10,
2020,138108122,10,
2020,138108120,10,
2020,138108116,10,
2020,138108444,9,
2020,138110023,9,
2020,138107872,3,
2020,138107872,6,
2020,141529981,1,
2020,141529980,1,
2020,141529978,1,
2020,141529983,1,
2020,141533451,1,
2020,138109817,1,
2020,138108068,1,
2020,138109211,1,
2020,138109207,1,
2020,138108983,1,
2020,139703579,10,
2020,139703577,1,
2020,139703614,1,
2020,139703927,1,
2020,139704005,10,
2020,139704012,10,
2020,139704013,10,
2020,139704010,10,
2020,139704011,8,
2020,139704082,8,
2020,139704090,10,
2020,139704092,10,
2020,139704097,1,
2020,139700329,9,
2020,139704250,1,
2020,139704247,10,
2020,139704243,10,
2020,139704244,10,
2020,139704254,1,
2020,132461872,1,
2020,132461989,1,
2020,132462031,9,
2020,132462055,1,
2020,132462093,6,
2020,132462093,1,
2020,132462232,1,
2020,132462261,1,
2020,132462330,1,
2020,132462408,9,
2020,132462423,1,
2020,132462509,9,
2020,132462529,9,
2020,142702317,1,
2020,142702317,9,
2020,142702332,6,
2020,132459828,9,
2020,132460180,1,
2020,132460179,1,
2020,132460569,1,
2020,132460714,6,
2020,132460749,6,
2020,132460758,1,
2020,132460776,9,
2020,132460822,1,
2020,132460823,9,
2020,132460834,1,
2020,132460883,1,
2020,132460882,1,
2020,132460963,9,
2020,132461044,1,
2020,132461043,1,
2020,132461131,9,
2020,132461132,10,
2020,132461133,10,
2020,132461371,1,
2020,132461592,9,
2020,132461639,1,
2020,132461658,10,
2020,132461699,9,
2020,140639990,10,
2020,140640824,1,
2020,140640825,1,
2020,140640827,9,
2020,140641310,1,
2020,140646734,6,
2020,140646736,6,
2020,139700178,2,
2020,139700868,10,
2020,139705269,10,
2020,139700877,10,
2020,140641002,1,
2020,140646417,1,
2020,140646565,1,
2020,141059594,1,
2020,141066260,1,
2020,141059954,3,
2020,141059954,1,
2020,141059962,1,
2020,140017419,1,
2020,139704324,1,
2020,139700257,1,
2020,139700317,1,
2020,139700317,9,
2020,139704326,1,
2020,139700860,10,
2020,139700862,6,
2020,140640360,8,
2020,140640359,8,
2020,140640481,1,
2020,140645999,1,
2020,139700412,1,
2020,141066183,1,
2020,141065771,6,
2020,141059310,1,
2020,141059310,6,
2020,141059586,1,
2020,141059587,1,
2020,141066207,1,
2020,141059588,9,
2020,135123602,1,
2020,135128280,1,
2020,141059000,10,
2020,141066203,6,
2020,141059075,10,
2020,141059602,1,
2020,141059603,1,
2020,141059054,10,
2020,141059055,10,
2020,141059276,1,
2020,141059605,9,
2020,141059948,1,
2020,141059578,1,
2020,141066211,6,
2020,135772076,1,
2020,135772078,1,
2020,135772077,1,
2020,135773282,10,
2020,135773281,10,
2020,135773315,6,
2020,135773315,9,
2020,135773356,1,
2020,135773392,1,
2020,135773393,1,
2020,135773453,10,
2020,135773452,10,
2020,135773458,9,
2020,146663408,6,
2020,141066166,1,
2020,141059728,10,
2020,141059729,10,
2020,136439608,1,
2020,141529997,10,
2020,141533464,10,
2020,141533475,1,
2020,140639892,1,
2020,140639892,6,
2020,140645876,1,
2020,140640635,1,
2020,136654874,1,
2020,136654874,6,
2020,136654884,8,
2020,136654898,6,
2020,136654898,1,
2020,136654927,1,
2020,139700103,6,
2020,139700533,9,
2020,137009558,1,
2020,137005050,10,
2020,137009658,10,
2020,137005094,1,
2020,137004606,1,
2020,137010105,1,
2020,137010291,1,
2020,135773027,1,
2020,137009511,1,
2020,137009508,1,
2020,137009764,1,
2020,137009270,6,
2020,137004870,1,
2020,137009231,10,
2020,137005114,1,
2020,137010242,1,
2020,137586073,8,
2020,137009964,10,
2020,137005209,1,
2020,137004001,9,
2020,137004043,1,
2020,137004995,1,
2020,137010147,1,
2020,137010144,1,
2020,137010145,1,
2020,141059100,10,
2020,141059099,10,
2020,141059113,10,
2020,141065773,6,
2020,141066165,1,
2020,141059598,1,
2020,141059641,1,
2020,137009850,10,
2020,137009848,10,
2020,139705231,1,
2020,139700604,1,
2020,142697042,6,
2020,142703354,1,
2020,147782731,1,
2020,143758364,1,
2020,143758363,1,
2020,143751187,1,
2020,143751655,1,
2020,149389130,1,
2020,149389379,1,
2020,149389379,9,
2020,149390821,10,
2020,149389474,1,
2020,149393250,1,
2020,149389303,1,
2020,149389150,1,
2020,146508743,1,
2020,146508427,10,
2020,146508723,1,
2020,146506465,1,
2020,146509245,1,
2020,146509355,10,
2020,146507146,9,
2020,145661128,1,
2020,145661287,10,
2020,145657093,9,
2020,145661911,9,
2020,143750162,9,
2020,143751580,1,
2020,147785300,10,
2020,147785503,1,
2020,145661340,1,
2020,143749861,10,
2020,143749862,10,
2020,143758014,10,
2020,143758920,8,
2020,143751545,8,
2020,143749801,10,
2020,143757984,10,
2020,143749901,1,
2020,143758664,6,
2020,147785354,9,
2020,147785493,1,
2020,147785494,1,
2020,141529992,1,
2020,144781037,1,
2020,143758673,9,
2020,143758675,9,
2020,143758642,1,
2020,143750966,9,
2020,143751238,9,
2020,143758844,9,
2020,143751710,1,
2020,141530021,8,
2020,143750211,1,
2020,143758454,1,
2020,144315231,1,
2020,144318607,9,
2020,144315391,1,
2020,145661285,1,
2020,145661708,1,
2020,145661925,10,
2020,145661928,10,
2020,145657353,10,
2020,145661241,1,
2020,142702524,10,
2020,142880333,1,
2020,147785492,10,
2020,147782726,9,
2020,147786635,10,
2020,147788938,9,
2020,144320221,1,
2020,144320265,6,
2020,144316780,6,
2020,144317123,9,
2020,149389288,1,
2020,149393138,1,
2020,149393120,1,
2020,149393121,1,
2020,149389118,1,
2020,149389292,10,
2020,149394765,9,
2020,149393111,10,
2020,149393117,9,
2020,149393117,1,
2020,149390820,1,
2020,149390822,1,
2020,149390819,1,
2020,149390817,1,
2020,147782719,10,
2020,149389368,10,
2020,149390945,9,
2020,147785469,10,
2020,147785311,1,
2020,147785311,6,
2020,149392943,9,
2020,149392943,1,
2020,149392961,10,
2020,149393068,1,
2020,141530000,1,
2020,141533463,1,
2020,147782829,1,
2020,147782891,6,
2020,143750117,1,
2020,143758059,1,
2020,143749942,6,
2020,146507381,9,
2020,146508752,10,
2020,146508852,1,
2020,147785426,1,
2020,147785430,1,
2020,147782900,1,
2020,143751153,9,
2020,143749940,1,
2020,143750053,2,
2020,142696758,10,
2020,142703807,1,
2020,142703821,1,
2020,142703812,1,
2020,142703992,1,
2020,143749863,1,
2020,143750820,1,
2020,143751637,9,
2020,143757952,6,
2020,145837109,9,
2020,145840699,9,
2020,143757974,6,
2020,143758553,1,
2020,143751464,1,
2020,143751458,1,
2020,143758923,6,
2020,143758923,1,
2020,143749902,10,
2020,143750321,1,
2020,143758970,8,
2020,145837053,9,
2020,141529979,8,
2020,145661449,1,
2020,145661450,1,
2020,145661605,1,
2020,145662661,2,
2020,142701916,10,
2020,142701954,1,
2020,142703863,1,
2020,142703862,1,
2020,142704032,1,
2020,137009349,9,
2020,137009348,9,
2020,134444099,1,
2020,134444098,1,
2020,134444100,1,
2020,134428490,10,
2020,134444201,1,
2020,134444201,6,
2020,134433671,10,
2020,134433770,1,
2020,134433789,1,
2020,134434216,10,
2020,134434590,1,
2020,134434611,1,
2020,135128052,10,
2020,135128152,1,
2020,135128256,10,
2020,135128319,1,
2020,135128322,1,
2020,135128347,1,
2020,135128473,10,
2020,139419694,2,
2020,139419715,6,
2020,139415368,1,
2020,139420557,1,
2020,139420732,1,
2020,139421007,10,
2020,139421011,10,
2020,139421132,6,
2020,139421212,10,
2020,139421221,1,
2020,139416367,1,
2020,139416367,9,
2020,137004607,1,
2020,139419933,10,
2020,139415429,1,
2020,139420851,9,
2020,139420893,2,
2020,139419540,1,
2020,139419550,6,
2020,139419550,1,
2020,139415480,1,
2020,139415541,1,
2020,139415730,1,
2020,139415731,1,
2020,139420692,9,
2020,139420739,1,
2020,139420741,1,
2020,139420782,1,
2020,139421223,1,
2020,139421457,1,
2020,139416480,1,
2020,139421570,6,
2020,139416632,1,
2020,139421571,6,
2020,139420342,6,
2020,139415732,6,
2020,139420910,6,
2020,139416457,8,
2020,139421929,4,
2020,146106538,10,
2020,146110843,1,
2020,146111012,10,
2020,146111162,1,
2020,146107702,10,
2020,146107832,6,
2020,146107832,1,
2020,146113207,10,
2020,146113320,10,
2020,139419247,10,
2020,139419243,10,
2020,139420249,9,
2020,139420608,9,
2020,139420829,1,
2020,139420975,1,
2020,139421114,10,
2020,139421112,10,
2020,139421210,1,
2020,139421278,10,
2020,139421308,6,
2020,139421308,1,
2020,139416427,10,
2020,139699938,1,
2020,139699859,8,
2020,139700233,8,
2020,139700372,6,
2020,139704443,1,
2020,139700532,10,
2020,139700530,10,
2020,139700858,1,
2020,139705260,10,
2020,139700870,9,
2020,140011421,1,
2020,140011420,1,
2020,140016239,1,
2020,140016479,10,
2020,139700334,9,
2020,139704541,10,
2020,139699946,9,
2020,139700857,9,
2020,139700857,1,
2020,139705437,1,
2020,139703587,1,
2020,139699863,1,
2020,139703930,9,
2020,139700535,10,
2020,139416158,1,
2020,139416155,1,
2020,139419430,1,
2020,139419430,6,
2020,139419431,1,
2020,139415890,10,
2020,139420816,9,
2020,139421217,1,
2020,139416348,1,
2020,139421473,9,
2020,139416442,10,
2020,139699909,10,
2020,139700353,6,
2020,139699910,10,
2020,139419257,1,
2020,139414897,10,
2020,139415415,1,
2020,139420153,10,
2020,139420187,1,
2020,139415544,6,
2020,139420827,6,
2020,139421328,9,
2020,140012600,1,
2020,139419425,6,
2020,139415159,1,
2020,139421513,1,
2020,139416467,1,
2020,139414949,9,
2020,139414949,1,
2020,139420033,1,
2020,139420032,1,
2020,139415432,1,
2020,139415696,10,
2020,139420449,10,
2020,139420493,6,
2020,139421427,10,
2020,139416432,9,
2020,139700165,1,
2020,141065522,1,
2020,141065523,1,
2020,141059076,1,
2020,141065524,1,
2020,141059600,1,
2020,141066256,1,
2020,141059972,10,
2020,140645494,9,
2020,140645591,1,
2020,140646654,1,
2020,140641274,1,
2020,142703090,9,
2020,139700970,10,
2020,139700975,1,
2020,139700976,1,
2020,139700594,10,
2020,139704878,1,
2020,139705259,10,
2020,140646809,9,
2020,140016328,1,
2020,140011751,10,
2020,140012561,1,
2020,139699939,6,
2020,139700332,1,
2020,139700437,1,
2020,139700528,10,
2020,139700863,1,
2020,139701157,10,
2020,139705776,8,
2020,139421352,1,
2020,140017203,1,
2020,139415008,1,
2020,139415938,10,
2020,139420810,10,
2020,139420997,1,
2020,139416666,1,
2020,144318964,9,
2020,144315723,10,
2020,144315734,10,
2020,144318981,10,
2020,144315736,10,
2020,144319033,1,
2020,144319126,6,
2020,144315920,1,
2020,144315937,1,
2020,144315937,6,
2020,144316022,6,
2020,144316114,1,
2020,144316124,6,
2020,144319521,1,
2020,144319546,10,
2020,144319554,10,
2020,144316214,1,
2020,144319601,1,
2020,144319601,6,
2020,144316300,1,
2020,144316304,9,
2020,144316306,9,
2020,144316313,1,
2020,144316531,1,
2020,144319998,1,
2020,144320033,2,
2020,144320034,2,
2020,144316681,1,
2020,144316676,6,
2020,144316709,1,
2020,144320234,1,
2020,144316776,1,
2020,144320252,1,
2020,144320317,1,
2020,144320462,6,
2020,144320462,1,
2020,144316917,6,
2020,144316947,9,
2020,144316982,1,
2020,144316991,1,
2020,144320573,10,
2020,144317138,10,
2020,144320753,6,
2020,144320918,6,
2020,144320936,10,
2020,144317261,10,
2020,144320960,1,
2020,144317279,1,
2020,139699951,10,
2020,139699950,10,
2020,139703906,10,
2020,139700212,10,
2020,144321043,1,
2020,140011543,1,
2020,134428355,10,
2020,134444208,1,
2020,134433449,10,
2020,134428524,1,
2020,134444761,1,
2020,134428750,9,
2020,134428773,1,
2020,134428843,2,
2020,140645409,10,
2020,140645628,9,
2020,140640495,9,
2020,140639910,10,
2020,140645754,10,
2020,140641006,9,
2020,140641009,9,
2020,140639858,1,
2020,140645488,1,
2020,140641012,1,
2020,140645412,1,
2020,140645412,9,
2020,140645519,1,
2020,140640274,3,
2020,140645455,1,
2020,140645454,1,
2020,140640958,9,
2020,140641303,1,
2020,140646456,1,
2020,134447064,1,
2020,134429598,1,
2020,134429648,1,
2020,134429723,1,
2020,134429838,9,
2020,134429920,1,
2020,134430043,1,
2020,134430104,1,
2020,134430174,10,
2020,134447624,9,
2020,134447654,10,
2020,134430242,9,
2020,134430264,6,
2020,134430273,1,
2020,134430276,1,
2020,134430292,6,
2020,134430292,1,
2020,134430318,2,
2020,134430393,1,
2020,134430396,2,
2020,134430410,6,
2020,134430435,1,
2020,134430450,1,
2020,134430449,1,
2020,134430465,1,
2020,134430508,1,
2020,134430510,10,
2020,134430517,1,
2020,134430528,1,
2020,134430543,1,
2020,134430801,1,
2020,134430852,10,
2020,134430853,10,
2020,142696893,1,
2020,142696894,1,
2020,142696892,1,
2020,142697277,10,
2020,142697590,1,
2020,142697695,10,
2020,142697791,1,
2020,142703846,1,
2020,139704816,17,
2020,139704856,1,
2020,139704855,1,
2020,139704852,1,
2020,139700738,1,
2020,139700738,6,
2020,139705226,6,
2020,139700859,1,
2020,139700859,6,
2020,139705230,10,
2020,139705233,10,
2020,139705232,1,
2020,139705237,10,
2020,139705241,10,
2020,139705236,8,
2020,139705239,1,
2020,139705240,1,
2020,139705249,10,
2020,139705254,10,
2020,139705250,1,
2020,139705252,1,
2020,139705243,10,
2020,139705248,6,
2020,139705248,9,
2020,139705247,1,
2020,139705253,1,
2020,139705255,9,
2020,139705256,10,
2020,139705262,10,
2020,139705245,2,
2020,139705244,2,
2020,139705242,2,
2020,139705261,1,
2020,139705264,1,
2020,139705263,1,
2020,139705266,1,
2020,139705265,10,
2020,139700864,6,
2020,139700865,9,
2020,139705273,10,
2020,139705277,6,
2020,139700874,10,
2020,139700967,1,
2020,139700969,1,
2020,139700973,10,
2020,139705441,9,
2020,139705442,6,
2020,139705444,1,
2020,139705443,1,
2020,139705446,1,
2020,139705469,1,
2020,139705571,10,
2020,139705572,10,
2020,139705721,1,
2020,139705738,6,
2020,139705750,10,
2020,139705761,10,
2020,139705779,10,
2020,145662668,1,
2020,145657764,10,
2020,145657765,10,
2020,144318605,1,
2020,144318615,1,
2020,144315403,9,
2020,145661100,10,
2020,145661194,1,
2020,145661193,1,
2020,145661321,1,
2020,144320558,9,
2020,144318656,10,
2020,144315425,10,
2020,144320147,1,
2020,144320943,1,
2020,144317291,10,
2020,144320991,10,
