"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,148230681
2020,6,148230695
2020,9,148230707
2020,6,148230735
2020,3,148230794
2020,6,148230803
2020,6,148230812
2020,3,148233040
2020,6,148233051
2020,6,148233081
2020,6,148230843
2020,9,148233088
2020,9,148230866
2020,6,148230884
2020,6,148230887
2020,6,148228552
2020,6,148228553
2020,6,148228556
2020,9,148228559
2020,6,148228565
2020,9,148228568
2020,6,148228570
2020,6,148228572
2020,9,148228573
2020,9,148228584
2020,2,148228589
2020,9,148228597
2020,6,148228606
2020,9,148228609
2020,6,148228616
2020,6,148228621
2020,9,148228636
2020,6,148228642
2020,6,148228643
2020,8,148228644
2020,6,148228647
2020,9,148228653
2020,9,148228663
2020,6,148228666
2020,6,148228667
2020,6,148228670
2020,6,148228671
2020,9,148228672
2020,9,148228673
2020,6,148228674
2020,6,148228675
2020,6,148228680
2020,2,148228687
2020,6,148228693
2020,6,148228695
2020,9,148228702
2020,9,148228705
2020,9,148228707
2020,9,148228710
2020,9,148228711
2020,6,148228712
2020,9,148228713
2020,3,148228727
2020,6,148228731
2020,9,148228734
2020,9,148228735
2020,9,148228736
2020,9,148228740
2020,9,148228741
2020,9,148228742
2020,6,148228743
2020,9,148228744
2020,7,148228748
2020,9,148228751
2020,9,148228753
2020,9,148228754
2020,6,148228760
2020,9,148228761
2020,9,148228762
2020,9,148228771
2020,9,148228774
2020,6,148228781
2020,9,148228786
2020,6,148228787
2020,6,148228794
2020,6,148228795
2020,6,148228796
2020,6,148228799
2020,9,148228803
2020,9,148228807
2020,9,148228815
2020,6,148228819
2020,9,148228821
2020,9,148228822
2020,6,148228830
2020,9,148228831
2020,9,148228832
2020,3,148228836
2020,6,148228837
2020,6,148228840
2020,6,148228841
2020,6,148228847
2020,9,148228852
2020,9,148228864
2020,9,148228867
2020,9,148228869
2020,9,148228871
2020,9,148228876
2020,9,148228882
2020,9,148228883
2020,6,148228885
2020,6,148228886
2020,9,148228887
2020,9,148228890
2020,9,148228901
2020,6,148228909
2020,9,148228914
2020,9,148228922
2020,6,148228924
2020,7,148228925
2020,6,148228931
2020,9,148228932
2020,9,148228941
2020,6,148228945
2020,7,148228948
2020,9,148228950
2020,6,148228959
2020,1,148228960
2020,6,148216662
2020,9,148216668
2020,9,148227298
2020,9,148227300
2020,6,148227321
2020,9,148227325
2020,6,148227340
2020,9,148227344
2020,6,148936613
2020,9,148931957
2020,6,148932019
2020,9,148932061
2020,9,148936664
2020,6,148936670
2020,6,148936671
2020,6,148936681
2020,6,148936680
2020,9,148936690
2020,9,148936695
2020,6,148936707
2020,9,148936711
2020,6,148936730
2020,6,148936731
2020,8,148932151
2020,6,148932151
2020,9,148936732
2020,6,148936763
2020,6,148936769
2020,6,148936772
2020,6,148936778
2020,3,148936790
2020,9,148936802
2020,6,148936806
2020,6,153788407
2020,6,153788497
2020,3,153788499
2020,6,153788507
2020,6,153788555
2020,2,153788758
2020,4,153793569
2020,9,153788939
2020,6,153789462
2020,3,153794055
2020,6,153789713
2020,3,153789780
2020,6,153789794
2020,6,153794120
2020,3,153794183
2020,6,153794190
2020,6,153790145
2020,7,153790145
2020,9,153794512
2020,6,153788055
2020,9,153788078
2020,6,153793244
2020,6,153788504
2020,6,153788517
2020,8,153788517
2020,6,153788516
2020,8,153788516
2020,4,153793575
2020,9,153788840
2020,6,153788912
2020,9,153788930
2020,9,153788938
2020,3,153789655
2020,7,153794106
2020,6,153794106
2020,7,153789800
2020,8,153789801
2020,6,153789840
2020,9,153789973
2020,9,163647291
2020,6,163651235
2020,9,163647458
2020,9,163647459
2020,6,153006196
2020,9,153011182
2020,6,153011218
2020,6,153011193
2020,9,153011229
2020,2,153006174
2020,8,153006174
2020,6,153006206
2020,2,153006201
2020,9,153011231
2020,6,154396381
2020,9,154396448
2020,6,154104508
2020,9,154104520
2020,6,154104525
2020,6,154104524
2020,9,154108789
2020,9,154104555
2020,6,154104557
2020,9,154104572
2020,9,154108815
2020,6,154108818
2020,9,154108847
2020,9,154108854
2020,9,154104628
2020,9,154104638
2020,9,154104640
2020,6,153508338
2020,9,153508505
2020,6,153513036
2020,6,153513035
2020,6,153513085
2020,6,153509534
2020,6,153509560
2020,6,153509561
2020,1,153509595
2020,3,153514233
2020,6,153514232
2020,9,153509652
2020,6,153514286
2020,9,153514483
2020,8,153514806
2020,9,153512284
2020,9,153512590
2020,6,153508427
2020,6,153508426
2020,9,153512699
2020,6,153512859
2020,6,153508672
2020,3,153508671
2020,6,153508671
2020,6,153508742
2020,6,153513161
2020,6,153513284
2020,6,153513283
2020,9,153509545
2020,6,153514196
2020,13,153514198
2020,9,153514219
2020,6,153514284
2020,6,153509687
2020,7,153509687
2020,6,153514663
2020,6,153514664
2020,7,153509910
2020,3,153509994
2020,3,153514833
2020,9,153512887
2020,9,153512931
2020,6,153512948
2020,6,153508727
2020,6,153508726
2020,7,153508726
2020,6,153508728
2020,7,153508728
2020,6,153513874
2020,6,153509367
2020,7,153509368
2020,6,153514229
2020,3,153509675
2020,9,153514296
2020,6,153509674
2020,6,153514312
2020,6,153514314
2020,3,153514314
2020,6,153510084
2020,9,153508255
2020,6,153512665
2020,9,153508541
2020,9,153508623
2020,6,153513012
2020,6,153513010
2020,9,153513246
2020,4,153513415
2020,9,153509146
2020,9,153513960
2020,6,153514283
2020,9,153514316
2020,8,153509751
2020,3,153514676
2020,9,153509924
2020,6,153512307
2020,6,153508225
2020,8,153508495
2020,9,153512730
2020,6,153512961
2020,9,153508729
2020,6,153512993
2020,6,153508835
2020,8,153509280
2020,6,153509356
2020,6,153509355
2020,6,153513923
2020,7,153509430
2020,6,153509430
2020,6,153514222
2020,9,153514223
2020,9,153514468
2020,9,153509789
2020,6,153509862
2020,6,153509879
2020,6,153515056
2020,9,153508199
2020,6,153512292
2020,8,153512294
2020,9,153512585
2020,6,153508669
2020,6,153508670
2020,8,153512897
2020,6,153512902
2020,6,153508731
2020,3,153512982
2020,3,153508749
2020,2,153508752
2020,3,153508766
2020,6,153513005
2020,6,153508791
2020,9,153513245
2020,9,153508961
2020,9,153513800
2020,6,153509332
2020,9,153514081
2020,6,153514210
2020,7,153514210
2020,6,153514249
2020,9,153514262
2020,9,153514264
2020,6,153509694
2020,6,153514423
2020,6,153509732
2020,9,153509756
2020,6,153509771
2020,3,153509773
2020,9,153514550
2020,9,153514628
2020,6,153509881
2020,6,153514638
2020,8,153514638
2020,6,153514639
2020,9,153514742
2020,8,153514782
2020,9,153514907
2020,6,153508209
2020,9,153508206
2020,6,153508263
2020,6,153508264
2020,6,153512478
2020,6,153512614
2020,3,153512614
2020,6,153512613
2020,6,153508706
2020,3,153508706
2020,9,153508703
2020,5,153513027
2020,6,153508838
2020,6,153513290
2020,9,153509164
2020,9,153513851
2020,9,153513938
2020,9,153514320
2020,6,153509764
2020,6,153509793
2020,8,153509793
2020,6,153514641
2020,3,153514642
2020,9,153509899
2020,7,153514753
2020,6,153514753
2020,6,153514796
2020,9,153515078
2020,9,153512674
2020,9,153508485
2020,9,153508528
2020,5,153513046
2020,6,153508842
2020,7,153508842
2020,9,153508971
2020,3,153513400
2020,6,153509336
2020,6,153509337
2020,6,153514126
2020,9,153514268
2020,6,153509668
2020,6,153509670
2020,6,153509693
2020,3,153509824
2020,6,153509824
2020,9,153509922
2020,9,153509966
2020,6,153512319
2020,5,153512331
2020,9,153508540
2020,9,153508674
2020,7,153508737
2020,6,153508738
2020,6,153508748
2020,6,153508867
2020,9,153513251
2020,6,153513411
2020,9,153513539
2020,6,153509157
2020,6,153509696
2020,9,153509695
2020,1,153514447
2020,8,153509882
2020,3,153508266
2020,6,153512577
2020,3,153512666
2020,6,153512704
2020,6,153512742
2020,6,153512743
2020,9,153512812
2020,3,153508642
2020,6,153508680
2020,6,153508730
2020,6,153508734
2020,6,153513023
2020,8,153508813
2020,6,153513069
2020,6,153508892
2020,9,153513247
2020,6,153513389
2020,8,153513389
2020,9,153513526
2020,6,153513766
2020,6,153513861
2020,6,153509360
2020,6,153509445
2020,9,153509613
2020,9,153509663
2020,9,153514363
2020,6,153514614
2020,3,153509884
2020,9,153514705
2020,6,153011215
2020,6,153788167
2020,6,153788166
2020,3,153788446
2020,9,153793572
2020,5,153788827
2020,9,153788926
2020,6,153789379
2020,6,153789467
2020,10,153789722
2020,6,153789728
2020,6,153789723
2020,6,153789732
2020,6,153794113
2020,6,153789823
2020,6,153789822
2020,6,153789960
2020,9,153790492
2020,6,153788164
2020,6,153793387
2020,8,153788462
2020,6,153788496
2020,6,153788523
2020,6,153788533
2020,6,153788534
2020,3,153788855
2020,4,153788855
2020,6,153793678
2020,3,153789360
2020,3,153789355
2020,6,153789355
2020,7,153789355
2020,3,153793903
2020,6,153793903
2020,7,153793903
2020,2,153793946
2020,6,153789525
2020,1,153793986
2020,9,153789541
2020,3,153794045
2020,6,153794045
2020,7,153794045
2020,1,153789648
2020,8,153789811
2020,9,153794155
2020,9,153789899
2020,9,153789916
2020,6,160788594
2020,8,160791714
2020,6,153789649
2020,6,153789652
2020,6,153789674
2020,6,153794064
2020,3,153789855
2020,6,153789855
2020,7,153789855
2020,9,153789888
2020,9,153789915
2020,6,153789953
2020,9,153789996
2020,6,153794335
2020,8,153794335
2020,9,153788098
2020,6,153788159
2020,6,153788160
2020,7,153788454
2020,8,153788483
2020,11,153793415
2020,3,153793422
2020,6,153793421
2020,9,153793440
2020,9,153788571
2020,6,153788577
2020,2,153788776
2020,6,153788844
2020,6,153788842
2020,9,153788905
2020,9,153788946
2020,9,153789081
2020,3,153788156
2020,4,153788226
2020,9,153788303
2020,9,153793334
2020,9,153793376
2020,2,153788488
2020,6,153788522
2020,6,153788521
2020,7,153788521
2020,6,153793437
2020,9,153788548
2020,9,153788691
2020,6,153788834
2020,9,153788963
2020,6,153793214
2020,6,153788515
2020,1,153788538
2020,2,153788538
2020,3,153788538
2020,2,153788539
2020,1,153788539
2020,3,153788539
2020,2,153788540
2020,9,153793534
2020,6,153788878
2020,6,153788934
2020,6,153789470
2020,1,153789518
2020,3,153793995
2020,6,153793994
2020,6,153789546
2020,6,153789608
2020,6,153789643
2020,6,153789679
2020,6,153789767
2020,6,153789768
2020,6,153794108
2020,6,153789797
2020,6,153789796
2020,6,153789827
2020,9,153794146
2020,6,153789922
2020,6,153789921
2020,9,153794210
2020,9,153790116
2020,6,153794402
2020,6,153788084
2020,2,153788466
2020,6,153788480
2020,5,153788511
2020,9,153788674
2020,9,153793546
2020,6,153788880
2020,3,153789023
2020,6,153793831
2020,6,153789180
2020,6,153789329
2020,9,153789400
2020,9,153789398
2020,9,153793933
2020,6,153794061
2020,6,153789795
2020,8,153789795
2020,9,153789851
2020,9,153789890
2020,8,153789894
2020,9,153789947
2020,9,153794179
2020,6,153789966
2020,7,153794484
2020,2,153793400
2020,6,153788485
2020,1,153788520
2020,3,153788520
2020,6,153788520
2020,6,153788547
2020,9,153788640
2020,9,153789319
2020,6,153789357
2020,6,153789356
2020,6,153789540
2020,9,153789691
2020,6,153794130
2020,6,153794129
2020,7,153790144
2020,6,153789559
2020,6,153789558
2020,6,153789647
2020,8,153794067
2020,6,153789783
2020,6,153789816
2020,6,153789825
2020,6,153789831
2020,7,153789830
2020,6,153789830
2020,6,153794145
2020,9,153794157
2020,9,153789920
2020,7,153794184
2020,6,153794184
2020,6,153789965
2020,9,153790039
2020,6,153790068
2020,9,153790111
2020,6,153790113
2020,6,153790158
2020,8,153794325
2020,9,153790526
2020,6,153788490
2020,9,153788550
2020,3,153789473
2020,7,153788746
2020,9,153788854
2020,6,153788883
2020,9,153788942
2020,9,153788950
2020,8,153789334
2020,6,153789476
2020,6,153789503
2020,6,153794101
2020,6,153789772
2020,6,153789784
2020,6,153789806
2020,6,153794132
2020,6,153789846
2020,9,153789861
2020,6,153789914
2020,9,153789910
2020,9,153794175
2020,6,153794191
2020,9,153794267
2020,9,153790481
2020,9,153788109
2020,6,153788158
2020,3,153788346
2020,3,153788348
2020,2,153793398
2020,6,153788491
2020,3,153788492
2020,6,153788508
2020,9,153788529
2020,9,153788850
2020,9,153788964
2020,6,153789191
2020,4,153789407
2020,1,153789513
2020,6,153789587
2020,6,153789680
2020,6,153789799
2020,6,153789798
2020,6,153789832
2020,6,153789833
2020,9,153794173
2020,6,153789931
2020,8,153789932
2020,3,153794192
2020,9,153790001
2020,6,153790127
2020,3,153790336
2020,9,161892907
2020,9,161888112
2020,9,161888116
2020,2,161888119
2020,6,161892921
2020,9,161888122
2020,9,161892920
2020,9,161888130
2020,9,161888136
2020,9,161892954
2020,9,161888161
2020,9,161892985
2020,9,161888184
2020,9,161888227
2020,9,161893100
2020,8,161888263
2020,9,161893151
2020,6,161893165
2020,9,161888281
2020,9,161893174
2020,7,161893182
2020,9,161888290
2020,9,161893213
2020,9,153793373
2020,6,153788435
2020,2,153788452
2020,6,153788476
2020,6,153788500
2020,6,153788519
2020,6,153788559
2020,6,153788558
2020,6,153788823
2020,6,153788829
2020,9,153793590
2020,9,153793630
2020,9,153788968
2020,2,153789521
2020,6,153794047
2020,6,153789642
2020,3,153789646
2020,6,153789771
2020,6,153789786
2020,6,153789785
2020,6,153789788
2020,6,153789789
2020,8,153789837
2020,9,153789859
2020,9,153794156
2020,6,153789903
2020,7,153789937
2020,6,153789937
2020,6,153794176
2020,7,153794176
2020,6,153789968
2020,6,153789962
2020,9,153794205
2020,6,154104580
2020,6,154108824
2020,6,154104584
2020,6,154104583
2020,6,154104588
2020,9,154104606
2020,9,154104610
2020,9,154104641
2020,9,154109094
2020,9,154105071
2020,9,154105084
2020,9,154105158
2020,9,154105434
2020,6,154105467
2020,9,154105482
2020,9,154109681
2020,9,154109754
2020,9,154109937
2020,6,154109953
2020,6,154105826
2020,9,154105844
2020,9,154105866
2020,9,154110010
2020,9,154110025
2020,6,154110044
2020,9,154105972
2020,9,154110071
2020,9,154110098
2020,9,154401174
2020,9,154396480
2020,9,155169126
2020,6,155169132
2020,6,155172941
2020,6,155169136
2020,6,155169137
2020,9,155169221
2020,9,155173140
2020,9,155169334
2020,2,155169390
2020,9,155169422
2020,9,155173266
2020,3,155173361
2020,3,155173360
2020,6,155173360
2020,6,155169545
2020,6,155173429
2020,6,155173430
2020,6,155169603
2020,6,155173607
2020,9,155173764
2020,5,155173897
2020,2,155174068
2020,9,155174206
2020,4,151641658
2020,9,154737802
2020,6,154733196
2020,8,154733211
2020,9,154733224
2020,9,154733342
2020,6,154733348
2020,7,154733546
2020,9,154733536
2020,9,154738154
2020,9,154738342
2020,9,154734096
2020,9,154738625
2020,4,154732629
2020,3,154737399
2020,9,154737531
2020,9,154732924
2020,6,154737590
2020,9,154733237
2020,9,154733366
2020,6,154738024
2020,9,154738035
2020,9,154738089
2020,9,154738359
2020,9,154738544
2020,9,154738642
2020,9,154738650
2020,6,154734181
2020,6,153793405
2020,6,153788501
2020,6,153788502
2020,9,153789159
2020,2,154109776
2020,9,154109805
2020,9,154105942
2020,6,154110042
2020,6,163646068
2020,9,158451340
2020,9,158449470
2020,6,158451583
2020,9,158449775
2020,9,158449829
2020,3,158450085
2020,6,158450085
2020,6,158450101
2020,6,158450100
2020,9,158452656
2020,9,158450596
2020,6,160788546
2020,2,160791674
2020,9,160791720
2020,6,160791763
2020,6,158450099
2020,7,158452207
2020,7,158452206
2020,3,158452247
2020,3,158450383
2020,9,158450441
2020,6,158452909
2020,9,158450653
2020,9,158453049
2020,6,158449059
2020,5,158445997
2020,7,158446074
2020,6,158446074
2020,4,158449235
2020,9,158449325
2020,3,158451328
2020,3,158449367
2020,6,158449367
2020,6,158451580
2020,9,158449816
2020,9,158450168
2020,9,158452914
2020,9,158444724
2020,9,158448432
2020,9,158448537
2020,9,158448567
2020,6,158445567
2020,6,158449018
2020,6,158449092
2020,9,158451248
2020,6,158449684
2020,7,158449692
2020,6,158449766
2020,9,158452054
2020,3,158450040
2020,6,158450040
2020,6,158450039
2020,3,158450039
2020,6,158450068
2020,9,158452647
2020,9,158452657
2020,6,158453029
2020,8,158444709
2020,6,158444709
2020,3,158444810
2020,6,158448189
2020,6,158445231
2020,6,158445236
2020,6,158448387
2020,3,158448402
2020,6,158448402
2020,7,158448402
2020,6,158445269
2020,6,158448427
2020,9,158445437
2020,9,158445440
2020,9,158448596
2020,9,158445801
2020,5,158445807
2020,1,158449942
2020,9,158449980
2020,9,158452047
2020,6,158452109
2020,6,158452145
2020,6,158452154
2020,9,158452235
2020,9,163649041
2020,9,158447717
2020,9,158444548
2020,5,158444685
2020,6,158444716
2020,6,158444718
2020,9,158447935
2020,6,158448001
2020,6,158448004
2020,9,158445048
2020,6,158445232
2020,7,158448431
2020,9,158448539
2020,9,158448541
2020,9,158448556
2020,6,158445446
2020,9,158448628
2020,9,158448651
2020,7,158445690
2020,6,158445691
2020,9,158448954
2020,9,158449017
2020,9,158445976
2020,9,158449084
2020,9,158449153
2020,9,158449167
2020,9,158451358
2020,9,158451357
2020,9,158451392
2020,9,158449424
2020,6,158451588
2020,7,158449972
2020,9,158452088
2020,9,158450237
2020,6,158444533
2020,6,158447988
2020,6,158448300
2020,9,158448551
2020,9,158448935
2020,9,158445848
2020,3,158445986
2020,3,158449115
2020,6,158446111
2020,9,158446117
2020,6,158449207
2020,3,158449207
2020,9,158451339
2020,6,158451403
2020,7,158451402
2020,9,158451438
2020,6,158449460
2020,6,158449594
2020,9,158449679
2020,6,158449688
2020,3,158449694
2020,6,158449693
2020,9,158451819
2020,4,158449937
2020,6,158449964
2020,6,158450086
2020,6,158450084
2020,6,158452205
2020,9,158452655
2020,6,158447911
2020,3,158444824
2020,6,158445406
2020,3,158445408
2020,6,158448653
2020,9,158448912
2020,8,158449969
2020,9,158450081
2020,6,158450090
2020,6,158452166
2020,6,158452176
2020,9,158450279
2020,6,158450380
2020,8,158450382
2020,6,158449067
2020,6,158449068
2020,3,158449146
2020,6,158449146
2020,7,158449146
2020,1,158449147
2020,3,158449147
2020,6,158449147
2020,9,158446113
2020,9,158449377
2020,8,158449423
2020,6,158449548
2020,3,158449548
2020,6,158449546
2020,6,158451579
2020,7,158451579
2020,6,158451615
2020,1,158449795
2020,6,158449971
2020,9,158450015
2020,9,158452046
2020,6,158452143
2020,6,158452144
2020,9,158452203
2020,9,158452225
2020,6,158450378
2020,6,158453057
2020,6,158447909
2020,9,158447955
2020,6,158445311
2020,9,158448543
2020,9,158448560
2020,2,158445652
2020,6,158444547
2020,3,158444712
2020,9,158448005
2020,6,158448010
2020,3,158448011
2020,6,158448410
2020,6,158445701
2020,6,158447739
2020,9,158444699
2020,6,158445264
2020,9,158445493
2020,6,158448630
2020,6,158449012
2020,2,158449012
2020,3,158446037
2020,6,158446036
2020,10,158449569
2020,6,158451581
2020,6,158451582
2020,6,158449704
2020,6,158444541
2020,6,158444684
2020,9,158445076
2020,6,158445219
2020,6,158448472
2020,9,158448535
2020,9,158445415
2020,9,158445471
2020,9,158448619
2020,6,158448661
2020,6,158448660
2020,6,158445526
2020,6,158445525
2020,6,158448662
2020,3,158445535
2020,6,158448667
2020,6,158448666
2020,6,158448668
2020,6,158445656
2020,7,158445656
2020,6,158445657
2020,9,158445692
2020,6,158445754
2020,6,158449016
2020,6,158446028
2020,7,158446028
2020,7,158449611
2020,6,158449611
2020,6,158449612
2020,5,158451624
2020,8,158449736
2020,3,158444722
2020,6,158448393
2020,9,158448956
2020,6,158449066
2020,6,158449065
2020,7,158449065
2020,8,158446008
2020,6,158446008
2020,9,158449880
2020,6,158450024
2020,6,158450133
2020,9,158450234
2020,9,158452597
2020,3,158444543
2020,6,158444543
2020,7,158444543
2020,3,158447917
2020,9,158444749
2020,9,158447983
2020,4,158448097
2020,6,158445213
2020,6,158445275
2020,6,158448424
2020,6,158448794
2020,9,158448987
2020,3,158445979
2020,9,158446005
2020,5,158446075
2020,6,158449202
2020,6,158449608
2020,3,158449608
2020,6,158451587
2020,3,158449682
2020,3,158451996
2020,9,158449988
2020,6,158450014
2020,6,158452169
2020,9,158452324
2020,9,158450298
2020,9,158447774
2020,9,158447899
2020,9,158447912
2020,9,158445095
2020,8,158448854
2020,9,158448853
2020,6,158445778
2020,6,158445779
2020,9,158445840
2020,9,158445851
2020,9,158449088
2020,9,158449104
2020,8,158449151
2020,2,158446159
2020,9,158449370
2020,6,158449681
2020,9,158449691
2020,9,158451728
2020,6,158444707
2020,6,158444706
2020,6,158444717
2020,6,158445251
2020,6,158445259
2020,6,158445260
2020,3,158445312
2020,9,158448486
2020,9,158445431
2020,9,158448590
2020,6,158445533
2020,6,158445530
2020,3,158445531
2020,7,158449021
2020,9,158445925
2020,8,158446000
2020,7,158446139
2020,6,158449232
2020,6,158449254
2020,9,158451215
2020,6,158449369
2020,6,158451621
2020,6,158449701
2020,6,158449702
2020,6,158444535
2020,9,158447896
2020,3,158445161
2020,6,158445161
2020,6,158448406
2020,6,158445252
2020,6,158445783
2020,9,158449074
2020,6,158446068
2020,9,158449331
2020,6,158449332
2020,3,158451388
2020,6,158449697
2020,6,158449698
2020,9,158449826
2020,9,158450001
2020,3,158452030
2020,3,158452032
2020,3,158452031
2020,3,158452151
2020,9,158452401
2020,9,158444689
2020,9,158445031
2020,6,158448396
2020,3,158448422
2020,6,158448422
2020,6,158448458
2020,9,158445410
2020,3,158448678
2020,8,158449062
2020,1,158449085
2020,6,158446003
2020,6,158449105
2020,9,158449225
2020,7,158449371
2020,9,158451394
2020,6,158449466
2020,7,158449734
2020,6,158449734
2020,9,158449774
2020,9,158446048
2020,6,158451337
2020,6,158451338
2020,9,158451346
2020,6,158449841
2020,3,158449973
2020,6,158452097
2020,6,158450042
2020,6,158452153
2020,2,158450646
2020,6,160254558
2020,9,160255584
2020,9,160255597
2020,9,160255532
2020,6,160255543
2020,8,160255555
2020,4,160255807
2020,9,160255907
2020,6,160254478
2020,3,160260261
2020,6,160260261
2020,7,160260261
2020,6,160260409
2020,7,160260409
2020,6,160255073
2020,6,160255079
2020,7,160255079
2020,6,160255103
2020,6,160255119
2020,6,160255144
2020,6,160260435
2020,3,160255150
2020,3,160255152
2020,8,160255166
2020,3,160255172
2020,6,160255172
2020,7,160255172
2020,6,160255191
2020,6,160255280
2020,6,160260504
2020,4,160260664
2020,9,160255833
2020,9,160256125
2020,9,160261191
2020,6,160255539
2020,6,160255553
2020,9,160255739
2020,9,160255765
2020,4,160255801
2020,4,160255806
2020,9,160255946
2020,9,160256005
2020,9,160256028
2020,6,160261292
2020,2,160261619
2020,9,160261650
2020,9,160254617
2020,9,160254843
2020,6,160254919
2020,9,160260386
2020,7,160255081
2020,6,160255081
2020,6,160260415
2020,6,160255132
2020,6,160255133
2020,6,160255134
2020,6,160255153
2020,6,160255151
2020,6,160255171
2020,6,160255169
2020,6,160255309
2020,9,160255319
2020,6,160261206
2020,6,160261207
2020,3,160261243
2020,6,160255546
2020,1,160255611
2020,3,160255651
2020,9,160255749
2020,9,160261187
2020,3,160261232
2020,9,160261366
2020,2,160261622
2020,10,159985668
2020,9,159990662
2020,9,159985685
2020,9,159985746
2020,9,159985788
2020,9,159985830
2020,9,159985842
2020,9,159985863
2020,6,159985870
2020,9,159985876
2020,6,159985919
2020,9,159986059
2020,9,159991181
2020,9,159986094
2020,9,159986126
2020,9,159986130
2020,10,159991266
2020,9,159991424
2020,9,159991455
2020,9,159991493
2020,9,159991585
2020,9,159991638
2020,2,159991988
2020,6,159996561
2020,6,159996560
2020,9,159992344
2020,6,160255536
2020,6,160255535
2020,7,160255535
2020,9,160255770
2020,9,160255955
2020,9,160256065
2020,3,160260792
2020,9,160256154
2020,2,158971205
2020,9,158452006
2020,6,158451959
2020,6,158452158
2020,6,158452157
2020,7,158452201
2020,9,158452319
2020,9,158452365
2020,9,160791686
2020,6,160791756
2020,6,158445234
2020,7,158445234
2020,6,158445303
2020,6,158445528
2020,6,158445675
2020,6,158445676
2020,6,158445762
2020,9,159824111
2020,9,159824302
2020,2,159824347
2020,9,159827165
2020,9,159827518
2020,9,159827743
2020,9,159824653
2020,9,159824662
2020,9,159827797
2020,6,160791757
2020,6,159826249
2020,6,159826250
2020,9,159826268
2020,7,159823900
2020,9,159823924
2020,9,159824071
2020,9,159826691
2020,9,159826819
2020,9,159826926
2020,9,159826943
2020,9,159827146
2020,9,159827668
2020,9,159824674
2020,6,159827824
2020,9,159827862
2020,9,158445073
2020,6,158445273
2020,6,158448456
2020,6,158445308
2020,6,158445310
2020,6,158448462
2020,9,158445453
2020,6,158448605
2020,9,158445741
2020,6,158444832
2020,3,158444531
2020,7,158447996
2020,8,158444832
2020,9,158448414
2020,6,158445304
2020,3,158448617
2020,9,158448654
2020,5,158445693
2020,6,158448807
2020,6,158448808
2020,9,158445823
2020,6,158448933
2020,2,158449934
2020,6,158449967
2020,9,158452015
2020,6,158452136
2020,6,158450265
2020,6,158450581
2020,6,158450579
2020,9,158452939
2020,9,159823613
2020,9,159826327
2020,6,159826339
2020,9,159823756
2020,9,159826447
2020,9,159826459
2020,9,159823842
2020,9,159823865
2020,6,159826495
2020,6,159823945
2020,9,159826641
2020,9,159824075
2020,9,159824082
2020,9,159826720
2020,9,159824201
2020,9,159827056
2020,6,159824335
2020,6,159824507
2020,9,159827520
2020,6,159827766
2020,9,159827821
2020,9,159827864
2020,3,158444715
2020,6,158444715
2020,6,158444758
2020,6,158444759
2020,1,158448180
2020,6,158445400
2020,6,158445420
2020,6,158445419
2020,9,158445494
2020,9,158448669
2020,9,158445596
2020,7,158445703
2020,8,158445766
2020,6,158447886
2020,9,158444698
2020,6,158444812
2020,3,158447995
2020,6,159826267
2020,9,159826270
2020,8,159826319
2020,9,159826335
2020,9,159826380
2020,9,159823784
2020,9,159826462
2020,9,159826497
2020,9,159823943
2020,6,159824035
2020,9,159826705
2020,8,159826979
2020,6,159827049
2020,6,159827188
2020,9,159824388
2020,6,159827317
2020,6,159827345
2020,6,159824576
2020,9,159827657
2020,9,159824692
2020,6,159824705
2020,6,159824714
2020,6,158444720
2020,3,158444721
2020,3,158444829
2020,9,158445046
2020,9,158445421
2020,9,158445477
2020,9,158445480
2020,6,158445534
2020,6,158445536
2020,6,158445537
2020,9,158445800
2020,9,158448909
2020,6,158451948
2020,9,158450078
2020,6,158452171
2020,8,158450634
2020,3,158451984
2020,6,158451984
2020,7,158451984
2020,9,158452128
2020,9,158450092
2020,8,158452210
2020,9,158452224
2020,9,158450167
2020,6,158450503
2020,6,159826220
2020,9,159826235
2020,9,159826243
2020,9,159826303
2020,6,159826723
2020,6,159824189
2020,9,159826839
2020,9,159826917
2020,6,159827048
2020,8,159827159
2020,6,159827302
2020,6,159827330
2020,9,159824588
2020,9,159827777
2020,6,159824678
2020,6,159827848
2020,9,158445842
2020,6,158445921
2020,6,158445984
2020,6,158449160
2020,6,158446092
2020,9,158451202
2020,6,158451441
2020,9,158449465
2020,9,158451468
2020,9,158451520
2020,6,158449696
2020,9,158451712
2020,9,158451805
2020,6,158452000
2020,6,158452038
2020,3,158452039
2020,6,158452039
2020,6,158452040
2020,9,158450123
2020,9,158452233
2020,6,158450385
2020,6,158452721
2020,9,158453028
2020,6,159826355
2020,6,159826354
2020,9,159823748
2020,6,159826390
2020,9,159826394
2020,9,159826393
2020,9,159826461
2020,9,159826460
2020,9,159826480
2020,9,159826644
2020,9,159826755
2020,9,159826779
2020,9,159824294
2020,9,159827033
2020,9,159827384
2020,2,159824517
2020,9,159824568
2020,9,159827598
2020,9,159827710
2020,9,159827713
2020,9,159827762
2020,9,159827774
2020,9,159827775
2020,9,159827859
2020,6,158446164
2020,6,158451293
2020,9,158451292
2020,4,158451342
2020,6,158449471
2020,5,158451443
2020,9,158451455
2020,9,158451476
2020,9,158451553
2020,9,158451718
2020,6,158451992
2020,6,158451993
2020,9,158452275
