"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,146751991,10,
2020,148908791,10,
2020,146748836,6,
2020,146749089,10,
2020,146966833,2,
2020,149090856,9,
2020,142843798,10,
2020,142843953,9,
2020,142744764,1,
2020,147277618,9,
2020,147277634,10,
2020,147541319,10,
2020,142016803,10,
2020,144666062,10,
2020,146870379,6,
2020,146870379,1,
2020,143569045,1,
2020,144803120,9,
2020,143587647,2,
2020,141586071,1,
2020,144440973,10,
2020,143567503,10,
2020,146764398,8,
2020,148285356,9,
2020,148058693,9,
2020,148058696,9,
2020,143603484,1,
2020,146735746,1,
2020,146757169,10,
2020,146800310,1,
2020,142063748,1,
2020,144303487,10,
2020,142202185,1,
2020,142774017,1,
2020,142051292,1,
2020,146800797,10,
2020,142363293,10,
2020,141963525,9,
2020,146785407,6,
2020,144282309,10,
2020,143626239,1,
2020,146777561,1,
2020,146768867,1,
2020,146958079,9,
2020,146755019,10,
2020,146759246,1,
2020,146769479,1,
2020,146756927,10,
2020,146883052,6,
2020,146883052,1,
2020,137353587,10,
2020,137268501,1,
2020,135494660,1,
2020,143576442,1,
2020,135094752,10,
2020,135215277,10,
2020,135194141,1,
2020,144442919,10,
2020,144443258,1,
2020,137353750,9,
2020,137608915,1,
2020,137609032,10,
2020,136632580,10,
2020,140193397,10,
2020,135312004,1,
2020,142357905,10,
2020,140193377,2,
2020,139880789,10,
2020,135140730,1,
2020,140685035,10,
2020,144123134,6,
2020,144123510,1,
2020,140165129,10,
2020,143576305,4,
2020,143576652,10,
2020,137269063,1,
2020,135837991,10,
2020,136759336,9,
2020,136967411,10,
2020,137573031,10,
2020,137573802,10,
2020,140189362,1,
2020,137269981,1,
2020,135608131,10,
2020,143586820,10,
2020,143023273,10,
2020,143579825,1,
2020,143586840,10,
2020,143567787,3,
2020,146959836,9,
2020,146960069,10,
2020,139790003,1,
2020,132574439,9,
2020,139790070,10,
2020,142686927,10,
2020,139884842,6,
2020,133925232,1,
2020,134450175,8,
2020,139792053,10,
2020,142018539,9,
2020,142729817,10,
2020,142730319,1,
2020,142730319,6,
2020,140151547,6,
2020,140151520,10,
2020,148991673,1,
2020,148991673,8,
2020,140188379,9,
2020,140188787,9,
2020,140221104,9,
2020,140273239,6,
2020,140287974,10,
2020,140374699,10,
2020,140375195,10,
2020,140376908,1,
2020,140381723,1,
2020,140381723,2,
2020,140384201,9,
2020,146941898,9,
2020,148994922,10,
2020,148994921,10,
2020,149282177,10,
2020,146779467,10,
2020,143582738,10,
2020,143603668,1,
2020,143739779,9,
2020,143739757,9,
2020,146963567,6,
2020,146964588,9,
2020,144739614,1,
2020,144986646,10,
2020,148041571,9,
2020,147845820,2,
2020,143583386,1,
2020,143024839,8,
2020,144238728,1,
2020,148691957,1,
2020,148058406,9,
2020,148304843,10,
2020,143630611,1,
2020,144796170,10,
2020,144803451,10,
2020,144803496,10,
2020,144995249,1,
2020,144791699,10,
2020,144793561,10,
2020,144996250,1,
2020,148306245,2,
2020,142004100,6,
2020,144996861,2,
2020,148042159,1,
2020,146956486,1,
2020,143631457,10,
2020,148055337,1,
2020,148291254,10,
2020,148298953,1,
2020,142001523,10,
2020,132984155,10,
2020,133193226,1,
2020,137569842,6,
2020,137571218,10,
2020,133383655,10,
2020,147262103,9,
2020,144243736,6,
2020,144244564,9,
2020,136968682,10,
2020,134713041,9,
2020,141958659,9,
2020,141958947,9,
2020,144985941,9,
2020,142017320,1,
2020,146796124,9,
2020,146766087,1,
2020,142747505,10,
2020,147423539,9,
2020,148990869,1,
2020,148683803,10,
2020,148050555,9,
2020,143022109,10,
2020,143023145,1,
2020,143566192,9,
2020,148052779,4,
2020,144790890,10,
2020,143571229,10,
2020,143614303,1,
2020,143022288,10,
2020,143022792,10,
2020,132975593,6,
2020,135008706,10,
2020,135008992,6,
2020,141604340,1,
2020,146751381,1,
2020,146941542,10,
2020,146780177,1,
2020,147842495,1,
2020,143020322,6,
2020,143020322,1,
2020,148913119,10,
2020,144389224,9,
2020,147827887,10,
2020,144240069,10,
2020,141660774,9,
2020,143566607,1,
2020,144797985,9,
2020,144994899,10,
2020,143570209,9,
2020,144239504,1,
2020,144239688,9,
2020,144242319,1,
2020,144792011,2,
2020,144964742,1,
2020,148905119,2,
2020,141958170,9,
2020,143613378,1,
2020,143740540,1,
2020,143741737,10,
2020,144993797,1,
2020,146872832,10,
2020,146957221,10,
2020,147274483,1,
2020,142725582,10,
2020,144120006,4,
2020,146890961,10,
2020,142046316,1,
2020,140198724,4,
2020,140238534,10,
2020,140238685,10,
2020,140238904,10,
2020,140241187,10,
2020,140238134,10,
2020,140239434,10,
2020,140332676,10,
2020,140344626,10,
2020,140220202,1,
2020,140276433,2,
2020,140285665,1,
2020,140287688,10,
2020,143588956,10,
2020,143589281,1,
2020,140152513,9,
2020,140275187,9,
2020,140276177,1,
2020,140276776,10,
2020,140276876,10,
2020,132494500,1,
2020,133923548,1,
2020,133923590,1,
2020,140291213,1,
2020,140293070,1,
2020,140136107,6,
2020,140136303,10,
2020,134452988,9,
2020,140283650,2,
2020,140361497,6,
2020,140361416,1,
2020,140362693,1,
2020,134407233,10,
2020,135550372,1,
2020,134407123,10,
2020,142191646,9,
2020,135605128,9,
2020,135548609,1,
2020,140684436,10,
2020,135126547,10,
2020,147433398,10,
2020,146807900,1,
2020,148282325,10,
2020,146883781,8,
2020,146883116,1,
2020,143017533,10,
2020,146883606,10,
2020,146867362,10,
2020,146692895,1,
2020,146958557,1,
2020,146784581,10,
2020,146945568,1,
2020,143016718,1,
2020,146945541,10,
2020,146692672,1,
2020,146743505,2,
2020,146787950,10,
2020,146945178,10,
2020,146958822,1,
2020,146887785,9,
2020,146893866,1,
2020,146905025,9,
2020,144779217,9,
2020,144779326,10,
2020,143576895,10,
2020,148937924,2,
2020,141992691,10,
2020,142361505,1,
2020,143626401,10,
2020,142754413,1,
2020,141991747,9,
2020,144281903,10,
2020,143625018,10,
2020,143746685,9,
2020,141992606,6,
2020,143510194,1,
2020,142018800,3,
2020,143626346,9,
2020,142754978,8,
2020,142752340,1,
2020,144668238,1,
2020,142708596,10,
2020,143610230,10,
2020,146755906,9,
2020,146760455,10,
2020,146787325,10,
2020,131681563,10,
2020,140719530,1,
2020,140832439,10,
2020,140836768,2,
2020,133835196,10,
2020,140793637,10,
2020,140730983,10,
2020,140730984,10,
2020,140833145,10,
2020,140837470,1,
2020,140719832,1,
2020,146957711,1,
2020,140717800,10,
2020,140775790,10,
2020,140784411,9,
2020,140718834,1,
2020,140794090,10,
2020,140719678,9,
2020,140704796,10,
2020,140733036,10,
2020,140690355,10,
2020,140689425,3,
2020,140721867,3,
2020,140721867,1,
2020,140737230,10,
2020,140744750,10,
2020,144389185,9,
2020,131681270,9,
2020,143627570,9,
2020,141979606,1,
2020,142841688,10,
2020,144661749,10,
2020,144669136,2,
2020,144753485,1,
2020,146770940,10,
2020,144753430,1,
2020,144757466,9,
2020,146772483,10,
2020,144435455,10,
2020,146906942,2,
2020,146737002,1,
2020,146874533,10,
2020,146960526,6,
2020,142763860,10,
2020,142756419,10,
2020,142059362,10,
2020,148050895,10,
2020,148051264,1,
2020,142042425,1,
2020,142060363,10,
2020,142060732,10,
2020,146786520,10,
2020,146789767,1,
2020,141989448,3,
2020,141239983,9,
2020,142774201,9,
2020,142840694,2,
2020,144747216,9,
2020,146746580,10,
2020,146755598,10,
2020,142042696,9,
2020,142063774,10,
2020,146969682,1,
2020,141599046,10,
2020,146754687,9,
2020,146757435,10,
2020,142839812,10,
2020,143744273,9,
2020,143744647,10,
2020,141995603,1,
2020,148906238,1,
2020,141658205,4,
2020,142747711,10,
2020,142725687,1,
2020,142761343,9,
2020,142746706,6,
2020,142746706,1,
2020,147279940,10,
2020,147279946,10,
2020,140157666,1,
2020,140366392,1,
2020,146947572,10,
2020,146961274,10,
2020,144792811,10,
2020,142054680,10,
2020,141997086,1,
2020,142002868,10,
2020,144986851,2,
2020,148049881,10,
2020,148051966,10,
2020,142046873,1,
2020,142046873,6,
2020,142055022,1,
2020,142068976,10,
2020,141659202,4,
2020,141659201,4,
2020,144442398,1,
2020,132090887,10,
2020,132090883,10,
2020,132108015,9,
2020,131247995,10,
2020,147417464,10,
2020,132492477,10,
2020,131680599,10,
2020,132578596,9,
2020,140729762,1,
2020,144242813,1,
2020,146879831,10,
2020,146940376,10,
2020,142889820,9,
2020,147277622,9,
2020,147507207,1,
2020,148934502,1,
2020,148292585,9,
2020,146739497,9,
2020,142002100,10,
2020,148285149,9,
2020,148305233,10,
2020,148689270,10,
2020,149090657,6,
2020,142025067,10,
2020,148908468,2,
2020,144128332,1,
2020,144739891,1,
2020,146861486,1,
2020,146879520,8,
2020,143020023,9,
2020,143025439,1,
2020,143566352,1,
2020,147423542,10,
2020,143742621,9,
2020,133209780,1,
2020,137260561,9,
2020,132994040,9,
2020,132505837,10,
2020,135532122,1,
2020,133197275,10,
2020,140147842,6,
2020,141097709,10,
2020,141106736,1,
2020,141106791,9,
2020,138809812,2,
2020,140727778,1,
2020,136636074,1,
2020,135491426,8,
2020,135540706,9,
2020,140747916,1,
2020,135317104,10,
2020,135492414,2,
2020,135547935,6,
2020,135417703,10,
2020,136971727,9,
2020,135563383,1,
2020,135829648,3,
2020,135828431,10,
2020,141952731,9,
2020,141965636,6,
2020,136988713,10,
2020,136988739,9,
2020,135314807,9,
2020,135604420,9,
2020,137569812,1,
2020,137591284,9,
2020,135101363,9,
2020,136213000,10,
2020,135314208,9,
2020,137570606,9,
2020,136437273,9,
2020,136437393,10,
2020,135529399,1,
2020,135530085,10,
2020,140777279,10,
2020,140768633,9,
2020,140776257,1,
2020,140813512,10,
2020,140813514,10,
2020,140722674,10,
2020,131682257,6,
2020,131682257,1,
2020,140682076,1,
2020,131707153,8,
2020,140843132,10,
2020,140818928,10,
2020,135051156,10,
2020,140769210,10,
2020,140803377,1,
2020,131680093,10,
2020,140743619,9,
2020,140745924,9,
2020,140753523,1,
2020,140753682,10,
2020,140755160,1,
2020,140785318,9,
2020,140793456,1,
2020,140793961,10,
2020,140795380,1,
2020,140899835,10,
2020,142747093,1,
2020,142747093,8,
2020,140733495,10,
2020,140745657,9,
2020,140747377,10,
2020,140747553,10,
2020,140752995,1,
2020,140846597,8,
2020,140846597,1,
2020,144242169,10,
2020,144242170,10,
2020,144253012,8,
2020,140776505,10,
2020,140798732,1,
2020,144664170,1,
2020,140846528,1,
2020,133212902,2,
2020,133213204,1,
2020,133833724,9,
2020,140363780,10,
2020,140363889,9,
2020,140363891,9,
2020,140364047,10,
2020,140364403,1,
2020,140219239,10,
2020,140084320,10,
2020,134452183,9,
2020,140191577,1,
2020,140778276,1,
2020,135843285,1,
2020,142352839,10,
2020,137166434,4,
2020,137608774,1,
2020,137167621,9,
2020,137355029,1,
2020,147268988,10,
2020,144443910,10,
2020,140355508,1,
2020,144443940,10,
2020,139889825,9,
2020,144444024,9,
2020,139880651,9,
2020,139881326,1,
2020,135493220,9,
2020,137163004,10,
2020,135608332,9,
2020,136639646,1,
2020,134405194,1,
2020,134408518,2,
2020,135568162,9,
2020,136973420,9,
2020,144126013,6,
2020,146945797,6,
2020,146945305,10,
2020,136796961,9,
2020,135534138,10,
2020,135318764,9,
2020,135318992,1,
2020,135553514,10,
2020,135553577,10,
2020,136760490,10,
2020,135494393,10,
2020,136985610,10,
2020,137768021,10,
2020,136980605,10,
2020,135139651,10,
2020,135130162,11,3
2020,135140809,1,
2020,141234051,10,
2020,135126683,10,
2020,135539417,10,
2020,140723723,10,
2020,140723720,10,
2020,140684770,10,
2020,140142062,10,
2020,140160367,10,
2020,140685028,10,
2020,140685093,1,
2020,141598417,1,
2020,135539988,1,
2020,135558940,10,
2020,135683653,9,
2020,135725614,1,
2020,136318864,1,
2020,135531873,9,
2020,137975676,10,
2020,140779315,9,
2020,140812327,9,
2020,140812808,10,
2020,140812812,10,
2020,140838568,10,
2020,140839372,10,
2020,137260431,1,
2020,135550323,1,
2020,138271496,1,
2020,140840290,10,
2020,146744004,2,
2020,140163065,10,
2020,146744004,1,
2020,140165376,6,
2020,146744971,6,
2020,146745500,10,
2020,146745639,10,
2020,135193857,10,
2020,141652583,6,
2020,137573157,10,
2020,139882131,6,
2020,136980280,1,
2020,137162400,1,
2020,149293700,1,
2020,147426348,9,
2020,147426346,10,
2020,147834394,10,
2020,148285919,9,
2020,141585885,1,
2020,146766300,10,
2020,143607288,1,
2020,148835199,9,
2020,148285696,1,
2020,148291596,9,
2020,149281275,10,
2020,147787638,1,
2020,144796445,10,
2020,146697426,1,
2020,146880961,10,
2020,143565763,10,
2020,144441029,1,
2020,147539384,6,
2020,146880267,10,
2020,141586286,10,
2020,141586145,10,
2020,141596988,10,
2020,141997972,1,
2020,148286456,10,
2020,148290560,1,
2020,148908515,10,
2020,142844515,10,
2020,148680111,10,
2020,142768533,2,
2020,143581972,9,
2020,148692673,9,
2020,148993621,1,
2020,144438123,1,
2020,147507065,10,
2020,149101683,1,
2020,143739926,10,
2020,143018879,1,
2020,143566055,9,
2020,144129537,1,
2020,146741793,1,
2020,146742817,4,
2020,143566573,10,
2020,143567482,1,
2020,143027107,9,
2020,143572805,2,
2020,143514337,6,
2020,146703800,1,
2020,146734391,2,
2020,146743165,2,
2020,146754965,6,
2020,146768504,2,
2020,146770782,1,
2020,141992775,10,
2020,146745307,10,
2020,142202120,9,
2020,142042688,10,
2020,142363508,1,
2020,142763769,10,
2020,142839912,9,
2020,142358658,10,
2020,142752994,10,
2020,142752989,10,
2020,143626562,10,
2020,143626615,1,
2020,142728618,9,
2020,144780195,1,
2020,144669746,1,
2020,143624712,1,
2020,146883656,10,
2020,146968569,10,
2020,146736092,1,
2020,146756923,10,
2020,146768591,1,
2020,146756928,10,
2020,146884466,1,
2020,136973645,1,
2020,136654165,1,
2020,136114942,10,
2020,136632344,9,
2020,135140356,6,
2020,135495232,10,
2020,135311707,9,
2020,135194177,4,
2020,140147189,9,
2020,136210094,10,
2020,137173548,1,
2020,135329840,1,
2020,144123434,10,
2020,140727131,9,
2020,143574364,2,
2020,135581243,10,
2020,143015916,1,
2020,137573602,1,
2020,139880925,2,
2020,139888308,10,
2020,135312151,1,
2020,137353914,6,
2020,137162498,10,
2020,137165298,1,
2020,136973209,1,
2020,136974436,2,
2020,136640022,1,
2020,139121326,10,
2020,143567821,10,
2020,143600412,1,
2020,147237223,1,
2020,134454862,10,
2020,146944559,8,
2020,146958836,10,
2020,132493692,10,
2020,133173606,10,
2020,134452659,1,
2020,140167907,10,
2020,140167931,1,
2020,140189684,1,
2020,140367866,1,
2020,133377558,10,
2020,142730180,6,
2020,142730180,1,
2020,146655565,6,
2020,146655649,9,
2020,140152120,1,
2020,134451514,10,
2020,140221889,1,
2020,140136737,9,
2020,149000083,10,
2020,140135479,10,
2020,140136159,10,
2020,140380069,10,
2020,141113019,1,
2020,141971450,10,
2020,141980348,1,
2020,137608727,1,
2020,141970769,1,
2020,137269240,9,
2020,139682401,2,
2020,144443887,9,
2020,144443986,10,
2020,144444020,10,
2020,136115123,1,
2020,135532939,9,
2020,135533114,10,
2020,139880652,8,
2020,139888066,2,
2020,135419039,10,
2020,136655804,9,
2020,137166631,9,
2020,136760301,10,
2020,135140568,10,
2020,135140823,10,
2020,144126461,1,
2020,135104479,1,
2020,135534825,10,
2020,135534014,10,
2020,135310913,1,
2020,135320230,1,
2020,136760911,10,
2020,148889615,9,
2020,148890537,10,
2020,134405518,10,
2020,134407458,10,
2020,134418712,9,
2020,136796175,1,
2020,137268590,1,
2020,135568184,10,
2020,135094839,1,
2020,135018805,1,
2020,136760491,10,
2020,137268408,10,
2020,137767979,10,
2020,135130912,2,
2020,136798821,1,
2020,135129982,10,
2020,135130442,1,
2020,135140635,10,
2020,135140787,10,
2020,135318976,6,
2020,140100827,8,
2020,135102818,1,
2020,135136794,6,
2020,135499163,9,
2020,135099829,1,
2020,135126688,10,
2020,136120588,10,
2020,141234145,9,
2020,140808966,10,
2020,136643804,9,
2020,136636482,10,
2020,135539420,10,
2020,140723722,10,
2020,140702014,10,
2020,140142328,6,
2020,140142792,10,
2020,134405440,10,
2020,142018495,9,
2020,140161378,1,
2020,135108850,1,
2020,140778875,10,
2020,140778878,10,
2020,140779462,10,
2020,140702803,1,
2020,140811159,1,
2020,142883888,10,
2020,135830356,9,
2020,135604580,1,
2020,136791183,1,
2020,136318870,10,
2020,138272775,1,
2020,144386734,1,
2020,137761705,10,
2020,146743919,10,
2020,146745638,10,
2020,137270033,1,
2020,135322001,1,
2020,139795881,1,
2020,148305174,1,
2020,148305288,9,
2020,142747345,10,
2020,148291595,10,
2020,147542721,9,
2020,149290416,1,
2020,149292944,10,
2020,143025483,10,
2020,147538797,1,
2020,144796485,10,
2020,146880838,10,
2020,143603988,1,
2020,147538944,1,
2020,143628403,9,
2020,141658814,10,
2020,148058354,9,
2020,148290257,1,
2020,146727695,9,
2020,143748497,3,
2020,131680634,9,
2020,135051609,1,
2020,140788614,1,
2020,140793785,2,
2020,144420254,9,
2020,148690928,10,
2020,144994147,10,
2020,143570395,1,
2020,144749531,1,
2020,142047406,1,
2020,146877923,9,
2020,146877923,1,
2020,148042166,1,
2020,147438329,1,
2020,146757359,9,
2020,146759775,1,
2020,142060734,1,
2020,142063752,9,
2020,142063753,9,
2020,146737709,10,
2020,146745988,10,
2020,146746030,1,
2020,142751483,10,
2020,142752833,1,
2020,143626494,10,
2020,141963409,1,
2020,141963622,1,
2020,143608418,9,
2020,146776542,10,
2020,146776540,10,
2020,146703047,10,
2020,144435733,10,
2020,144669776,6,
2020,141652009,10,
2020,143627825,9,
2020,146958083,9,
2020,146757765,1,
2020,146791802,9,
2020,136654295,9,
2020,135094414,1,
2020,148280272,10,
2020,139120739,10,
2020,135094731,10,
2020,136638682,10,
2020,135094258,8,
2020,136973003,10,
2020,135094302,10,
2020,140147210,1,
2020,140147210,6,
2020,140166094,9,
2020,136986934,9,
2020,136210029,1,
2020,140163095,10,
2020,136333334,1,
2020,140142791,10,
2020,140167193,9,
2020,139880822,1,
2020,140724477,10,
2020,143557698,1,
2020,143557702,9,
2020,136794956,10,
2020,136795553,1,
2020,140142380,9,
2020,140142403,9,
2020,143586822,10,
2020,144997825,1,
2020,146960310,1,
2020,132510549,1,
2020,139791394,9,
2020,139791394,1,
2020,139792132,10,
2020,139883266,6,
2020,134451271,10,
2020,148296448,10,
2020,148296480,10,
2020,140374467,10,
2020,133377324,6,
2020,142749008,10,
2020,140151519,10,
2020,140156185,9,
2020,134451639,10,
2020,140135804,10,
2020,140192156,1,
2020,149000111,9,
2020,140375987,10,
2020,140376588,1,
2020,140822894,1,
2020,147257398,1,
2020,147257405,1,
2020,148688119,10,
2020,144120205,1,
2020,144119989,10,
2020,148303020,10,
2020,149110201,10,
2020,148692481,9,
2020,144254954,10,
2020,144254955,10,
2020,148057485,2,
2020,144739483,1,
2020,144792546,9,
2020,144987163,1,
2020,148298928,1,
2020,147462242,10,
2020,147541497,1,
2020,147538847,10,
2020,147538898,10,
2020,147538910,1,
2020,147541806,10,
2020,141997588,10,
2020,142355540,9,
2020,143630304,9,
2020,143748948,10,
2020,148069046,10,
2020,148286182,10,
2020,144791210,9,
2020,144792183,1,
2020,144803082,10,
2020,147257114,10,
2020,144993421,10,
2020,144996300,10,
2020,141960234,10,
2020,146882833,1,
2020,144791162,10,
2020,143628971,10,
2020,143605199,6,
2020,148057260,9,
2020,148284716,10,
2020,148834182,2,
2020,146699932,1,
2020,146742768,4,
2020,133390057,1,
2020,133193598,1,
2020,133918168,10,
2020,136435953,10,
2020,144244475,10,
2020,146828453,2,
2020,148683395,9,
2020,144442369,10,
2020,144666762,1,
2020,146740411,1,
2020,142068884,9,
2020,142746500,10,
2020,142844334,1,
2020,142769157,10,
2020,144739858,1,
2020,148988599,4,
2020,148912994,1,
2020,148990832,1,
2020,146748635,10,
2020,146967276,9,
2020,148905703,2,
2020,143565613,10,
2020,143581712,10,
2020,148683873,10,
2020,143025183,8,
2020,143025184,8,
2020,143022565,10,
2020,143582924,1,
2020,143593507,1,
2020,147827558,1,
2020,147827598,6,
2020,135008713,1,
2020,133390729,1,
2020,133815947,1,
2020,148902659,10,
2020,148905019,9,
2020,146780823,10,
2020,146899807,1,
2020,147543080,2,
2020,147849736,10,
2020,149105001,6,
2020,143019573,10,
2020,143584289,1,
2020,144791611,1,
2020,148913118,10,
2020,144239840,10,
2020,141606805,10,
2020,144985778,9,
2020,144794545,10,
2020,144792099,10,
2020,144795446,1,
2020,144967808,10,
2020,144790230,10,
2020,144790294,1,
2020,146872096,9,
2020,146872859,10,
2020,147274423,1,
2020,142725581,10,
2020,141960195,10,
2020,144790333,9,
2020,146697022,9,
2020,146781030,10,
2020,146872547,10,
2020,143606943,1,
2020,141958304,10,
2020,146765129,1,
2020,148052181,10,
2020,141960193,6,
2020,146878969,1,
2020,146882377,10,
2020,144791666,10,
2020,140233653,6,
2020,139876192,9,
2020,139884348,1,
2020,140239960,1,
2020,140231596,1,
2020,140237654,10,
2020,140240482,2,
2020,140240552,1,
2020,140241401,9,
2020,140267805,9,
2020,140278147,10,
2020,140279187,1,
2020,140279983,1,
2020,140282042,1,
2020,140282044,1,
2020,140282701,8,
2020,140285638,9,
2020,143589364,1,
2020,140104881,10,
2020,140267881,9,
2020,140274047,10,
2020,140274680,1,
2020,140293985,6,
2020,140151656,9,
2020,140845733,10,
2020,140362240,10,
2020,140361715,10,
2020,140362575,1,
2020,140362575,6,
2020,140362691,1,
2020,140363053,6,
2020,135548817,9,
2020,140684433,10,
2020,140143285,1,
2020,135499560,10,
2020,135499558,10,
2020,146904693,1,
2020,146807916,9,
2020,146897261,9,
2020,146807210,9,
2020,144437107,1,
2020,144668286,10,
2020,144668595,10,
2020,146760915,9,
2020,146945453,10,
2020,146945460,9,
2020,146875472,10,
2020,146882915,10,
2020,141981185,1,
2020,141989493,10,
2020,149287556,10,
2020,146789109,10,
2020,144779158,1,
2020,146884487,10,
2020,146883537,6,
2020,146883537,1,
2020,143589079,6,
2020,146969797,2,
2020,146885587,10,
2020,146760418,9,
2020,146770707,10,
2020,146775307,9,
2020,144248511,10,
2020,146758694,1,
2020,146948182,1,
2020,146894555,9,
2020,143745014,2,
2020,144779331,10,
2020,143017157,6,
2020,142767149,9,
2020,142773586,10,
2020,142893341,10,
2020,143743465,10,
2020,143743722,9,
2020,142773859,3,
2020,141969591,9,
2020,144248103,10,
2020,143745750,8,
2020,143745750,9,
2020,148905493,1,
2020,148905806,2,
2020,146874256,9,
2020,141990513,9,
2020,141652863,9,
2020,142756530,1,
2020,144670944,9,
2020,135046217,10,
2020,140714517,1,
2020,140714514,1,
2020,140768977,1,
2020,140688881,10,
2020,140719527,10,
2020,140787857,10,
2020,140788014,1,
2020,132094354,10,
2020,140677505,3,
2020,140677505,1,
2020,140688212,10,
2020,140690357,10,
2020,140688800,1,
2020,140689720,1,
2020,140721858,10,
2020,140747268,10,
2020,140739732,10,
2020,140746633,6,
2020,140709234,1,
2020,140813850,10,
2020,142763718,10,
2020,144667934,10,
2020,144743960,9,
2020,142765578,10,
2020,142765682,10,
2020,142059599,9,
2020,142839709,10,
2020,146876045,10,
2020,146960499,8,
2020,144743004,1,
2020,142061446,9,
2020,142198717,1,
2020,142060014,1,
2020,146772293,10,
2020,147431430,10,
2020,148049608,1,
2020,148049661,1,
2020,148050844,1,
2020,148051265,1,
2020,148051285,9,
2020,141981595,1,
2020,148294745,10,
2020,146802302,10,
2020,141989343,1,
2020,142730621,10,
2020,142751367,1,
2020,142756975,1,
2020,142755037,10,
2020,142765717,6,
2020,146746577,10,
2020,146757099,10,
2020,146770115,10,
2020,142020700,9,
2020,146787578,10,
2020,146787577,10,
2020,146800434,10,
2020,143633444,3,
2020,141963394,9,
2020,146757602,10,
2020,146776559,10,
2020,144125869,1,
2020,143614563,1,
2020,141995588,10,
2020,142747706,1,
2020,133151257,10,
2020,142724248,1,
2020,132988349,10,
2020,132990011,10,
2020,142759572,1,
2020,133828403,1,
2020,140136018,9,
2020,140154876,10,
2020,139875325,1,
2020,140280337,1,
2020,148279474,1,
2020,146969457,1,
2020,142017006,10,
2020,142005996,10,
2020,142055085,10,
2020,142888187,10,
2020,142696649,10,
2020,142747211,10,
2020,142035913,6,
2020,132091178,10,
2020,132110960,10,
2020,146954365,1,
2020,146962917,10,
2020,132492489,6,
2020,132492489,1,
2020,140729743,10,
2020,144752790,1,
2020,148692437,1,
2020,144667208,6,
2020,144667208,1,
2020,148681870,1,
2020,148290452,10,
2020,144242519,10,
2020,144242520,10,
2020,148897875,1,
2020,142025066,10,
2020,144292926,10,
2020,144996396,10,
2020,147265073,10,
2020,149290391,10,
2020,146697474,1,
2020,146795157,1,
2020,144997912,9,
2020,143514711,1,
2020,143019824,9,
2020,146826596,10,
2020,143024699,6,
2020,143506605,1,
2020,146957893,1,
2020,141605779,10,
2020,148892218,2,
2020,148892372,10,
2020,148892782,1,
2020,132570055,10,
2020,132987157,10,
2020,132505806,1,
2020,132485995,10,
2020,139795307,10,
2020,147257080,10,
2020,147747703,9,
2020,138809596,6,
2020,136636088,6,
2020,135317465,1,
2020,135433576,1,
2020,136644724,10,
2020,135426623,1,
2020,137168786,1,
2020,137168680,1,
2020,142200464,10,
2020,135108238,2,
2020,135001389,1,
2020,137570171,6,
2020,136121123,10,
2020,138269074,1,
2020,135135523,10,
2020,137570696,1,
2020,135529391,1,
2020,135529400,1,
2020,135530086,10,
2020,141107701,9,
2020,132027303,1,
2020,140768559,8,
2020,140777660,1,
2020,140768634,9,
2020,140784425,10,
2020,140784515,8,
2020,140785041,9,
2020,140705568,10,
2020,132119878,9,
2020,131688007,1,
2020,132988364,10,
2020,132515670,10,
2020,140816641,1,
2020,140817279,1,
2020,140817280,1,
2020,132094236,1,
2020,140787926,1,
2020,140882957,10,
2020,140703680,1,
2020,131679522,1,
2020,131679719,1,
2020,140739932,10,
2020,140746755,1,
2020,140753053,10,
2020,140755167,6,
2020,140787476,9,
2020,140828179,10,
2020,140690694,10,
2020,140734861,10,
2020,146750995,10,
2020,146751013,1,
2020,132107047,9,
2020,142844635,10,
2020,140883393,1,
2020,140800179,10,
2020,140899836,9,
2020,140731060,1,
2020,142757981,1,
2020,142757984,1,
2020,140737114,9,
2020,140738746,8,
2020,140743792,10,
2020,140753883,10,
2020,140829352,1,
2020,140829541,1,
2020,140800117,9,
2020,140828160,1,
2020,134510459,1,
2020,140716063,1,
2020,140716063,9,
2020,135045295,1,
2020,132926725,9,
2020,132025077,1,
2020,140153165,10,
2020,133173228,1,
2020,139789662,1,
2020,140168975,1,
2020,140290463,9,
2020,140291132,9,
2020,140779477,10,
2020,141971446,10,
2020,137164788,1,
2020,137269298,1,
2020,139124412,8,
2020,144443911,10,
2020,144443984,10,
2020,135140586,10,
2020,136758500,10,
2020,137166630,9,
2020,137166633,9,
2020,136760129,1,
2020,136760496,10,
2020,135581058,9,
2020,136760165,10,
2020,135468607,10,
2020,135534386,9,
2020,136981845,9,
2020,139882771,2,
2020,142701668,4,
2020,146943725,10,
2020,136982031,1,
2020,136759522,9,
2020,136981108,10,
2020,137269066,10,
2020,136796728,1,
2020,134519378,1,
2020,135320340,9,
2020,142751700,9,
2020,142751758,1,
2020,140100713,10,
2020,135099495,1,
2020,136643842,1,
2020,136636479,10,
2020,135539415,10,
2020,136436331,1,
2020,140723721,10,
2020,140726450,1,
2020,140726450,6,
2020,140142621,6,
2020,136636386,6,
2020,135499983,2,
2020,142020591,1,
2020,135109743,8,
2020,140671609,10,
2020,140702823,10,
2020,135098786,10,
2020,140808812,1,
2020,140726137,10,
2020,141598677,2,
2020,137976205,1,
2020,135540643,1,
