"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,144276544,4
2020,144276667,5
2020,144276709,5
2020,144276746,5
2020,144276761,4
2020,144986660,4
2020,144987173,5
2020,144987216,5
2020,144987230,5
2020,144987239,5
2020,144995617,5
2020,143742152,4
2020,143742198,4
2020,143742197,5
2020,143742196,5
2020,148692595,5
2020,148692597,4
2020,143748143,4
2020,143748142,4
2020,143748161,5
2020,143748213,4
2020,143748260,5
2020,143748311,5
2020,148692611,5
2020,143748365,5
2020,143748369,5
2020,143748375,5
2020,148692612,4
2020,148692615,5
2020,143748423,5
2020,143748432,5
2020,143748431,4
2020,143748561,5
2020,148692631,5
2020,143748880,5
2020,148692636,3
2020,143749003,4
2020,148692637,5
2020,148692638,4
2020,148692639,5
2020,148692640,5
2020,143749052,5
2020,144996530,4
2020,148692642,4
2020,144240880,4
2020,144240890,6
2020,148692645,5
2020,144240943,4
2020,148692647,4
2020,148692658,4
2020,144241006,4
2020,148692659,4
2020,148692662,4
2020,144241102,4
2020,148692678,2
2020,148692680,4
2020,148692685,4
2020,144241132,4
2020,144241177,5
2020,148692695,5
2020,144996563,5
2020,148692698,5
2020,148692696,5
2020,148692699,5
2020,148692697,5
2020,148692693,5
2020,148692700,6
2020,148692701,4
2020,148698048,5
2020,144420147,5
2020,144420151,5
2020,144420175,5
2020,144420177,4
2020,148692712,5
2020,144420179,4
2020,144420182,5
2020,144420185,8
2020,144420185,1
2020,144420185,2
2020,144420190,5
2020,144420191,5
2020,144420194,5
2020,148692874,5
2020,144996531,5
2020,148692883,5
2020,148692897,5
2020,148697941,5
2020,148698078,4
2020,148692823,5
2020,148698041,4
2020,144994147,5
2020,144994198,4
2020,144994436,4
2020,144994437,5
2020,144994441,5
2020,148692827,6
2020,148692864,4
2020,148692867,4
2020,148692872,4
2020,148692873,4
2020,148698050,4
2020,148698069,5
2020,148698070,5
2020,148698079,6
2020,148698080,4
2020,148698090,4
2020,148698093,4
2020,148698094,5
2020,148698095,4
2020,148698111,5
2020,148698112,5
2020,148698115,5
2020,148698116,5
2020,148698117,4
2020,144994784,5
2020,144994785,4
2020,144994797,4
2020,144994825,4
2020,144994844,4
2020,144996529,5
2020,144996547,5
2020,144996546,5
2020,144996562,5
2020,144996564,5
2020,144996565,5
2020,144996580,5
2020,144996577,5
2020,144996578,5
2020,144996579,5
2020,148698120,6
2020,144996603,6
2020,144996603,2
2020,144996610,4
2020,148698123,3
2020,144996630,4
2020,144996818,4
2020,144996827,5
2020,148698125,5
2020,148698137,5
2020,148698035,4
2020,148698044,5
2020,148698043,5
2020,148698045,5
2020,148698074,4
2020,148698077,5
2020,148698085,4
2020,148698086,5
2020,148698083,4
2020,148698084,4
2020,148698088,4
2020,148698089,5
2020,148698100,5
2020,148698099,5
2020,148698102,5
2020,148698104,5
2020,148698108,5
2020,148698109,5
2020,148698113,5
2020,148698110,5
2020,142356129,4
2020,142197731,5
2020,142203915,4
2020,142356102,5
2020,142197775,5
2020,142356101,4
2020,142197794,5
2020,142197793,5
2020,142203932,4
2020,142203965,4
2020,142203972,5
2020,142203973,5
2020,142356111,5
2020,142356153,4
2020,142356152,4
2020,144388667,4
2020,144388671,8
2020,144388671,4
2020,144388671,2
2020,144388675,4
2020,144388678,4
2020,144388682,5
2020,144388799,4
2020,144388806,4
2020,144388807,4
2020,144388822,5
2020,144388839,5
2020,144388902,4
2020,144388903,5
2020,144388906,4
2020,144388931,5
2020,144388933,5
2020,144388940,5
2020,144388955,4
2020,144388954,4
2020,144388971,5
2020,144388978,4
2020,144389004,5
2020,144389028,4
2020,144389027,5
2020,144432550,4
2020,144432551,4
2020,144439424,5
2020,144439425,5
2020,144439433,5
2020,144439445,5
2020,144439483,5
2020,144439484,5
2020,144439605,4
2020,144739563,5
2020,144739588,5
2020,144739601,4
2020,144739610,5
2020,144739621,4
2020,144739766,5
2020,144739778,4
2020,144739777,4
2020,144739789,5
2020,144739792,5
2020,144749522,4
2020,144749531,5
2020,144663919,5
2020,144664091,5
2020,143570437,5
2020,143570452,5
2020,143570457,1
2020,144276774,4
2020,144276776,4
2020,144276796,4
2020,144276799,4
2020,144276815,5
2020,144276825,5
2020,144276869,5
2020,144277127,4
2020,144277128,4
2020,144277136,5
2020,144277161,4
2020,144277179,5
2020,144277192,4
2020,144277206,4
2020,144277211,4
2020,144277213,5
2020,144277223,5
2020,144277221,5
2020,144277224,5
2020,144277222,5
2020,144277227,5
2020,144277239,4
2020,144277242,5
2020,144277241,5
2020,144277250,5
2020,144277631,5
2020,144308071,4
2020,144308340,4
2020,144308389,5
2020,144308393,5
2020,144308394,5
2020,144308397,6
2020,144308452,5
2020,144308453,5
2020,144308512,5
2020,144308536,4
2020,144388684,4
2020,144388689,5
2020,144388706,4
2020,144388717,5
2020,144388732,5
2020,144388755,5
2020,144388757,4
2020,144388765,5
2020,144388772,5
2020,144388796,5
2020,144388846,4
2020,144388859,4
2020,144388875,5
2020,144388970,1
2020,144388970,4
2020,144388980,4
2020,144388988,6
2020,144388992,5
2020,144389026,5
2020,142203637,5
2020,142203641,4
2020,142368105,5
2020,142368104,5
2020,146727563,4
2020,146727567,4
2020,146727593,4
2020,146727616,5
2020,146737995,4
2020,146738021,5
2020,146738020,5
2020,146738068,5
2020,146739035,4
2020,146739071,4
2020,146739213,4
2020,146739232,4
2020,146739359,4
2020,146739367,4
2020,146739703,5
2020,146739701,5
2020,146739702,5
2020,146739883,5
2020,146739886,4
2020,146740554,4
2020,146740706,4
2020,146740705,4
2020,146740708,4
2020,146740874,5
2020,146740875,5
2020,146740890,4
2020,146740892,4
2020,146741029,5
2020,146741035,4
2020,146741485,5
2020,146741486,5
2020,146741497,5
2020,146741531,5
2020,146741543,4
2020,146741548,5
2020,146741549,4
2020,146741573,5
2020,146741579,5
2020,146741584,5
2020,146741597,5
2020,146741717,5
2020,146741604,5
2020,146741605,5
2020,146741608,4
2020,146741641,5
2020,146741716,5
2020,146741721,5
2020,146741896,5
2020,146741899,5
2020,146741908,4
2020,146741950,5
2020,146741952,5
2020,146741951,5
2020,146741972,4
2020,146742409,4
2020,146742424,5
2020,146742445,6
2020,146742459,4
2020,146742458,5
2020,146742472,4
2020,143570467,5
2020,143570468,5
2020,143570471,5
2020,143570496,4
2020,143570497,4
2020,143570500,4
2020,146742482,3
2020,146742511,4
2020,146742510,4
2020,146742528,5
2020,146742619,5
2020,146742681,5
2020,146742707,5
2020,146742712,4
2020,146749667,5
2020,146742716,4
2020,146742722,6
2020,146742724,4
2020,146742725,5
2020,146742733,5
2020,146742732,5
2020,146742736,5
2020,146748961,4
2020,146742755,4
2020,146742757,4
2020,146742771,5
2020,146742768,6
2020,146742806,4
2020,146742813,4
2020,146742811,4
2020,146742812,4
2020,146742834,4
2020,146742835,5
2020,146742844,5
2020,146742843,5
2020,146742840,5
2020,146742842,5
2020,146742841,5
2020,146742852,5
2020,146742854,4
2020,146742857,4
2020,146747949,5
2020,146747968,4
2020,146747970,5
2020,146747981,5
2020,146747984,4
2020,146747987,5
2020,146747990,4
2020,146749042,4
2020,146749132,4
2020,146747999,5
2020,146749136,4
2020,146748016,4
2020,146748030,5
2020,146748051,4
2020,146748062,4
2020,146748097,4
2020,146748107,4
2020,146748110,3
2020,146748140,4
2020,146748147,5
2020,146748149,4
2020,146748256,4
2020,146748262,6
2020,146749138,4
2020,146748337,5
2020,146748336,5
2020,146749154,5
2020,146749156,5
2020,146748403,4
2020,146748535,4
2020,146748634,4
2020,146748635,5
2020,146748633,6
2020,146748632,5
2020,146748721,4
2020,146748722,5
2020,146749157,6
2020,146749173,5
2020,146749176,5
2020,146749177,5
2020,146749192,5
2020,146749193,5
2020,146749228,4
2020,146749241,5
2020,146749242,4
2020,146748761,5
2020,146748760,5
2020,146749246,4
2020,146749245,4
2020,146749252,5
2020,146748861,5
2020,146748863,5
2020,146749256,5
2020,146749255,5
2020,146748943,4
2020,146748942,5
2020,146748944,6
2020,146748950,4
2020,146748955,6
2020,146748957,5
2020,146748962,4
2020,146748963,4
2020,146748974,4
2020,146748973,4
2020,146748976,5
2020,146748975,5
2020,146748981,6
2020,146748982,5
2020,146748987,2
2020,146748988,6
2020,146749008,5
2020,146749257,5
2020,146749297,4
2020,146749312,4
2020,146749339,5
2020,146749354,5
2020,146749355,5
2020,146749365,6
2020,146749366,4
2020,146749373,4
2020,146749391,4
2020,146749396,5
2020,146749397,5
2020,146749415,5
2020,146749417,4
2020,146749440,5
2020,146749452,5
2020,146749466,2
2020,146749475,5
2020,146749474,5
2020,146749482,4
2020,146749507,6
2020,146749508,5
2020,146749528,5
2020,146749529,4
2020,146749640,4
2020,146749663,4
2020,146749669,4
2020,146749670,5
2020,146749671,5
2020,144276453,5
2020,143748909,4
2020,144438318,5
2020,144438319,5
2020,144276444,5
2020,144276452,5
2020,144276459,4
2020,144276467,5
2020,144276471,5
2020,144276482,5
2020,144276507,5
2020,144276532,4
2020,144276534,5
2020,144276533,5
2020,144292925,5
2020,144292926,5
2020,144308103,4
2020,144308198,4
2020,144308202,5
2020,144308510,4
2020,144308534,4
2020,144798096,4
2020,144308576,5
2020,144308592,5
2020,144798103,5
2020,144308614,5
2020,144308613,5
2020,144308646,5
2020,144308647,4
2020,144438320,5
2020,144438321,5
2020,144798084,5
2020,144798129,5
2020,144740275,5
2020,144798191,4
2020,146750010,5
2020,146750018,2
2020,146750186,5
2020,144439420,4
2020,144439423,4
2020,144439841,3
2020,144439840,5
2020,144439864,5
2020,146750187,5
2020,146750188,5
2020,146750201,4
2020,146750210,5
2020,146750211,5
2020,146750254,5
2020,144749187,5
2020,144749186,5
2020,144749261,4
2020,144749266,4
2020,144749267,4
2020,144749273,5
2020,146750259,5
2020,146750261,4
2020,146750262,5
2020,146749852,5
2020,146749853,5
2020,146749876,5
2020,146750267,5
2020,146750268,4
2020,146750272,5
2020,146750273,4
2020,146750276,4
2020,146750275,4
2020,146750282,5
2020,146750281,5
2020,146750288,5
2020,146750294,5
2020,146750293,4
2020,146750296,4
2020,146750300,4
2020,146750301,4
2020,146750304,4
2020,146750305,4
2020,146750313,5
2020,146750378,4
2020,146750377,4
2020,146750385,4
2020,146750394,4
2020,146750395,4
2020,146750415,5
2020,146750424,5
2020,146750461,5
2020,146750475,5
2020,146750512,4
2020,146750549,5
2020,146750550,5
2020,146750556,4
2020,146750569,4
2020,146750615,5
2020,146750624,5
2020,146750627,5
2020,146750632,5
2020,146750633,5
2020,146750644,4
2020,146750650,5
2020,146750649,5
2020,146750669,5
2020,146750668,5
2020,146750670,4
2020,146750684,5
2020,146750705,5
2020,146750889,4
2020,146750891,5
2020,146750893,5
2020,146750896,4
2020,146750897,4
2020,146750901,4
2020,146750900,4
2020,146750902,4
2020,146750903,5
2020,146750904,4
2020,146750906,4
2020,146750911,5
2020,146750995,5
2020,146750997,5
2020,146750994,5
2020,146750996,5
2020,146750998,5
2020,146751004,5
2020,146751003,5
2020,146751012,5
2020,146751013,4
2020,146751085,4
2020,146751086,4
2020,146751093,5
2020,146751095,4
2020,146751101,4
2020,146751186,4
2020,146751193,5
2020,146751201,5
2020,146751210,5
2020,146751215,4
2020,146751214,5
2020,146751262,5
2020,146751274,4
2020,146751296,5
2020,144665786,4
2020,144752608,4
2020,144665785,5
2020,144665789,4
2020,140361641,4
2020,140361667,5
2020,140361898,4
2020,140361689,5
2020,140361701,4
2020,140363107,4
2020,140361732,5
2020,140361747,4
2020,140361809,5
2020,140361813,5
2020,140361864,5
2020,140361868,4
2020,140361885,5
2020,140361895,5
2020,140361914,4
2020,140363111,4
2020,140361932,2
2020,131684553,5
2020,140361964,4
2020,131684554,4
2020,131684556,5
2020,140361970,5
2020,140362007,5
2020,140363119,4
2020,140362170,4
2020,140362189,5
2020,140362223,4
2020,131684567,5
2020,131684572,4
2020,140362232,5
2020,140362234,3
2020,140362247,4
2020,140362251,4
2020,140362261,4
2020,140362262,5
2020,140362266,5
2020,140362268,5
2020,140362267,5
2020,140362278,5
2020,140362308,5
2020,140363167,3
2020,140363174,5
2020,140363242,5
2020,140363258,4
2020,140363696,5
2020,140363700,5
2020,140363721,5
2020,140363720,5
2020,140363729,5
2020,140363733,5
2020,140363732,5
2020,140363738,4
2020,140363761,5
2020,140363949,4
2020,140363953,5
2020,140363952,5
2020,140364030,5
2020,140364259,4
2020,140364285,5
2020,140364385,5
2020,140364389,4
2020,140364744,4
2020,140364744,2
2020,140364769,4
2020,140364782,5
2020,140364830,4
2020,140364973,5
2020,140364972,5
2020,140364977,5
2020,140364997,4
2020,140365005,4
2020,140365011,4
2020,140365012,4
2020,132110263,4
2020,132110267,4
2020,132110270,4
2020,132110277,4
2020,132110277,3
2020,132110278,4
2020,132110280,4
2020,132110282,5
2020,140188396,5
2020,140188398,5
2020,140188434,4
2020,140188444,5
2020,140188451,5
2020,140188458,4
2020,140188461,4
2020,140188491,4
2020,140188495,4
2020,140188503,4
2020,140188507,5
2020,140188632,5
2020,140188654,4
2020,140188672,4
2020,140188675,4
2020,140188677,4
2020,140188684,4
2020,132109197,5
2020,132109219,4
2020,132109228,4
2020,132109240,5
2020,132109241,5
2020,132109251,3
2020,132109251,2
2020,132109272,4
2020,132109273,4
2020,132109283,5
2020,132109289,5
2020,131685593,4
2020,131685619,4
2020,132975594,4
2020,132975613,5
2020,132975621,4
2020,132975636,5
2020,132975648,5
2020,132975650,4
2020,132975659,5
2020,132975681,5
2020,132975689,4
2020,132975700,5
2020,132976058,4
2020,132976064,5
2020,131715673,5
2020,131715707,5
2020,131715717,4
2020,131715727,4
2020,131715750,5
2020,131715751,5
2020,131715757,3
2020,131715757,4
2020,131715757,2
2020,140835281,1
2020,140835281,4
2020,140835285,4
2020,140835301,5
2020,140835381,4
2020,140835539,5
2020,140835643,4
2020,140835653,5
2020,140835683,4
2020,140835685,4
2020,140835686,4
2020,140835692,4
2020,140835712,4
2020,140835724,4
2020,140835736,4
2020,140835744,5
2020,140835750,4
2020,140835751,5
2020,140835759,4
2020,140835784,5
2020,140835788,4
2020,140835790,4
2020,140835791,4
2020,140835792,4
2020,140835839,4
2020,140835890,5
2020,140835901,4
2020,140835917,5
2020,140835921,4
2020,140835944,4
2020,140835955,5
2020,140835960,5
2020,140835971,4
2020,140835997,5
2020,140836000,4
2020,140836006,4
2020,142759917,4
2020,142768061,4
2020,142768066,5
2020,142768067,4
2020,142768069,5
2020,142768070,4
2020,142768091,4
2020,142768240,4
2020,142768250,4
2020,142768265,5
2020,142768313,4
2020,142724271,5
2020,142724318,4
2020,142724317,5
2020,142724321,5
2020,142759530,5
2020,142725723,5
2020,142726125,5
2020,142726128,5
2020,142726133,5
2020,142726136,4
2020,142746210,2
2020,142761343,5
2020,142726324,4
2020,142726325,4
2020,142726334,4
2020,142746170,4
2020,142761342,4
2020,142746201,5
2020,142746250,5
2020,142746281,4
2020,144254239,4
2020,144255127,5
2020,144255126,5
2020,144255132,5
2020,144255135,5
2020,144255141,5
2020,144255145,5
2020,131814701,5
2020,131814702,4
2020,131814720,5
2020,147230090,5
2020,131686625,4
2020,131686631,5
2020,131686666,5
2020,131686667,5
2020,131686673,4
2020,131686677,5
2020,131686815,4
2020,131686816,5
2020,148267415,5
2020,148267732,5
2020,148267821,4
2020,148267881,4
2020,148267901,1
2020,148267901,8
2020,148267901,2
2020,148284549,5
2020,148285026,5
2020,148285048,4
2020,148285098,5
2020,148285105,5
2020,148285134,5
2020,148286165,5
2020,148286166,5
2020,148286167,5
2020,148286171,5
2020,148286185,5
2020,148286176,5
2020,148286184,5
2020,148286178,5
2020,148286172,5
2020,148286186,5
2020,148286177,5
2020,148286183,5
2020,148286181,5
2020,148286170,5
2020,148286182,5
2020,148286229,5
2020,148286251,4
2020,148286250,4
2020,148286255,5
2020,148286268,4
2020,148286280,4
2020,148286283,4
2020,148286290,4
2020,148286293,4
2020,148286300,4
2020,148286306,5
2020,148286308,5
2020,148286312,5
2020,148286311,5
2020,148286341,5
2020,148286424,5
2020,148286443,5
2020,148286449,5
2020,148286498,5
2020,148286497,5
2020,148286521,4
2020,148286532,5
2020,148286536,5
2020,148286541,4
2020,148286542,4
2020,148286543,4
2020,148286544,4
2020,148286545,4
2020,148286552,5
2020,148286553,5
2020,148286560,4
2020,148286564,5
2020,136115448,4
2020,132975090,4
2020,132975427,4
2020,132975428,4
2020,132975432,4
2020,132975433,5
2020,132975443,4
2020,132975454,4
2020,132975454,8
2020,132975476,5
2020,132975483,5
2020,132975484,4
2020,132975489,4
2020,132975488,5
2020,132975582,5
2020,132975593,4
2020,132975714,5
2020,131908057,5
2020,131908056,5
2020,131908239,5
2020,131908278,5
2020,131908314,4
2020,133830009,4
2020,133830288,4
2020,133830311,4
2020,133830316,8
2020,133830316,4
2020,133830334,4
2020,133830377,4
2020,133830381,4
2020,133830421,4
2020,133830460,5
2020,133830461,5
2020,133830477,4
2020,133830497,4
2020,133830504,5
2020,133830508,5
2020,133830511,5
2020,133830535,4
2020,133830550,5
2020,133830801,5
2020,133830800,4
2020,133830804,5
2020,133830830,5
2020,133830840,5
2020,133830851,4
2020,133830854,5
2020,133830860,5
2020,133830869,5
2020,133830886,5
2020,133830884,5
2020,133830885,5
2020,133830887,5
2020,133830899,4
2020,133830905,5
2020,133830934,4
2020,133830961,4
2020,133830979,5
2020,133830989,5
2020,133830993,4
2020,133831006,5
2020,133831124,5
2020,133831141,5
2020,133831147,5
2020,131685598,5
2020,133831149,4
2020,131685603,4
2020,131685604,5
2020,131685638,5
2020,131685614,5
2020,131685613,5
2020,133831349,4
2020,133831375,5
2020,131686100,4
2020,131686114,4
2020,131686116,4
2020,131686120,5
2020,133831374,5
2020,131686162,5
2020,133831395,5
2020,132642226,4
2020,132642233,5
2020,132642237,5
2020,132642238,3
2020,132642242,6
2020,132642244,4
2020,132642369,5
2020,132642373,5
2020,132663817,5
2020,132663821,5
2020,132663822,5
2020,132663831,5
2020,132663833,5
2020,132663845,4
2020,132663856,4
2020,132663859,5
2020,132663860,5
2020,132663862,5
2020,132663863,5
2020,140166710,5
2020,140166752,3
2020,140166764,4
2020,140166827,5
2020,140166828,5
2020,140166834,5
2020,140166870,5
2020,140166879,4
2020,140166878,4
2020,140166881,5
2020,140166923,4
2020,140166924,4
2020,140166942,5
2020,140166941,5
2020,140167732,4
2020,140167438,5
2020,140167493,4
2020,140167497,5
2020,140167546,5
2020,140167551,4
2020,140167582,5
2020,140167591,4
2020,140167602,4
2020,140167616,4
2020,140167620,5
2020,140167695,4
2020,140167719,4
2020,140167776,4
2020,140167794,4
2020,140167827,4
2020,140167843,4
2020,140167846,5
2020,140173165,4
2020,140173239,5
2020,140173238,4
2020,140173242,5
2020,140173244,5
2020,140173253,5
2020,140173264,4
2020,140173284,4
2020,140173343,4
2020,140173374,4
2020,140173373,4
2020,140173394,4
2020,140173414,5
2020,140173745,5
2020,140173459,5
2020,140173470,5
2020,140173480,4
2020,140173506,4
2020,140173526,5
2020,140173542,4
2020,140173559,4
2020,140173569,5
2020,140173568,4
2020,140173573,5
2020,140173605,5
2020,140173633,5
2020,140173636,4
2020,140173644,4
2020,140173646,5
2020,140173650,3
2020,140173654,5
2020,140173659,5
2020,140173667,5
2020,140173676,5
2020,140173681,4
2020,140173695,5
2020,140173865,4
2020,140173873,4
2020,140173899,4
2020,135541221,5
2020,135541222,5
2020,135541246,4
2020,135541276,5
2020,135541279,5
2020,135541292,5
2020,135541290,5
2020,135541291,5
2020,135541303,4
2020,135541305,4
2020,135541313,5
2020,135541317,4
2020,135541337,5
2020,135541341,5
2020,135541371,4
2020,135541380,6
2020,135541382,4
2020,135541405,4
2020,135541440,5
2020,146944125,4
2020,146944142,4
2020,146944143,4
2020,146944147,5
2020,146947295,5
2020,146947309,6
2020,146947979,5
2020,146948111,4
2020,146948182,4
2020,146948245,6
2020,146957956,5
2020,146950926,4
2020,146950971,5
2020,146951096,5
2020,146951414,4
2020,146958293,4
2020,146958317,5
2020,146951813,4
2020,146957966,4
2020,146957968,5
2020,146958356,5
2020,146959012,4
2020,146959032,5
2020,146959064,5
2020,146959087,4
2020,146959099,5
2020,146959105,5
2020,146959111,4
2020,146959113,4
2020,146959119,6
2020,146959724,3
2020,146959723,4
2020,146961472,5
2020,146961771,5
2020,146962006,4
2020,146962066,5
2020,146962074,5
2020,146962151,4
2020,146962153,4
2020,146962152,4
2020,146962633,5
2020,146969269,4
2020,146969288,2
2020,146969288,4
2020,146969316,4
2020,146969351,4
2020,146969355,5
2020,146969356,4
2020,146969370,4
2020,146969602,4
2020,146969375,6
2020,146969378,4
2020,146969385,5
2020,146969387,6
2020,146969413,4
2020,146969438,4
2020,146969468,3
2020,146969471,4
2020,146969505,4
2020,146969675,5
2020,146969720,4
2020,131882957,5
2020,131882963,4
2020,131883105,4
2020,131903165,4
2020,131903370,4
2020,140700064,5
2020,140700074,3
2020,140702733,5
2020,140701999,5
2020,140701998,5
2020,140702011,5
2020,140702017,6
2020,140700165,6
2020,140700167,5
2020,140700166,5
2020,140701818,4
2020,140701839,4
2020,140700224,4
2020,140702023,5
2020,140702022,5
2020,140702018,6
2020,140702016,6
2020,140702021,6
2020,140702020,6
2020,140700278,5
2020,140700296,4
2020,140700344,4
2020,140700355,5
2020,140700375,4
2020,140700377,5
2020,140702094,3
2020,140700741,5
2020,140702744,5
2020,140700778,5
2020,140702752,5
2020,140700798,5
2020,140700799,5
2020,140700801,5
2020,140700802,5
2020,140700822,5
2020,140702780,5
2020,140702434,5
2020,140702822,5
2020,140702823,5
2020,140702825,5
2020,140702824,5
2020,140702826,5
2020,140722916,4
2020,140723011,5
2020,135433182,4
2020,135433181,4
2020,135433201,5
2020,135433209,4
2020,135433210,5
2020,135433244,4
2020,135433249,4
2020,135433551,4
2020,135433557,5
2020,135433567,4
2020,135433572,4
2020,135433576,4
2020,135433599,5
2020,135433655,5
2020,135433664,4
2020,135433671,5
2020,135433674,4
2020,135433694,4
2020,135433696,4
2020,135433695,4
2020,135433710,4
2020,135433709,5
2020,135433716,5
2020,135433720,5
2020,135433721,5
2020,135433724,4
2020,135434072,5
2020,135434071,5
