"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,12,157732602,32230309
2020,12,157751037,32262875
2020,3,157732842,32230373
2020,12,157733013,32230400
2020,20,157733172,32230423
2020,12,157733217,32230430
2020,9,157733232,32230432
2020,12,157733239,32230434
2020,12,157734320,32241857
2020,12,157746693,32261887
2020,2,157747995,32262141
2020,2,157747996,32262142
2020,12,157751030,32262872
2020,2,157748302,32262200
2020,10,157751034,32262873
2020,9,157751047,32262876
2020,12,157751051,32262877
2020,3,157751063,32262880
2020,5,157751068,32262881
2020,3,157751092,32262885
2020,3,157751094,32262886
2020,3,157751103,32262887
2020,12,157751105,32262888
2020,3,157887873,32295577
2020,12,157887886,32295580
2020,12,157887892,32295581
2020,12,157887895,32295582
2020,20,157720226,32229830
2020,12,158900105,32588297
2020,12,158900112,32588299
2020,12,158900125,32588302
2020,12,158900129,32588305
2020,12,158900144,32588307
2020,19,157720330,32229851
2020,12,158900163,32588310
2020,12,158900181,32588313
2020,3,158900194,32588315
2020,12,158900204,32588316
2020,10,158900208,32588318
2020,12,158900208,32588317
2020,12,158900220,32588319
2020,12,158900226,32588320
2020,9,158900241,32588322
2020,3,158900246,32588323
2020,12,158900247,32588324
2020,12,158900251,32588327
2020,12,158900255,32588328
2020,3,158900269,32588333
2020,12,158900274,32588335
2020,12,158900276,32588336
2020,12,158900282,32588337
2020,12,158900291,32588338
2020,12,158900588,32588403
2020,12,158900734,32588443
2020,12,158900781,32588448
2020,18,158900790,32588452
2020,3,158185763,32378135
2020,20,156107836,31751362
2020,20,156107901,31751378
2020,12,156107914,31751380
2020,20,156107948,31751393
2020,20,156119172,31763102
2020,12,156119205,31763106
2020,19,156119255,31763120
2020,5,156151568,31764640
2020,3,156341183,31847210
2020,12,156212170,31810326
2020,12,156151728,31764667
2020,3,157779123,32264692
2020,12,157779135,32264697
2020,12,156151752,31764673
2020,3,156212175,31810327
2020,9,156212182,31810332
2020,20,156212190,31810335
2020,12,156212200,31810337
2020,9,156212249,31810343
2020,12,156341191,31847211
2020,20,156212257,31810346
2020,12,156212290,31810349
2020,12,156341238,31847215
2020,12,156341241,31847217
2020,18,156341306,31847226
2020,20,156341311,31847229
2020,12,156341317,31847231
2020,22,156341425,31847248
2020,12,156341497,31847267
2020,2,156341505,31847271
2020,12,156341547,31847281
2020,12,156341635,31847296
2020,3,156341769,31847318
2020,12,157779141,32264698
2020,12,156341811,31847328
2020,11,156341831,31847329
2020,12,156341845,31847331
2020,12,157779177,32264710
2020,12,157779188,32264717
2020,12,157779322,32264768
2020,12,157779329,32264769
2020,12,157779355,32264776
2020,12,157779356,32264777
2020,10,157888269,32295633
2020,20,157888275,32295634
2020,12,157888643,32295708
2020,12,157888646,32295710
2020,12,157888658,32295712
2020,12,157888660,32295713
2020,20,156503531,31892030
2020,20,156503848,31892106
2020,12,157031194,32027064
2020,12,157032145,32027209
2020,12,157032172,32027215
2020,12,157032175,32027216
2020,12,157032233,32027230
2020,12,157032213,32027222
2020,12,157032560,32027285
2020,12,157032516,32027277
2020,12,157032569,32027286
2020,3,157043079,32028750
2020,12,158886108,32587030
2020,12,158886126,32587032
2020,12,158897034,32587177
2020,20,157890179,32302033
2020,3,157890188,32302039
2020,20,157890200,32302045
2020,12,157876110,32295197
2020,12,157876136,32295202
2020,20,157890260,32302061
2020,20,157890263,32302062
2020,12,157890288,32302067
2020,9,157890680,32302169
2020,12,159145738,32667539
2020,12,159145742,32667540
2020,20,159146113,32667649
2020,12,159146115,32667650
2020,12,159151297,32667678
2020,3,159151317,32667683
2020,9,159151341,32667689
2020,12,159151350,32667694
2020,2,159151362,32667698
2020,12,159151391,32667704
2020,18,159151393,32667705
2020,3,159151394,32667706
2020,12,159151396,32667707
2020,12,159151409,32667712
2020,12,159151432,32667719
2020,4,159151439,32667723
2020,3,159151437,32667721
2020,4,159151437,32667722
2020,2,159151480,32667733
2020,19,159151501,32667734
2020,19,159151503,32667735
2020,19,157716878,32229008
2020,10,157716879,32229010
2020,18,157716879,32229009
2020,12,157716881,32229011
2020,20,157716886,32229012
2020,12,157716887,32229013
2020,12,157717577,32229181
2020,12,157717928,32229271
2020,12,157717617,32229191
2020,3,157717620,32229192
2020,18,157717626,32229193
2020,12,157718449,32229418
2020,3,157717929,32229272
2020,10,157717951,32229275
2020,20,157717953,32229276
2020,12,157717956,32229277
2020,12,157717959,32229278
2020,12,157717960,32229279
2020,12,157718244,32229350
2020,12,157717963,32229281
2020,12,157717977,32229284
2020,12,157717990,32229287
2020,12,157718233,32229348
2020,12,157718246,32229351
2020,12,157718428,32229412
2020,10,157718428,32229413
2020,12,157718453,32229421
2020,20,157718458,32229424
2020,12,157718497,32229431
2020,12,157718524,32229443
2020,18,157718528,32229444
2020,18,157718541,32229450
2020,10,157718556,32229455
2020,12,157731561,32230071
2020,12,157731591,32230075
2020,12,157762043,32263056
2020,12,157734567,32241905
2020,12,157734599,32241912
2020,12,157735168,32242024
2020,12,157746698,32261890
2020,22,157748345,32262206
2020,12,157748353,32262209
2020,3,157762045,32263057
2020,3,157762046,32263058
2020,10,157762046,32263059
2020,12,157762046,32263060
2020,12,157776489,32263983
2020,12,157776496,32263987
2020,3,157776521,32263994
2020,12,156506670,31892402
2020,18,156506678,31892406
2020,12,156506681,31892407
2020,12,161033618,33178295
2020,12,161033605,33178294
2020,12,161033643,33178298
2020,12,161033706,33178306
2020,9,161033752,33178309
2020,12,161033872,33178325
2020,12,161033912,33178332
2020,12,161034011,33178344
2020,12,161034058,33178355
2020,3,157875878,32295154
2020,12,157875887,32295158
2020,12,157875909,32295162
2020,20,157875921,32295164
2020,12,157875931,32295166
2020,12,157875957,32295170
2020,20,157875966,32295171
2020,12,157887223,32295458
2020,19,157887231,32295462
2020,20,157887235,32295463
2020,12,161034381,33178410
2020,12,157886286,32295240
2020,12,157886294,32295243
2020,12,161035050,33178533
2020,20,161035899,33178742
2020,12,161035347,33178564
2020,12,161035352,33178566
2020,19,161035365,33178568
2020,12,157888886,32301772
2020,18,157889393,32301852
2020,3,157889411,32301855
2020,3,157888982,32301787
2020,11,157889168,32301824
2020,3,157889012,32301791
2020,3,157889101,32301805
2020,20,157889122,32301810
2020,12,157889136,32301811
2020,18,157889159,32301820
2020,12,157889159,32301819
2020,18,157889163,32301821
2020,12,157889164,32301822
2020,3,157889165,32301823
2020,12,157889191,32301825
2020,10,157889433,32301862
2020,3,157889530,32301897
2020,3,157889529,32301896
2020,12,157889626,32301912
2020,12,157889639,32301916
2020,12,157889653,32301922
2020,12,157889679,32301926
2020,2,157889752,32301935
2020,12,157889764,32301936
2020,3,157889775,32301941
2020,3,157889934,32301966
2020,19,157890010,32301978
2020,20,157890015,32301982
2020,20,157890018,32301983
2020,19,157890025,32301985
2020,20,157890115,32302018
2020,3,157890137,32302023
2020,19,157890141,32302025
2020,20,157890150,32302028
2020,20,157890155,32302029
2020,20,157890158,32302030
2020,20,157890181,32302034
2020,12,157890184,32302036
2020,18,157890184,32302037
2020,20,157890187,32302038
2020,2,157890192,32302041
2020,2,157890196,32302042
2020,20,157890199,32302044
2020,20,157890220,32302051
2020,9,157890231,32302055
2020,18,157890275,32302063
2020,2,157890286,32302065
2020,20,157890295,32302068
2020,10,157890369,32302082
2020,9,157890369,32302083
2020,3,157890417,32302094
2020,20,157890422,32302096
2020,20,157890503,32302114
2020,12,154824577,31384519
2020,4,154824583,31384520
2020,20,154824968,31384592
2020,19,154825250,31384662
2020,20,154825252,31384663
2020,20,154825261,31384664
2020,11,154825262,31384665
2020,12,154825315,31384683
2020,2,154825316,31384684
2020,9,154825323,31384685
2020,12,154825327,31384686
2020,3,154825330,31384688
2020,3,154825684,31384774
2020,12,154825686,31384776
2020,20,154825694,31384780
2020,20,154825773,31384805
2020,12,154825774,31384806
2020,19,154880967,31407270
2020,2,154881017,31407277
2020,22,154881019,31407278
2020,12,154881021,31407279
2020,12,156093951,31754037
2020,11,156093953,31754038
2020,12,156093954,31754039
2020,12,156096856,31754673
2020,12,156096897,31754685
2020,12,156096904,31754688
2020,9,156096904,31754689
2020,3,156096909,31754690
2020,3,156096912,31754693
2020,12,156096912,31754692
2020,12,156096921,31754698
2020,12,156096927,31754700
2020,12,156096935,31754703
2020,12,156097047,31754730
2020,12,156097055,31754731
2020,12,156097059,31754732
2020,3,156097266,31754772
2020,12,156097271,31754775
2020,3,156097275,31754778
2020,3,154981771,31416014
2020,12,152855309,30735890
2020,12,154975449,31415663
2020,3,151842215,30374948
2020,20,151842230,30374951
2020,4,151865711,30382885
2020,4,151865709,30382884
2020,3,154825164,31384635
2020,20,154825953,31384855
2020,20,154825957,31384857
2020,10,151613657,30295532
2020,12,151613667,30295534
2020,12,151613678,30295537
2020,12,151613684,30295538
2020,3,151613698,30295539
2020,10,151613709,30295542
2020,3,151613719,30295544
2020,12,151613724,30295547
2020,12,151613735,30295551
2020,4,163025001,33678627
2020,12,163031988,33678969
2020,4,163032003,33678972
2020,4,163032002,33678971
2020,10,163032011,33678973
2020,12,163032057,33678979
2020,12,163032058,33678980
2020,18,163032111,33678988
2020,3,163032126,33678991
2020,20,163032431,33679040
2020,3,163032432,33679041
2020,12,154825479,31384729
2020,12,154825556,31384744
2020,12,154825565,31384747
2020,20,154825576,31384749
2020,18,154825626,31384758
2020,3,154846538,31384984
2020,3,154846532,31384983
2020,12,154876786,31386298
2020,3,154849078,31385653
2020,12,154849079,31385654
2020,12,154876825,31386307
2020,20,154849024,31385629
2020,20,154849023,31385628
2020,12,154849051,31385642
2020,12,154849052,31385643
2020,20,154849059,31385645
2020,12,154849064,31385648
2020,12,154849069,31385650
2020,20,154849075,31385651
2020,20,154849076,31385652
2020,3,154849181,31385698
2020,12,154876836,31386312
2020,12,154876847,31386318
2020,12,154876851,31386319
2020,3,154878744,31386750
2020,12,154878751,31386751
2020,12,154878781,31386758
2020,18,154878784,31386759
2020,10,154878793,31386761
2020,12,154878062,31386590
2020,9,154878069,31386591
2020,20,154878795,31406763
2020,12,154878834,31406771
2020,12,154878856,31406774
2020,9,154878981,31406808
2020,6,154878982,31406809
2020,6,154879135,31406853
2020,18,154879139,31406855
2020,4,154879140,31406856
2020,11,154879158,31406858
2020,12,154879162,31406860
2020,12,154879168,31406863
2020,3,154879170,31406864
2020,10,154879172,31406865
2020,3,154879182,31406869
2020,3,154879197,31406872
2020,12,154879259,31406885
2020,19,154879264,31406886
2020,12,154879265,31406887
2020,18,154879272,31406888
2020,20,154879274,31406889
2020,12,154879277,31406891
2020,12,154879288,31406893
2020,12,154879292,31406894
2020,12,154879310,31406895
2020,3,154879329,31406898
2020,12,154879330,31406899
2020,3,154879331,31406900
2020,12,154879335,31406901
2020,2,154911585,31411830
2020,12,154981351,31415907
2020,12,155005366,31433929
2020,12,154981355,31415911
2020,20,154981356,31415912
2020,20,154981358,31415914
2020,12,155005404,31433942
2020,12,155005482,31433957
2020,19,155005476,31433955
2020,12,155005485,31433959
2020,3,155005502,31433962
2020,18,161943542,33414326
2020,20,161943543,33414327
2020,12,161943550,33414328
2020,3,161943585,33414338
2020,3,161943592,33414341
2020,20,161943596,33414344
2020,12,161943629,33414354
2020,3,161943633,33414356
2020,12,161943635,33414357
2020,3,161943641,33414359
2020,12,161943642,33414360
2020,12,161943647,33414361
2020,20,161943651,33414362
2020,12,161943656,33414365
2020,12,161943660,33414367
2020,22,161943670,33414369
2020,4,161943677,33414374
2020,3,161943677,33414373
2020,3,161943727,33414387
2020,22,161943760,33414392
2020,20,161943761,33414393
2020,20,161943816,33414404
2020,20,161943830,33414409
2020,12,161943834,33414411
2020,12,161943840,33414412
2020,3,161943843,33414413
2020,3,163545856,33803382
2020,12,163545849,33803380
2020,3,163545852,33803381
2020,20,163552071,33811907
2020,11,163552078,33811908
2020,20,163552110,33811912
2020,20,163552124,33811917
2020,12,163552251,33811932
2020,3,163552250,33811931
2020,12,155141495,31465827
2020,12,155141739,31465892
2020,12,155141735,31465890
2020,12,155141738,31465891
2020,12,155141779,31465901
2020,3,154427094,31281951
2020,12,154427098,31281952
2020,3,154427194,31281986
2020,12,154427196,31281989
2020,22,154427195,31281987
2020,3,154427196,31281988
2020,12,154427199,31281990
2020,12,163032790,33679104
2020,12,163032797,33679105
2020,12,151719633,30330028
2020,3,163033439,33679225
2020,12,163033525,33679245
2020,12,163033898,33679313
2020,12,163033902,33679315
2020,12,163033913,33679317
2020,20,163033933,33679320
2020,12,163033957,33679325
2020,3,163033977,33679330
2020,12,163033980,33679331
2020,12,163033987,33679333
2020,12,163542411,33802721
2020,9,163542415,33802722
2020,12,163542424,33802724
2020,12,163542477,33802734
2020,3,161399618,33256328
2020,12,161399743,33256356
2020,12,161399746,33256357
2020,12,161399760,33256362
2020,12,161399787,33256371
2020,12,161399790,33256373
2020,12,161399809,33256379
2020,12,161399813,33256382
2020,12,161399827,33256384
2020,12,161399870,33256391
2020,12,161399888,33256393
2020,9,161399896,33256395
2020,12,161399932,33256405
2020,3,161399955,33256412
2020,12,161399959,33256415
2020,12,161399963,33256418
2020,12,161400081,33256454
2020,18,161400083,33256455
2020,12,161400088,33256457
2020,3,161400111,33256462
2020,12,161400117,33256463
2020,12,161400124,33256466
2020,12,161400139,33256472
2020,12,161400140,33256473
2020,11,154822032,31383944
2020,12,154823478,31384268
2020,12,154823480,31384269
2020,3,154823483,31384270
2020,19,154823500,31384272
2020,12,154823607,31384301
2020,12,154824080,31384393
2020,22,154825008,31384602
2020,12,154824103,31384400
2020,20,154824671,31384531
2020,3,154824149,31384407
2020,20,154824241,31384431
2020,12,154824248,31384433
2020,9,154824673,31384533
2020,20,154824292,31384447
2020,12,154824315,31384454
2020,12,154824319,31384456
2020,19,154824320,31384458
2020,18,154824319,31384457
2020,3,154824675,31384534
2020,2,154824682,31384536
2020,9,154824994,31384598
2020,3,154825013,31384604
2020,20,154825402,31384708
2020,20,154825407,31384709
2020,20,154825411,31384711
2020,20,154825414,31384714
2020,20,154825418,31384716
2020,3,154825420,31384717
2020,20,154825571,31384748
2020,12,154850631,31386043
2020,12,154850637,31386044
2020,12,154850644,31386047
2020,18,154850646,31386049
2020,3,154850648,31386051
2020,5,154850648,31386050
2020,12,154850817,31386080
2020,3,154850821,31386081
2020,20,154850905,31386099
2020,20,154850906,31386100
2020,18,154850908,31386101
2020,20,154850912,31386102
2020,20,154850913,31386103
2020,12,154850914,31386104
2020,12,154850925,31386105
2020,12,154850928,31386106
2020,4,154850950,31386107
2020,10,154851050,31386118
2020,12,154851051,31386119
2020,2,154851054,31386120
2020,10,154876197,31386153
2020,12,154876210,31386157
2020,20,154876277,31386173
2020,12,154876287,31386174
2020,10,154876291,31386175
2020,3,154878372,31386657
2020,9,154878660,31386735
2020,3,154878661,31386736
2020,9,154877978,31386571
2020,12,154877980,31386572
2020,12,154877988,31386573
2020,3,154877992,31386574
2020,12,154878011,31386578
2020,12,154878017,31386579
2020,18,154878019,31386581
2020,11,154878024,31386584
2020,12,154878137,31386602
2020,3,154878144,31386604
2020,12,154878150,31386606
2020,11,154878152,31386608
2020,20,154878176,31386614
2020,20,154878229,31386627
2020,12,154878665,31386737
2020,6,154878667,31386738
2020,9,154878689,31386739
2020,12,154878714,31386741
2020,10,161943886,33414423
2020,18,161943890,33414424
2020,12,161944185,33414507
2020,3,161944187,33414508
2020,6,161951864,33415232
2020,12,161951996,33415257
2020,10,161951996,33415256
2020,20,161952000,33415259
2020,12,161952019,33415268
2020,12,161952025,33415270
2020,12,161952029,33415271
2020,12,161952046,33415275
2020,12,161952081,33415287
2020,12,161952102,33415293
2020,12,161952108,33415297
2020,20,161952181,33415319
2020,4,161952197,33415322
2020,6,161952224,33415327
2020,2,161952237,33415331
2020,12,161952253,33415332
2020,12,161952268,33415337
2020,3,161952306,33415342
2020,3,151842301,30374968
2020,12,151842307,30374969
2020,12,153140833,30871764
2020,18,151871428,30383000
2020,12,161399069,33256185
2020,3,161399077,33256186
2020,12,161399339,33256248
2020,12,161399452,33256282
2020,12,161399473,33256288
2020,12,161399481,33256290
2020,3,161399483,33256291
2020,12,161399483,33256292
2020,12,154878715,31386742
2020,3,154878716,31386743
2020,12,154878720,31386744
2020,12,154878722,31386745
2020,18,154878727,31386746
2020,12,154878741,31386749
2020,20,154878760,31386753
2020,12,154878797,31406764
2020,12,154878814,31406768
2020,12,154878844,31406772
2020,18,154878876,31406783
2020,20,154878881,31406785
2020,12,154878888,31406786
2020,3,154878899,31406787
2020,9,154878908,31406791
2020,12,154878916,31406795
2020,20,154878923,31406797
2020,12,154878936,31406799
2020,12,154878954,31406802
2020,3,154879722,31406998
2020,18,154879727,31406999
2020,20,154879728,31407000
2020,12,154880451,31407177
2020,20,154880459,31407178
2020,3,154880468,31407179
2020,4,154880492,31407180
2020,12,154880498,31407181
2020,3,154880504,31407183
2020,3,154911727,31411857
2020,2,154911729,31411858
2020,3,154912124,31411937
2020,20,154912669,31412046
2020,20,154912670,31412047
2020,20,154912672,31412048
2020,20,154912681,31412049
2020,12,154912689,31412050
2020,12,154913047,31412148
2020,12,154913049,31412149
2020,12,154913075,31412156
2020,2,154913092,31412165
2020,18,154913100,31412169
2020,19,154764243,31372432
2020,20,154764268,31372438
2020,12,154764357,31372464
2020,12,154777016,31373041
2020,12,154777041,31373047
2020,9,154777047,31373050
2020,18,154777158,31373087
2020,12,151865720,30382886
2020,12,151865780,30382891
2020,20,151865827,30382901
2020,2,151865770,30382889
2020,4,163542612,33802756
2020,2,163542612,33802755
2020,2,163542613,33802757
2020,12,163542616,33802758
2020,12,163542617,33802759
2020,4,163542621,33802760
2020,3,163542662,33802779
2020,3,163542671,33802780
2020,2,163542700,33802788
2020,3,163543895,33803042
2020,3,163545425,33803310
2020,3,163545584,33803339
2020,12,151865278,30382787
2020,20,151865287,30382791
2020,12,151865306,30382799
2020,12,151865445,30382834
2020,3,163545934,33803406
2020,3,163545933,33803405
2020,12,163551268,33803505
2020,12,163551363,33811772
2020,12,163551269,33803506
2020,12,163551359,33811770
2020,20,163551364,33811773
2020,19,163551365,33811774
2020,19,163551366,33811775
2020,20,163551368,33811776
2020,12,161943857,33414417
2020,22,161943860,33414418
2020,12,161943896,33414426
2020,12,161943920,33414429
2020,3,161943925,33414432
2020,3,161943928,33414433
2020,22,161943934,33414435
2020,12,161943963,33414443
2020,3,161943970,33414444
2020,18,161943987,33414449
2020,12,161944005,33414451
2020,12,161944009,33414455
2020,12,161944013,33414458
2020,3,161944060,33414470
2020,5,161944064,33414471
2020,12,161944065,33414472
2020,12,161944066,33414473
2020,19,161944076,33414474
2020,12,161944079,33414476
2020,19,161944081,33414477
2020,20,161944097,33414481
2020,4,161944109,33414483
2020,5,161944112,33414484
2020,3,161945647,33414864
2020,3,161946003,33414957
2020,5,163545741,33803357
2020,5,163545742,33803358
2020,19,163551195,33803479
2020,3,163551456,33811790
2020,12,151413311,30243856
2020,12,151413314,30243857
2020,20,151413315,30243858
2020,12,151413316,30243859
2020,12,151413320,30243860
2020,12,151413321,30243861
2020,12,151413323,30243862
2020,20,151413342,30243867
2020,12,151413345,30243869
2020,18,151621948,30296221
2020,18,151621972,30296223
2020,18,151622134,30296249
2020,19,151622145,30296250
2020,12,151622149,30296251
2020,12,151622151,30296252
2020,12,151622176,30296254
2020,12,151622192,30296258
2020,9,151622191,30296257
2020,20,151622194,30296259
2020,12,151622204,30296262
2020,9,151622207,30296264
2020,3,151622215,30296266
2020,9,151622220,30296267
2020,12,151622229,30296271
2020,11,151649913,30299435
2020,12,151650031,30299465
2020,18,151842453,30374989
2020,19,151622026,30296233
2020,12,151622040,30296234
2020,3,154821353,31383799
2020,12,154777178,31373095
2020,3,154777191,31373097
2020,3,154777455,31373178
2020,20,163551530,33811808
2020,2,163551532,33811809
2020,2,163551533,33811810
2020,12,163551535,33811811
2020,3,163551844,33811868
2020,3,163551914,33811883
2020,18,163552115,33811913
2020,12,163552123,33811916
2020,22,163552122,33811915
2020,2,163552127,33811918
2020,20,163552138,33811920
2020,20,163552140,33811921
2020,12,163552147,33811922
2020,20,163552173,33811925
2020,12,163552182,33811926
2020,12,163552195,33811927
2020,12,163552204,33811928
2020,19,163552252,33811933
2020,20,154233555,31131862
2020,12,154233559,31131865
2020,18,154233562,31131866
2020,20,154233574,31131868
2020,10,154233586,31131875
2020,20,154233591,31131877
2020,20,154233600,31131878
2020,20,154233603,31131881
2020,20,154233607,31131883
2020,3,154233633,31131894
2020,12,154233635,31131896
2020,5,154233637,31131897
2020,12,154233640,31131899
2020,9,154233660,31131902
2020,20,154233661,31131903
2020,4,154233667,31131905
2020,3,154233671,31131907
2020,20,154233739,31131924
2020,2,154233741,31131925
2020,3,154233744,31131926
2020,20,154233846,31131946
2020,20,154233850,31131947
2020,12,154233917,31131969
2020,18,154233921,31131972
2020,12,154233931,31131974
2020,3,154233934,31131975
2020,19,154233969,31131982
2020,3,154234040,31132000
2020,3,154234061,31132010
2020,18,154234070,31132011
2020,20,154234073,31132014
2020,3,154234074,31132015
2020,12,154234102,31132021
2020,12,154234103,31132022
2020,2,154234105,31132023
2020,9,154234107,31132024
2020,20,154234109,31132025
2020,2,154234126,31132031
2020,9,154234128,31132033
2020,12,154234131,31132037
2020,12,154234163,31132043
2020,12,154234166,31132044
2020,3,154234173,31132045
2020,12,154234183,31132049
2020,20,154234205,31132052
2020,3,154234218,31132056
2020,12,154234251,31132063
2020,9,154234411,31132092
2020,3,154234416,31132094
2020,12,154234424,31132096
2020,12,156096200,31754511
2020,4,156096230,31754520
2020,12,156096323,31754546
2020,12,156096327,31754548
2020,19,156096331,31754550
2020,12,156096335,31754552
2020,12,156096347,31754558
2020,12,156096359,31754560
2020,18,156096381,31754564
2020,12,156096413,31754566
2020,12,156096424,31754567
2020,12,156096489,31754587
2020,12,156096511,31754593
2020,12,156096522,31754596
2020,12,156096525,31754598
2020,12,156096527,31754599
2020,12,156096645,31754628
2020,12,156096652,31754629
2020,3,156096664,31754632
2020,12,156096667,31754633
2020,12,156096678,31754637
2020,12,156096694,31754638
2020,3,156096697,31754639
2020,3,156096709,31754641
2020,12,156096711,31754642
2020,12,156096724,31754644
2020,11,156096737,31754645
2020,9,156096738,31754646
2020,12,156096742,31754647
2020,3,156096745,31754649
2020,12,156096746,31754650
2020,12,156096749,31754651
2020,3,156096756,31754653
2020,12,156096761,31754654
2020,12,156096839,31754665
2020,20,155152137,31471788
2020,12,155152317,31471813
2020,3,154793429,31383201
2020,3,154793480,31383208
2020,12,154793884,31383283
2020,12,154793947,31383297
2020,20,154793949,31383298
2020,12,154793955,31383300
2020,18,154793955,31383301
2020,12,151719694,30330046
2020,12,155141637,31465858
2020,12,155141641,31465860
2020,12,155141694,31465875
2020,5,155141685,31465872
2020,9,155141692,31465873
2020,9,155141705,31465877
2020,12,155141710,31465880
2020,19,155141712,31465881
2020,12,155141714,31465883
2020,12,155141717,31465884
2020,12,155141723,31465886
2020,18,160936739,33158299
2020,3,151865481,30382841
2020,3,151871403,30382993
2020,12,151871413,30382997
2020,20,156092801,31753804
2020,12,156095443,31754368
2020,12,156095458,31754371
2020,12,156095324,31754350
2020,12,156095336,31754352
2020,12,156095346,31754355
2020,12,156095350,31754356
2020,12,156095390,31754362
2020,19,156096146,31754499
2020,2,156096176,31754504
2020,12,154794009,31383317
2020,19,154794016,31383318
2020,12,154794224,31383360
2020,12,154794269,31383369
2020,12,154794281,31383372
2020,12,154794284,31383374
2020,3,154794300,31383379
2020,12,154794310,31383382
2020,3,154795180,31383554
2020,3,155222459,31476632
2020,3,155222468,31476633
2020,12,154913115,31412175
2020,12,154913118,31412176
2020,18,154913705,31412322
2020,3,154913725,31412331
2020,20,154913755,31412334
2020,3,154913756,31412335
2020,12,154913785,31412338
2020,12,154913789,31412340
2020,12,154913802,31412345
2020,12,154913804,31412347
2020,12,154914113,31412396
2020,12,154914117,31412397
2020,12,154914119,31412398
2020,12,154914152,31412406
2020,10,154914156,31412409
2020,12,154915665,31412701
2020,3,154915677,31412708
2020,3,154915707,31412709
2020,3,154915726,31412711
2020,20,154915728,31412712
2020,3,154941883,31412895
2020,12,154941885,31412897
2020,12,154975532,31415682
2020,12,155017816,31434454
2020,20,155017804,31434450
2020,12,155017806,31434451
2020,12,154975574,31415690
2020,12,155017809,31434453
2020,12,155019956,31434931
2020,18,155231779,31492417
2020,12,155232252,31492535
2020,12,155232129,31492505
2020,3,155232127,31492504
2020,12,155232184,31492519
2020,20,155232254,31492536
2020,18,155232201,31492524
2020,12,155232219,31492527
2020,4,155232230,31492533
2020,2,155232228,31492531
2020,4,155232228,31492532
2020,5,155232255,31492537
2020,12,155232269,31492542
2020,3,155233577,31492929
2020,12,156820569,31982386
2020,12,156820431,31982362
2020,12,156820430,31982361
2020,12,156820527,31982377
2020,12,156820573,31982388
2020,10,156820628,31982404
2020,9,156820614,31982399
2020,12,156831454,31982611
2020,3,156831992,31982771
2020,20,156832002,31982772
2020,3,156832019,31982774
2020,3,156832020,31982775
2020,9,156832040,31982778
2020,12,156832117,31982796
2020,12,156832119,31982797
2020,18,156832133,31982801
2020,12,156832166,31982806
2020,20,156832174,31982808
2020,3,156832176,31982809
2020,12,156832189,31982810
2020,12,156832214,31982813
2020,9,156819825,31982257
2020,20,156819841,31982260
2020,12,146402333,28941502
2020,12,146402407,28941521
2020,12,151022697,30157505
2020,12,151022701,30157506
2020,12,151022707,30157508
2020,12,151022712,30157509
2020,12,151022718,30157511
2020,12,151022719,30157512
2020,12,151022722,30157513
2020,12,151036942,30158192
2020,12,161623819,33328806
2020,22,161853314,33397278
2020,20,161853319,33397280
2020,9,161853332,33397283
2020,12,161853338,33397284
2020,20,161853341,33397285
2020,18,156832568,31982903
2020,17,156832602,31982915
2020,12,156832643,31982929
2020,18,156832645,31982931
2020,12,156832646,31982932
2020,20,156832708,31982948
2020,3,156832751,31982961
2020,12,156833489,31983107
2020,16,156833504,31983110
2020,12,156833504,31983111
2020,3,156833518,31983114
2020,12,156833867,31983196
2020,3,156834018,31983230
2020,18,156834296,31983301
2020,15,156834323,31983307
2020,3,156834340,31983312
2020,4,156834342,31983313
2020,17,156834349,31983316
2020,3,156834359,31983317
2020,12,156834365,31983319
2020,9,156834366,31983320
2020,3,156834366,31983321
2020,12,156834488,31983354
2020,12,156834498,31983358
2020,12,156834497,31983357
2020,12,161395408,33260058
2020,2,161395432,33260061
2020,12,161395438,33260063
2020,12,161374706,33257421
2020,16,161374808,33257443
2020,12,161374971,33257474
2020,10,161374970,33257473
2020,9,161374972,33257475
2020,19,161374983,33257479
2020,12,161374986,33257480
2020,12,161375011,33257483
2020,18,161375023,33257484
2020,3,161375027,33257486
2020,12,147022268,29158174
2020,12,147022271,29158176
2020,12,147022340,29158187
2020,12,147022346,29158188
2020,12,147022393,29158192
2020,12,147022401,29158193
2020,20,147022410,29158194
2020,3,147022413,29158195
2020,18,156819520,31982210
2020,12,156820509,31982374
2020,12,156820567,31982385
2020,19,156820602,31982393
2020,5,156832144,31982803
2020,3,156832234,31982818
2020,3,156832412,31982871
2020,3,156832442,31982875
2020,19,161405291,33261316
2020,12,161405496,33261353
2020,20,161405521,33261356
2020,12,161405633,33261372
2020,3,161412978,33266800
2020,12,161405640,33261376
2020,6,161412978,33266801
2020,18,161413192,33266828
2020,3,161413193,33266829
2020,12,161413310,33266859
2020,4,150136123,29949883
2020,12,150136138,29949886
2020,9,150136149,29949887
2020,12,150136158,29949889
2020,12,150146279,29949921
2020,12,150146639,29949988
2020,12,150146659,29949991
2020,12,150135976,29949845
2020,12,150135977,29949846
2020,3,150135980,29949847
2020,12,150136010,29949852
2020,12,150136024,29949859
2020,3,150136029,29949860
2020,12,150136036,29949862
2020,10,150136046,29949864
2020,3,150136047,29949865
2020,12,150136068,29949873
