"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,153969194
2020,6,153969773
2020,6,153969772
2020,9,153969892
2020,9,153969902
2020,9,153969924
2020,9,153969927
2020,9,153969935
2020,9,153969939
2020,6,153970246
2020,6,153970247
2020,9,153970408
2020,9,153970425
2020,6,153970457
2020,9,153970465
2020,9,153970467
2020,9,153970518
2020,6,153970522
2020,8,153970634
2020,8,153970633
2020,6,153970641
2020,8,153970643
2020,8,153970644
2020,6,153970646
2020,2,153970655
2020,8,153970656
2020,6,153970669
2020,8,153970685
2020,8,153970686
2020,9,153970696
2020,6,153970702
2020,6,153970701
2020,9,153970711
2020,8,153970715
2020,8,153970716
2020,9,154229462
2020,6,154229468
2020,9,154229472
2020,9,154229482
2020,9,154229497
2020,8,154239029
2020,9,154239032
2020,9,154239034
2020,9,154239040
2020,9,154239801
2020,9,154240732
2020,9,154239812
2020,9,154239816
2020,9,154239826
2020,9,154239857
2020,9,154239861
2020,9,154239865
2020,9,154239870
2020,9,154239879
2020,9,154239890
2020,9,154239899
2020,9,154240850
2020,9,154239960
2020,9,154239974
2020,9,154239978
2020,9,154240798
2020,9,154240851
2020,9,154240855
2020,9,154240859
2020,9,154240861
2020,9,154240869
2020,6,154240874
2020,9,154240875
2020,6,154240876
2020,9,154240877
2020,6,154240879
2020,6,162802644
2020,9,162802647
2020,9,162802651
2020,9,154246235
2020,9,162802657
2020,9,162802660
2020,6,162802663
2020,9,162802667
2020,9,162802672
2020,9,162802676
2020,9,162802680
2020,6,162802691
2020,6,162802690
2020,9,162802695
2020,9,154257522
2020,9,162802699
2020,9,154257530
2020,9,162802815
2020,9,162802818
2020,6,162802825
2020,9,162802835
2020,6,154257884
2020,6,154257882
2020,6,154257883
2020,6,154257899
2020,2,154257930
2020,6,154258051
2020,6,154257978
2020,6,154257979
2020,6,154257980
2020,3,154257989
2020,6,154257989
2020,8,154258003
2020,8,154258004
2020,6,154258013
2020,9,162802839
2020,6,162805987
2020,6,162802852
2020,9,162802856
2020,9,162802862
2020,9,162802865
2020,9,162802872
2020,9,162802875
2020,6,162802880
2020,8,162802880
2020,6,162802879
2020,8,162802879
2020,9,162802878
2020,8,162803048
2020,9,162803052
2020,9,162803056
2020,9,162803060
2020,6,162803065
2020,9,162803069
2020,6,162803079
2020,9,162803087
2020,9,162803091
2020,9,162803096
2020,9,162803100
2020,6,162803104
2020,8,162803108
2020,9,162803112
2020,9,162803117
2020,6,162803121
2020,6,162803122
2020,6,162803126
2020,9,162803517
2020,6,162803542
2020,6,162803549
2020,6,162803560
2020,9,162803566
2020,6,162803569
2020,6,162803570
2020,6,162803573
2020,9,162803576
2020,6,162803580
2020,6,162805816
2020,6,162805986
2020,6,162806015
2020,6,162806046
2020,6,162811289
2020,6,162811290
2020,6,162806104
2020,8,162806102
2020,6,162806126
2020,1,162811181
2020,8,154784527
2020,9,154784532
2020,9,154367061
2020,9,154367119
2020,9,154367124
2020,6,154258111
2020,9,154258112
2020,9,154258123
2020,1,154258125
2020,1,154258441
2020,9,154258460
2020,6,154258466
2020,6,154258480
2020,9,154258483
2020,9,154258488
2020,9,154258495
2020,9,154258497
2020,6,154281182
2020,6,154281188
2020,6,154281187
2020,6,154281213
2020,6,154281222
2020,8,154281231
2020,6,154281246
2020,6,154281266
2020,9,154281274
